date,nav,cash,invested_value,exposure,holdings_count
2023-04-04,49987.7867851,47231.7867851,2756.0,0.055133467137646684,1
2023-04-06,49889.73101225,43409.73101225,6480.0,0.12988644894495205,2
2023-04-07,49989.25713595,41566.25713595,8423.0,0.1684962026359572,3
2023-04-10,50036.25713595,41566.25713595,8470.0,0.16927724983478995,3
2023-04-11,49936.25713595,41566.25713595,8370.0,0.16761368352483688,3
2023-04-12,49940.25713595,41566.25713595,8374.0,0.16768035409196744,3
2023-04-13,49923.55140365,40683.55140365,9240.0,0.18508298669081555,4
2023-04-14,50012.55140365,40683.55140365,9329.0,0.1865331749365451,4
2023-04-17,50343.4896046,39355.4896046,10988.0,0.21826059508985649,5
2023-04-18,50560.4896046,39355.4896046,11205.0,0.2216157337008969,5
2023-04-19,50500.4896046,39355.4896046,11145.0,0.22069092967733964,5
2023-04-20,50536.4896046,39355.4896046,11181.0,0.22124607560755996,5
2023-04-21,50198.4896046,39355.4896046,10843.0,0.216002514924401,5
2023-04-24,50031.4896046,39355.4896046,10676.0,0.2133856114293752,5
2023-04-25,49992.30938335,37879.30938335,12113.0,0.24229726830811799,6
2023-04-26,49947.30938335,37879.30938335,12068.0,0.2416146164626614,6
2023-04-27,50297.30938335,37879.30938335,12418.0,0.2468919342256258,6
2023-04-28,50607.77949655,35965.77949655,14642.0,0.2893231069543007,7
2023-05-04,50803.77949655,35965.77949655,14838.0,0.2920648846806294,7
2023-05-05,50989.414865800005,31757.4148658,19232.000000000004,0.3771763227841909,8
2023-05-08,51355.414865800005,31757.4148658,19598.000000000004,0.3816150653482743,8
2023-05-09,51127.414865800005,31757.4148658,19370.000000000004,0.37885741046838894,8
2023-05-10,50825.414865800005,31757.4148658,19068.000000000004,0.3751666376033991,8
2023-05-11,50772.414865800005,31757.4148658,19015.000000000004,0.3745143903487717,8
2023-05-12,50526.414865800005,31757.4148658,18769.000000000004,0.3714690632583204,8
2023-05-15,50887.414865800005,31757.4148658,19130.000000000004,0.3759279195150614,8
2023-05-16,50776.414865800005,31757.4148658,19019.000000000004,0.3745636640606952,8
2023-05-17,50587.414865800005,31757.4148658,18830.000000000004,0.3722269669235493,8
2023-05-18,50560.414865800005,31757.4148658,18803.000000000004,0.3718917269549285,8
2023-05-19,50566.414865800005,31757.4148658,18809.000000000004,0.3719662556643154,8
2023-05-22,50888.414865800005,31757.4148658,19131.000000000004,0.375940183054457,8
2023-05-23,50540.414865800005,31757.4148658,18783.000000000004,0.37164317012186215,8
2023-05-24,50110.414865800005,31757.4148658,18353.000000000004,0.3662512084394215,8
2023-05-25,50070.414865800005,31757.4148658,18313.000000000004,0.365744922407433,8
2023-05-26,49925.343492700005,29965.3434927,19960.000000000004,0.3997969488766466,7
2023-05-29,49914.845611900004,28091.845611900004,21823.0,0.43720459780000326,8
2023-05-30,49744.845611900004,28091.845611900004,21653.0,0.43528127856567617,8
2023-05-31,49447.845611900004,28091.845611900004,21356.0,0.4318893924644619,8
