date,ts_code,name,bucket,side,action,signal_level,shares,price,amount,fee,tax,slippage,slippage_cost,cash_before,cash_after,position_before,position_after,weight_before,weight_after,target_weight,entry_reason,exit_reason,holding_days,realized_pnl,unrealized_pnl_after_trade,market_regime,execution_mode,fill_price_field,execution_adjustment,execution_reason_code
2023-04-04,600036.sh,招商银行,defensive_dividend,BUY,BUY_1,BUY_1,200.0,27.67383,5534.766,1.6604297999999997,0.0,0.013829999999998677,2.7659999999997353,200000.0,194463.5735702,0.0,200.0,0.0,0.027673829999999996,0.02765,高股息补充触发 BUY_1。,,0,0.0,-22.76600000000002,risk_on,next_bar,open,,
2023-04-06,601318.sh,中国平安,defensive_dividend,BUY,BUY_1,BUY_1,200.0,38.209095,7641.8189999999995,2.2925457,0.0,0.019095000000000084,3.819000000000017,194463.5735702,186819.4620245,0.0,200.0,0.0,0.038213762128890175,0.038215,高股息补充触发 BUY_1。,,0,0.0,-97.81899999999979,risk_on,next_bar,open,,
2023-04-07,600000.sh,浦发银行,defensive_dividend,BUY,BUY_1,BUY_1,1300.0,6.143069999999999,7985.990999999998,2.395797299999999,0.0,0.00306999999999924,3.990999999999012,186819.4620245,178831.07522720002,0.0,1300.0,0.0,0.039974033962613405,0.039889,高股息补充触发 BUY_1。,,0,0.0,48.00900000000104,neutral,next_bar,open,,
2023-04-13,000877.sz,天山股份,cyclical_rotation,BUY,BUY_1,BUY_1,600.0,8.82441,5294.646000000001,1.5883938,0.0,0.004410000000000025,2.646000000000015,178831.07522720002,173534.84083340003,0.0,600.0,0.0,0.026487655809455248,0.026504,满足 cyclical BUY_1。,,0,0.0,-44.646000000000186,neutral,next_bar,open,,
2023-04-17,601166.sh,兴业银行,defensive_dividend,BUY,BUY_1,BUY_1,600.0,13.276634999999999,7965.981,2.3897942999999997,0.0,0.00663499999999928,3.980999999999568,173534.84083340003,165566.47003910004,0.0,600.0,0.0,0.039814210072483605,0.039764,高股息补充触发 BUY_1。,,0,0.0,116.01900000000107,neutral,next_bar,open,,
2023-04-25,600346.sh,恒力石化,defensive_dividend,BUY,BUY_1,BUY_1,500.0,14.757375,7378.6875,2.2136062499999998,0.0,0.007374999999999687,3.6874999999998437,165566.47003910004,158185.56893285003,0.0,500.0,0.0,0.03688708000454979,0.036844,高股息补充触发 BUY_1。,,0,0.0,-128.68749999999983,neutral,next_bar,open,,
2023-04-28,601866.sh,中远海发,defensive_dividend,BUY,BUY_1,BUY_1,3300.0,2.391195,7890.9435,2.3672830499999997,0.0,0.0011950000000000571,3.9435000000001885,158185.56893285003,150292.25814980004,0.0,3300.0,0.0,0.03936956724155776,0.03935,高股息补充触发 BUY_1。,,0,0.0,95.05649999999916,neutral,next_bar,open,,
2023-05-05,002032.sz,苏 泊 尔,defensive_dividend,BUY,BUY_1,BUY_1,100.0,42.07102499999999,4207.102499999999,1.2621307499999996,0.0,0.02102499999999452,2.102499999999452,150292.25814980004,146083.89351905003,0.0,100.0,0.0,0.020886668030834422,0.021,高股息补充触发 BUY_1。,,0,0.0,60.897500000000804,neutral,next_bar,open,,
2023-05-26,000877.sz,天山股份,cyclical_rotation,SELL,SELL_ALL,SELL_ALL,600.0,7.806095,4683.657,1.4050970999999999,2.3418285,0.0039049999999996032,2.342999999999762,146083.89351905003,150763.80359345002,600.0,0.0,0.023525692310588164,0.0,0.0,满足 cyclical BUY_1。,trend_stop,28,-614.7359256000005,0.0,neutral,next_bar,open,,
2023-05-26,601166.sh,兴业银行,defensive_dividend,BUY,BUY_2,BUY_2,600.0,12.856425,7713.855,2.3141564999999997,0.0,0.006425000000000125,3.855000000000075,150763.80359345002,143047.63443695003,600.0,1200.0,0.03874617190338491,0.07749234380676982,0.077273,满足 defensive BUY_2。,,26,0.0,-163.83600000000058,neutral,next_bar,open,,
2023-05-29,600018.sh,上港集团,defensive_dividend,BUY,BUY_1,BUY_1,1600.0,4.682339999999999,7491.743999999999,2.2475231999999994,0.0,0.0023399999999993426,3.743999999998948,143047.63443695003,135553.64291375002,0.0,1600.0,0.0,0.037612435547796016,0.037674,满足 defensive BUY_1。,,0,0.0,92.25600000000185,neutral,next_bar,open,,
