date,variant,market_regime,cash_ratio,gross_exposure,positions_count,max_positions,raw_buy_count,account_actionable_buy_count,portfolio_actionable_buy_count,executable_buy_count,watch_only_count,replacement_candidate_count,replacement_triggered_count,top_expected_edge_candidate,top_expected_edge_score,top_candidate_failure_reason,reason_cash_not_deployed,deployable_cash_estimate,target_cash_ratio,cash_gap_to_target,trace_quality_flag
2024-10-23,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3822149131198103,0.6177850868801896,5,5,1,0,0,0,1,0,0,600176.sh,64.4563,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1947.020819395002,0.35,0.03221491311981034,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-10-24,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3842429833853508,0.6157570166146492,5,5,1,0,0,0,1,0,0,600176.sh,59.4235,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,2058.670819395,0.35,0.03424298338535081,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-10-25,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3858088207982663,0.6141911792017337,5,5,1,0,0,0,1,0,0,600176.sh,63.887,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,2144.0708193950013,0.35,0.035808820798266305,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-10-28,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.38623456227597347,0.6137654377240266,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,2167.170819395,0.35,0.03623456227597349,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-10-29,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.39088125895464343,0.6091187410453566,5,5,1,0,0,0,1,0,0,600176.sh,64.0759,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,2416.020819395002,0.35,0.04088125895464345,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-10-30,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3855191750616735,0.6144808249383266,5,5,1,0,0,0,1,1,1,600803.sh,75.8575,PORTFOLIO_FULL,PORTFOLIO_FULL,2070.69668669,0.35,0.035519175061673514,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-10-31,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3820718898778262,0.6179281101221737,5,5,1,0,0,0,1,0,0,600176.sh,63.7536,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1886.596686689998,0.35,0.03207188987782622,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-11-01,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.380171806226323,0.619828193773677,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1783.6966866900002,0.35,0.03017180622632304,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-11-04,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3776421821351826,0.6223578178648174,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1645.096686689998,0.35,0.027642182135182602,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-11-05,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.38117765417752064,0.6188223458224794,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1838.2966866899988,0.35,0.031177654177520664,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-11-06,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3727320442230973,0.6272679557769028,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1370.6966866900002,0.35,0.022732044223097325,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-11-07,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3751585233179718,0.6248414766820282,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1507.1966866900002,0.35,0.025158523317971804,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-11-08,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3769138644599227,0.6230861355400773,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1604.846686689998,0.35,0.02691386445992272,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-11-11,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3804292095500838,0.6195707904499163,5,5,1,0,0,0,1,0,0,000786.sz,64.2831,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1797.6966866900002,0.35,0.030429209550083824,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-11-12,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3808740504680198,0.6191259495319802,5,5,1,0,0,0,1,0,0,000786.sz,64.9395,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1821.846686689998,0.35,0.03087405046801983,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-11-13,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.38041633110585993,0.6195836688941401,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1796.9966866899995,0.35,0.03041633110585995,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-11-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3823969246917018,0.6176030753082982,5,5,1,0,0,0,1,0,0,600176.sh,63.9628,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1904.096686689998,0.35,0.0323969246917018,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-11-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.38137816847901906,0.6186218315209809,5,5,1,0,0,0,1,0,0,600176.sh,64.4888,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1849.1466866899973,0.35,0.031378168479019086,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-11-18,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.38161776832713706,0.618382231672863,5,5,1,0,0,0,1,0,0,600176.sh,64.8012,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1862.096686689998,0.35,0.031617768327137086,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-11-19,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.38279421684899834,0.6172057831510017,5,5,1,0,0,0,1,0,0,600176.sh,64.6865,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1925.4466866900002,0.35,0.03279421684899836,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-11-20,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3826443212525736,0.6173556787474265,5,5,1,0,0,0,1,0,0,600176.sh,64.8147,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1917.3966866899973,0.35,0.032644321252573605,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-11-21,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3901299604445218,0.6098700395554781,5,5,1,0,0,0,1,0,0,600176.sh,64.9824,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,2311.846686689998,0.35,0.04012996044452183,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-11-22,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3905027781413778,0.6094972218586222,5,5,1,0,0,0,1,0,0,600176.sh,60.8518,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,2331.096686689998,0.35,0.040502778141377815,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-11-25,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.38983898025680314,0.6101610197431968,5,5,1,0,0,0,1,0,0,600176.sh,64.932,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,2296.7966866899988,0.35,0.03983898025680316,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-11-26,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.38800837097634605,0.611991629023654,5,5,1,0,0,0,1,0,0,600176.sh,65.3918,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,2201.596686689998,0.35,0.03800837097634607,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-11-27,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3901299604445218,0.6098700395554781,5,5,1,0,0,0,1,0,0,600176.sh,64.408,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,2311.846686689998,0.35,0.04012996044452183,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-11-28,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3901570504537201,0.6098429495462799,5,5,1,0,0,0,1,0,0,600176.sh,60.794,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,2313.2466866899995,0.35,0.040157050453720144,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-11-29,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3875667680321235,0.6124332319678765,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,2178.4966866899995,0.35,0.0375667680321235,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-12-02,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3849842728552875,0.6150157271447125,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,2042.346686689998,0.35,0.034984272855287546,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-12-03,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3853803540362114,0.6146196459637886,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,2063.346686689998,0.35,0.035380354036211425,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-12-04,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3868329926754302,0.6131670073245699,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,2139.9966866899995,0.35,0.03683299267543022,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-12-05,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3831923354000649,0.6168076645999351,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1946.7966866899988,0.35,0.03319233540006494,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-12-06,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.38261826443579056,0.6173817355642094,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1915.9966866899995,0.35,0.03261826443579058,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-12-09,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3801267964525722,0.6198732035474278,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1781.2466866899995,0.35,0.030126796452572213,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-12-10,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3811453329056967,0.6188546670943033,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1836.5466866899988,0.35,0.03114533290569671,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-12-11,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.37857727074569675,0.6214227292543033,5,5,1,0,0,0,1,0,0,000786.sz,59.519,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1696.5466866899988,0.35,0.02857727074569677,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-12-12,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3865868014033672,0.6134131985966328,5,5,1,0,0,0,1,0,0,000786.sz,61.2678,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,2127.0466866899988,0.35,0.03658680140336723,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-12-13,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.38212385831131246,0.6178761416886875,5,5,1,0,0,0,1,0,0,000786.sz,58.9827,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1889.3966866899973,0.35,0.03212385831131248,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-12-16,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3809644350288687,0.6190355649711313,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1826.7466866899995,0.35,0.030964435028868698,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-12-17,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3781886792484851,0.6218113207515149,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1675.1966866900002,0.35,0.028188679248485116,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-12-18,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.38077725744737717,0.6192227425526229,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1816.596686689998,0.35,0.030777257447377193,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-12-19,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3814234751012833,0.6185765248987166,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1851.596686689998,0.35,0.03142347510128335,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-12-20,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3793952773768883,0.6206047226231117,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1741.346686689998,0.35,0.029395277376888296,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-12-23,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.375591116448105,0.624408883551895,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1531.346686689998,0.35,0.025591116448105022,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-12-24,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.37243556824069635,0.6275644317593037,5,5,1,0,0,0,1,0,0,000786.sz,58.1017,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1353.8966866899973,0.35,0.02243556824069637,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-12-25,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3721827015709358,0.6278172984290642,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1339.5466866899988,0.35,0.022182701570935826,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-12-26,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.37199173754163795,0.628008262458362,5,5,1,0,0,0,1,0,0,000786.sz,60.752,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1328.6966866900002,0.35,0.021991737541637968,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-12-27,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3697518555437797,0.6302481444562202,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1200.596686689998,0.35,0.01975185554377973,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-12-30,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3704771580164883,0.6295228419835117,5,5,1,0,0,0,1,0,0,600176.sh,63.9646,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1242.2466866899995,0.35,0.020477158016488306,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2024-12-31,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3754029099563846,0.6245970900436154,5,5,1,0,0,0,1,0,0,600176.sh,63.9426,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1520.846686689998,0.35,0.02540290995638461,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-01-02,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3751585233179718,0.6248414766820282,5,5,1,0,0,0,1,0,0,600176.sh,61.3541,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1507.1966866900002,0.35,0.025158523317971804,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-01-03,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3745208600513686,0.6254791399486314,5,5,1,0,0,0,1,0,0,600176.sh,61.6607,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1471.4966866899995,0.35,0.02452086005136861,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-01-06,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3760372911827815,0.6239627088172185,5,5,1,0,0,0,1,0,0,600176.sh,61.1843,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1556.1966866900002,0.35,0.02603729118278153,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-01-07,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.37382939086438904,0.626170609135611,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1432.6466866899973,0.35,0.023829390864389066,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-01-08,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3767053873959646,0.6232946126040354,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1593.2966866899988,0.35,0.02670538739596462,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-01-09,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3775406824638984,0.6224593175361016,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1639.4966866899995,0.35,0.027540682463898403,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-01-10,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.37903696491614847,0.6209630350838515,5,5,0,0,0,0,0,0,0,,,,NO_RAW_SIGNAL,1721.7466866899995,0.35,0.02903696491614849,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-01-13,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.37541545118751096,0.624584548812489,5,5,1,0,0,0,1,1,0,300628.sz,74.9792,PORTFOLIO_FULL,PORTFOLIO_FULL,1521.5466866899988,0.35,0.025415451187510985,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-01-14,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3738231730169695,0.6261768269830306,5,5,1,0,0,0,1,0,0,603799.sh,62.5613,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1432.2966866899988,0.35,0.023823173016969512,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-01-15,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3735435838034315,0.6264564161965686,5,5,1,0,0,0,1,0,0,000786.sz,63.8898,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1416.5466866899988,0.35,0.023543583803431523,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-01-16,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.37389780084023705,0.626102199159763,5,5,1,0,0,0,1,0,0,000786.sz,63.8728,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1436.4966866899995,0.35,0.02389780084023707,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-01-17,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3748894399353043,0.6251105600646957,5,5,1,0,0,0,1,0,0,603799.sh,62.607,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1492.1466866899973,0.35,0.024889439935304347,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-01-20,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3752336853098067,0.6247663146901933,5,5,1,0,0,0,1,0,0,000786.sz,64.7797,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1511.3966866899973,0.35,0.02523368530980674,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-01-21,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.37589263967277914,0.6241073603272208,5,5,1,0,0,0,1,0,0,000786.sz,63.8023,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1548.1466866899973,0.35,0.02589263967277916,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
2025-01-22,mp5_tr1_tu8_cr10_sw18_ind2_def3_cy0_lot100_gap8_rpm1_ro85_ne60_rf25_rep1_cyc1_disable_both_monthly_review,risk_on,0.3708867750281898,0.6291132249718102,5,5,1,0,0,0,1,0,0,000786.sz,64.1284,MARKET_REGIME_BLOCK,CYCLICAL_DISABLED_OR_BLOCKED,1265.6966866900002,0.35,0.020886775028189808,FULLY_SUPPORTED_FROM_SIGNAL_TRACE
