control_id,date,signal_date,ts_code,symbol,name,industry,bucket,side,action,signal_level,shares,price,amount,fee,tax,slippage,slippage_cost,cash_before,cash_after,position_before,position_after,weight_before,weight_after,target_weight,entry_date,entry_reason,exit_reason,holding_days,avg_cost_before,realized_pnl,unrealized_pnl_after_trade,market_regime,execution_mode,fill_price_field,execution_adjustment,execution_reason_code
v2_universe_equal_weight_monthly,2024-05-07,,600346.sh,,,石油石化,cyclical_rotation,BUY,REBALANCE_BUY,,1000.0,14.977485,14977.485,4.4932455,0.0,0.007484999999999076,7.484999999999076,86626.96744604931,71644.98920054932,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2024-05-07,,000708.sz,,,钢铁,cyclical_rotation,BUY,REBALANCE_BUY,,900.0,14.627309999999998,13164.578999999998,3.949373699999999,0.0,0.007309999999998595,6.578999999998736,71644.98920054932,58476.46082684932,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2024-05-07,,002032.sz,,,家用电器,defensive_dividend,BUY,REBALANCE_BUY,,200.0,54.24711,10849.422,3.2548266,0.0,0.02711000000000041,5.422000000000082,58476.46082684932,47623.78400024932,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2024-05-07,,300628.sz,,,通信,defensive_dividend,BUY,REBALANCE_BUY,,400.0,32.11605,12846.42,3.8539259999999995,0.0,0.016049999999999898,6.419999999999959,47623.78400024932,34773.510074249316,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2024-06-04,,600096.sh,,,基础化工,cyclical_rotation,SELL,REBALANCE_SELL,,700.0,18.89055,13223.385,3.9670154999999996,6.6116925,0.009449999999997516,6.614999999998261,34773.510074249316,47986.31636624932,,,,,,,,,,,39.22279200000321,,,,,,
v2_universe_equal_weight_monthly,2024-06-04,,600426.sh,,,基础化工,cyclical_rotation,BUY,REBALANCE_BUY,,500.0,26.95347,13476.735,4.0430205,0.0,0.013469999999998095,6.734999999999047,47986.31636624932,34505.538345749315,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2024-07-02,,601021.sh,,,交通运输,cyclical_rotation,SELL,REBALANCE_SELL,,100.0,54.432770000000005,5443.277,1.6329831,2.7216385,0.02722999999999587,2.722999999999587,34505.538345749315,39944.460724149314,,,,,,,,,,,-114.8531215999997,,,,,,
v2_universe_equal_weight_monthly,2024-07-02,,600426.sh,,,基础化工,cyclical_rotation,SELL,REBALANCE_SELL,,200.0,26.616685,5323.337,1.5970011,2.6616685,0.013314999999998633,2.6629999999997267,39944.460724149314,45263.539054549314,,,,,,,,,,,-71.61566959999907,,,,,,
v2_universe_equal_weight_monthly,2024-08-02,,600989.sh,,,基础化工,cyclical_rotation,SELL,REBALANCE_SELL,,400.0,14.182905,5673.162,1.7019486,2.8365810000000002,0.007094999999999629,2.8379999999998518,45263.539054549314,50932.162524949315,,,,,,,,,,,-607.846529600001,,,,,,
v2_universe_equal_weight_monthly,2024-08-02,,600346.sh,,,石油石化,cyclical_rotation,SELL,REBALANCE_SELL,,400.0,13.25337,5301.348,1.5904044,2.650674,0.00662999999999947,2.651999999999788,50932.162524949315,56229.26944654931,,,,,,,,,,,-693.8870783999997,,,,,,
v2_universe_equal_weight_monthly,2024-08-02,,300628.sz,,,通信,defensive_dividend,SELL,REBALANCE_SELL,,200.0,30.80459,6160.918000000001,1.8482754,3.0804590000000003,0.015409999999999258,3.0819999999998515,56229.26944654931,62385.25871214931,,,,,,,,,,,-267.22073439999946,,,,,,
v2_universe_equal_weight_monthly,2024-08-02,,000933.sz,,,有色金属,cyclical_rotation,BUY,REBALANCE_BUY,,500.0,15.457724999999998,7728.862499999999,2.3186587499999995,0.0,0.007724999999998872,3.862499999999436,62385.25871214931,54654.077553399315,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2024-08-02,,600011.sh,,,公用事业,defensive_dividend,BUY,REBALANCE_BUY,,1100.0,7.413704999999999,8155.075499999999,2.4465226499999995,0.0,0.003704999999999181,4.075499999999099,54654.077553399315,46496.55553074932,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2024-09-03,,000708.sz,,,钢铁,cyclical_rotation,SELL,REBALANCE_SELL,,800.0,10.664665000000001,8531.732000000002,2.5595196000000002,4.265866000000001,0.005334999999998757,4.267999999999006,46496.55553074932,55021.46214514932,,,,,,,,,,,-3256.9813855999955,,,,,,
v2_universe_equal_weight_monthly,2024-09-03,,600233.sh,,,交通运输,cyclical_rotation,SELL,REBALANCE_SELL,,800.0,15.242375000000001,12193.900000000001,3.65817,6.0969500000000005,0.007624999999999105,6.099999999999284,55021.46214514932,67205.60702514932,,,,,,,,,,,30.51554666666724,,,,,,
v2_universe_equal_weight_monthly,2024-09-03,,600989.sh,,,基础化工,cyclical_rotation,SELL,REBALANCE_SELL,,400.0,14.482755000000001,5793.102000000001,1.7379306,2.8965510000000005,0.00724499999999928,2.897999999999712,67205.60702514932,72994.07454354933,,,,,,,,,,,-488.0024816000004,,,,,,
v2_universe_equal_weight_monthly,2024-09-03,,601021.sh,,,交通运输,cyclical_rotation,SELL,REBALANCE_SELL,,100.0,48.01598,4801.598,1.4404793999999999,2.400799,0.024020000000000152,2.4020000000000152,72994.07454354933,77791.83126514933,,,,,,,,,,,-756.0187783999997,,,,,,
v2_universe_equal_weight_monthly,2024-09-03,,600309.sh,,,基础化工,cyclical_rotation,SELL,REBALANCE_SELL,,100.0,69.555205,6955.5205000000005,2.08665615,3.47776025,0.034795000000002574,3.4795000000002574,77791.83126514933,84741.78734874933,,,,,,,,,,,-2115.5744164000002,,,,,,
v2_universe_equal_weight_monthly,2024-09-03,,000786.sz,,,建筑材料,cyclical_rotation,SELL,REBALANCE_SELL,,400.0,23.62818,9451.272,2.8353816,4.725636000000001,0.011820000000000164,4.7280000000000655,84741.78734874933,94185.49833114934,,,,,,,,,,,-3086.551017599998,,,,,,
v2_universe_equal_weight_monthly,2024-09-03,,000807.sz,,,有色金属,cyclical_rotation,SELL,REBALANCE_SELL,,800.0,11.134430000000002,8907.544000000002,2.6722632,4.453772000000001,0.005569999999998743,4.455999999998994,94185.49833114934,103085.91629594934,,,,,,,,,,,-2041.0500351999974,,,,,,
v2_universe_equal_weight_monthly,2024-09-03,,000408.sz,,,有色金属,cyclical_rotation,SELL,REBALANCE_SELL,,400.0,22.628680000000003,9051.472000000002,2.7154416,4.525736000000001,0.011319999999997776,4.5279999999991105,103085.91629594934,112130.14711834934,,,,,,,,,,,-1985.2811775999974,,,,,,
v2_universe_equal_weight_monthly,2024-09-03,,600346.sh,,,石油石化,cyclical_rotation,SELL,REBALANCE_SELL,,500.0,12.61369,6306.845,1.8920534999999998,3.1534225,0.00630999999999915,3.154999999999575,112130.14711834934,118431.94664234934,,,,,,,,,,,-1186.942976,,,,,,
v2_universe_equal_weight_monthly,2024-09-03,,002032.sz,,,家用电器,defensive_dividend,SELL,REBALANCE_SELL,,200.0,46.28684500000001,9257.369,2.7772107,4.6286845,0.023154999999995596,4.630999999999119,118431.94664234934,127681.90974714934,,,,,,,,,,,-1599.4588952,,,,,,
v2_universe_equal_weight_monthly,2024-09-03,,300628.sz,,,通信,defensive_dividend,SELL,REBALANCE_SELL,,200.0,29.355315,5871.063,1.7613188999999998,2.9355315,0.014685000000000059,2.937000000000012,127681.90974714934,133548.27589674934,,,,,,,,,,,-556.8438504,,,,,,
v2_universe_equal_weight_monthly,2024-09-03,,000933.sz,,,有色金属,cyclical_rotation,SELL,REBALANCE_SELL,,400.0,14.052970000000002,5621.188000000001,1.6863564000000002,2.8105940000000005,0.007029999999998537,2.811999999999415,133548.27589674934,139164.96694634933,,,,,,,,,,,-566.3989503999983,,,,,,
v2_universe_equal_weight_monthly,2024-09-03,,600011.sh,,,公用事业,defensive_dividend,SELL,REBALANCE_SELL,,800.0,6.666665,5333.332,1.5999995999999999,2.666666,0.003334999999999866,2.6679999999998927,139164.96694634933,144494.03228074932,,,,,,,,,,,-601.8986655999987,,,,,,
v2_universe_equal_weight_monthly,2024-10-09,,600989.sh,,,基础化工,cyclical_rotation,SELL,REBALANCE_SELL,,100.0,16.601695,1660.1695,0.49805084999999993,0.83008475,0.008305000000000007,0.8305000000000007,144494.03228074932,146152.87364514932,,,,,,,,,,,89.72386439999968,,,,,,
v2_universe_equal_weight_monthly,2024-10-09,,000408.sz,,,有色金属,cyclical_rotation,SELL,REBALANCE_SELL,,100.0,26.806590000000003,2680.6590000000006,0.8041977000000001,1.3403295000000004,0.013409999999996813,1.3409999999996813,146152.87364514932,148831.3881179493,,,,,,,,,,,-78.86352719999914,,,,,,
v2_universe_equal_weight_monthly,2024-10-09,,000933.sz,,,有色金属,cyclical_rotation,SELL,REBALANCE_SELL,,100.0,18.130930000000003,1813.0930000000003,0.5439279,0.9065465000000001,0.009069999999997691,0.9069999999997691,148831.3881179493,150643.0306435493,,,,,,,,,,,265.8700256000005,,,,,,
v2_universe_equal_weight_monthly,2024-10-09,,002064.sz,,,基础化工,cyclical_rotation,BUY,REBALANCE_BUY,,700.0,8.374184999999999,5861.929499999999,1.7585788499999997,0.0,0.004184999999999661,2.929499999999763,150643.0306435493,144779.3425646993,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2024-10-09,,600176.sh,,,建筑材料,cyclical_rotation,BUY,REBALANCE_BUY,,500.0,11.295644999999999,5647.822499999999,1.6943467499999996,0.0,0.005644999999999456,2.822499999999728,144779.3425646993,139129.8257179493,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2024-10-09,,000786.sz,,,建筑材料,cyclical_rotation,BUY,REBALANCE_BUY,,200.0,30.15507,6031.014,1.8093042,0.0,0.015069999999997918,3.0139999999995837,139129.8257179493,133097.00241374932,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2024-10-09,,603799.sh,,,有色金属,cyclical_rotation,BUY,REBALANCE_BUY,,200.0,31.17558,6235.116,1.8705348,0.0,0.015579999999999927,3.1159999999999854,133097.00241374932,126860.01587894931,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2024-10-09,,002532.sz,,,有色金属,cyclical_rotation,BUY,REBALANCE_BUY,,800.0,7.6738349999999995,6139.067999999999,1.8417203999999996,0.0,0.0038349999999995887,3.067999999999671,126860.01587894931,120719.10615854932,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2024-10-09,,600018.sh,,,交通运输,defensive_dividend,BUY,REBALANCE_BUY,,1000.0,6.373184999999999,6373.1849999999995,1.9119554999999997,0.0,0.0031849999999993273,3.1849999999993273,120719.10615854932,114344.00920304931,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2024-10-09,,600803.sh,,,公用事业,defensive_dividend,BUY,REBALANCE_BUY,,300.0,20.400195,6120.0585,1.8360175499999998,0.0,0.01019499999999951,3.058499999999853,114344.00920304931,108222.11468549931,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2024-10-09,,600027.sh,,,公用事业,defensive_dividend,BUY,REBALANCE_BUY,,1100.0,5.70285,6273.134999999999,1.8819404999999996,0.0,0.002849999999999575,3.1349999999995326,108222.11468549931,101947.09774499931,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2024-10-09,,002032.sz,,,家用电器,defensive_dividend,BUY,REBALANCE_BUY,,100.0,54.48723,5448.723,1.6346169,0.0,0.02722999999999587,2.722999999999587,101947.09774499931,96496.7401280993,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2024-10-09,,600690.sh,,,家用电器,defensive_dividend,BUY,REBALANCE_BUY,,200.0,31.785884999999997,6357.177,1.9071530999999997,0.0,0.015884999999997262,3.1769999999994525,96496.7401280993,90137.6559749993,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2024-10-09,,600926.sh,,,银行,defensive_dividend,BUY,REBALANCE_BUY,,400.0,12.996495,5198.598,1.5595793999999998,0.0,0.006494999999999251,2.5979999999997005,90137.6559749993,84937.49839559931,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2024-10-09,,601838.sh,,,银行,defensive_dividend,BUY,REBALANCE_BUY,,400.0,14.617304999999998,5846.922,1.7540765999999997,0.0,0.007304999999998785,2.921999999999514,84937.49839559931,79088.82231899932,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2024-10-09,,601318.sh,,,非银金融,defensive_dividend,BUY,REBALANCE_BUY,,100.0,56.54826,5654.826,1.6964477999999998,0.0,0.028259999999995955,2.8259999999995955,79088.82231899932,73432.29987119931,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2024-11-04,,002064.sz,,,基础化工,cyclical_rotation,SELL,REBALANCE_SELL,,700.0,8.71564,6100.948,1.8302844,3.0504740000000004,0.0043600000000001415,3.052000000000099,73432.29987119931,79528.36711279931,,,,,,,,,,,234.13774160000102,,,,,,
v2_universe_equal_weight_monthly,2024-11-04,,002271.sz,,,建筑材料,cyclical_rotation,BUY,REBALANCE_BUY,,400.0,12.596295,5038.518,1.5115553999999998,0.0,0.0062949999999997175,2.517999999999887,79528.36711279931,74488.33755739931,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2024-11-04,,000932.sz,,,钢铁,cyclical_rotation,BUY,REBALANCE_BUY,,1100.0,4.6023,5062.53,1.5187589999999997,0.0,0.0022999999999999687,2.5299999999999656,74488.33755739931,69424.28879839931,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2024-11-04,,601872.sh,,,交通运输,defensive_dividend,BUY,REBALANCE_BUY,,800.0,6.643319999999999,5314.655999999999,1.5943967999999995,0.0,0.0033199999999995455,2.6559999999996364,69424.28879839931,64108.03840159931,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2024-11-04,,601688.sh,,,非银金融,defensive_dividend,BUY,REBALANCE_BUY,,300.0,17.398695,5219.6085,1.56588255,0.0,0.008694999999999453,2.608499999999836,64108.03840159931,58886.86401904931,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2024-12-03,,002271.sz,,,建筑材料,cyclical_rotation,SELL,REBALANCE_SELL,,400.0,12.243875000000001,4897.55,1.4692649999999998,2.448775,0.006124999999999048,2.449999999999619,58886.86401904931,63780.49597904931,,,,,,,,,,,-144.88603999999987,,,,,,
v2_universe_equal_weight_monthly,2024-12-03,,000932.sz,,,钢铁,cyclical_rotation,SELL,REBALANCE_SELL,,1100.0,4.49775,4947.525,1.4842574999999998,2.4737625,0.0022500000000000853,2.475000000000094,63780.49597904931,68724.0629590493,,,,,,,,,,,-118.96302000000011,,,,,,
v2_universe_equal_weight_monthly,2024-12-03,,600985.sh,,,煤炭,cyclical_rotation,BUY,REBALANCE_BUY,,400.0,13.736865,5494.746,1.6484238,0.0,0.006864999999999455,2.745999999999782,68724.0629590493,63227.66853524931,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2025-01-03,,601838.sh,,,银行,defensive_dividend,SELL,REBALANCE_SELL,,400.0,15.932030000000001,6372.812000000001,1.9118436,3.1864060000000003,0.007969999999998478,3.1879999999993913,63227.66853524931,69595.3822856493,,,,,,,,,,,520.7917504000012,,,,,,
v2_universe_equal_weight_monthly,2025-02-06,,000807.sz,,,有色金属,cyclical_rotation,SELL,REBALANCE_SELL,,200.0,15.892050000000001,3178.4100000000003,0.953523,1.5892050000000002,0.007949999999999235,1.589999999999847,69595.3822856493,72771.24955764931,,,,,,,,,,,440.50027200000056,,,,,,
v2_universe_equal_weight_monthly,2025-04-02,,002032.sz,,,家用电器,defensive_dividend,SELL,REBALANCE_SELL,,100.0,56.221875000000004,5622.1875,1.6866562499999997,2.81109375,0.028124999999995737,2.8124999999995737,72771.24955764931,78388.93930764931,,,,,,,,,,,168.96675000000005,,,,,,
v2_universe_equal_weight_monthly,2025-05-07,,600233.sh,,,交通运输,cyclical_rotation,SELL,REBALANCE_SELL,,100.0,12.913540000000001,1291.354,0.3874062,0.6456770000000001,0.0064599999999988,0.64599999999988,78388.93930764931,79679.26022444932,,,,,,,,,,,-228.88274986666673,,,,,,
v2_universe_equal_weight_monthly,2025-05-07,,600426.sh,,,基础化工,cyclical_rotation,SELL,REBALANCE_SELL,,300.0,20.039975000000002,6011.9925,1.80359775,3.0059962500000004,0.01002499999999884,3.007499999999652,79679.26022444932,85686.44313044932,,,,,,,,,,,-2078.8580939999997,,,,,,
v2_universe_equal_weight_monthly,2025-05-07,,600176.sh,,,建筑材料,cyclical_rotation,SELL,REBALANCE_SELL,,500.0,11.864065,5932.0325,1.7796097499999999,2.96601625,0.005934999999999135,2.9674999999995677,85686.44313044932,91613.73000444932,,,,,,,,,,,279.46437400000093,,,,,,
v2_universe_equal_weight_monthly,2025-05-07,,600018.sh,,,交通运输,defensive_dividend,SELL,REBALANCE_SELL,,1000.0,5.317340000000001,5317.340000000001,1.5952020000000002,2.6586700000000008,0.0026599999999996626,2.6599999999996626,91613.73000444932,96926.81613244931,,,,,,,,,,,-1060.0988719999984,,,,,,
v2_universe_equal_weight_monthly,2025-05-07,,600803.sh,,,公用事业,defensive_dividend,SELL,REBALANCE_SELL,,300.0,18.780605,5634.181500000001,1.69025445,2.81709075,0.009394999999997822,2.8184999999993465,96926.81613244931,102556.49028724931,,,,,,,,,,,-490.3843451999995,,,,,,
v2_universe_equal_weight_monthly,2025-05-07,,600027.sh,,,公用事业,defensive_dividend,SELL,REBALANCE_SELL,,1100.0,5.627185,6189.903499999999,1.8569710499999996,3.09495175,0.002815000000000012,3.096500000000013,102556.49028724931,108741.44186444931,,,,,,,,,,,-88.18342279999987,,,,,,
v2_universe_equal_weight_monthly,2025-05-07,,600690.sh,,,家用电器,defensive_dividend,SELL,REBALANCE_SELL,,200.0,24.3878,4877.5599999999995,1.4632679999999998,2.43878,0.012199999999999989,2.4399999999999977,108741.44186444931,113615.0998164493,,,,,,,,,,,-1483.519048,,,,,,
v2_universe_equal_weight_monthly,2025-05-07,,600926.sh,,,银行,defensive_dividend,SELL,REBALANCE_SELL,,400.0,14.062965000000002,5625.186000000001,1.6875558,2.8125930000000006,0.007034999999998348,2.8139999999993393,113615.0998164493,119235.78566764931,,,,,,,,,,,422.08785120000067,,,,,,
v2_universe_equal_weight_monthly,2025-05-07,,601318.sh,,,非银金融,defensive_dividend,SELL,REBALANCE_SELL,,100.0,48.845565,4884.5565,1.4653669499999997,2.4422782499999998,0.024434999999996876,2.4434999999996876,119235.78566764931,124116.43452244932,,,,,,,,,,,-774.1771452000003,,,,,,
v2_universe_equal_weight_monthly,2025-05-07,,601872.sh,,,交通运输,defensive_dividend,SELL,REBALANCE_SELL,,800.0,5.947025000000001,4757.620000000001,1.427286,2.3788100000000005,0.0029749999999992838,2.379999999999427,124116.43452244932,128870.24842644931,,,,,,,,,,,-560.8420959999983,,,,,,
v2_universe_equal_weight_monthly,2025-05-07,,601688.sh,,,非银金融,defensive_dividend,SELL,REBALANCE_SELL,,300.0,16.021985,4806.5955,1.44197865,2.40329775,0.008015000000000327,2.4045000000000982,128870.24842644931,133672.99865004933,,,,,,,,,,,-416.8582763999999,,,,,,
v2_universe_equal_weight_monthly,2025-05-07,,600985.sh,,,煤炭,cyclical_rotation,SELL,REBALANCE_SELL,,400.0,11.43428,4573.7119999999995,1.3721135999999998,2.2868559999999998,0.005720000000000169,2.2880000000000678,133672.99865004933,138243.05168044934,,,,,,,,,,,-924.6929696000005,,,,,,
v2_universe_equal_weight_monthly,2025-05-07,,601021.sh,,,交通运输,cyclical_rotation,BUY,REBALANCE_BUY,,100.0,54.04701,5404.701,1.6214103,0.0,0.027009999999997092,2.700999999999709,138243.05168044934,132836.72927014934,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2025-05-07,,600989.sh,,,基础化工,cyclical_rotation,BUY,REBALANCE_BUY,,600.0,15.267629999999999,9160.578,2.7481733999999998,0.0,0.007629999999998915,4.577999999999349,132836.72927014934,123673.40309674935,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2025-05-07,,600309.sh,,,基础化工,cyclical_rotation,BUY,REBALANCE_BUY,,100.0,55.297635,5529.7635,1.6589290499999998,0.0,0.027634999999996523,2.7634999999996523,123673.40309674935,118141.98066769935,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2025-05-07,,000792.sz,,,基础化工,cyclical_rotation,BUY,REBALANCE_BUY,,600.0,16.198095000000002,9718.857000000002,2.9156571000000002,0.0,0.008095000000000852,4.857000000000511,118141.98066769935,108420.20801059934,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2025-05-07,,000933.sz,,,有色金属,cyclical_rotation,BUY,REBALANCE_BUY,,600.0,16.588289999999997,9952.973999999998,2.9858921999999994,0.0,0.008289999999998798,4.973999999999279,108420.20801059934,98464.24811839934,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2025-05-07,,600346.sh,,,石油石化,cyclical_rotation,BUY,REBALANCE_BUY,,500.0,15.197594999999998,7598.797499999999,2.2796392499999993,0.0,0.007594999999998464,3.797499999999232,98464.24811839934,90863.17097914933,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2025-05-07,,000708.sz,,,钢铁,cyclical_rotation,BUY,REBALANCE_BUY,,700.0,11.195594999999999,7836.916499999999,2.3510749499999997,0.0,0.0055949999999995725,3.9164999999997008,90863.17097914933,83023.90340419933,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2025-05-07,,600011.sh,,,公用事业,defensive_dividend,BUY,REBALANCE_BUY,,1100.0,7.16358,7879.937999999999,2.3639813999999997,0.0,0.0035799999999994725,3.9379999999994197,83023.90340419933,75141.60142279933,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2025-05-07,,000921.sz,,,家用电器,defensive_dividend,BUY,REBALANCE_BUY,,300.0,25.882935,7764.8805,2.3294641499999997,0.0,0.012934999999998809,3.8804999999996426,75141.60142279933,67374.39145864933,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2025-05-07,,002032.sz,,,家用电器,defensive_dividend,BUY,REBALANCE_BUY,,100.0,52.58628,5258.628000000001,1.5775884,0.0,0.02627999999999986,2.627999999999986,67374.39145864933,62114.185870249334,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2025-05-07,,300628.sz,,,通信,defensive_dividend,BUY,REBALANCE_BUY,,300.0,32.326155,9697.8465,2.90935395,0.0,0.0161549999999977,4.84649999999931,62114.185870249334,52413.43001629933,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2025-05-07,,601211.sh,,,非银金融,defensive_dividend,BUY,REBALANCE_BUY,,500.0,17.228609999999996,8614.304999999998,2.5842914999999995,0.0,0.008609999999997342,4.304999999998671,52413.43001629933,43796.540724799335,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2025-06-04,,300394.sz,,,通信,defensive_dividend,BUY,REBALANCE_BUY,,100.0,58.88943,5888.942999999999,1.7666828999999997,0.0,0.029429999999997847,2.9429999999997847,43796.540724799335,37905.831041899335,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2025-07-02,,601211.sh,,,非银金融,defensive_dividend,SELL,REBALANCE_SELL,,500.0,18.81059,9405.295,2.8215885,4.7026475,0.00940999999999903,4.704999999999515,37905.831041899335,47303.601805899336,,,,,,,,,,,783.4657640000016,,,,,,
v2_universe_equal_weight_monthly,2025-07-02,,300394.sz,,,通信,defensive_dividend,SELL,REBALANCE_SELL,,100.0,76.46175000000001,7646.175000000001,2.2938525000000003,3.8230875000000006,0.03824999999999079,3.824999999999079,47303.601805899336,54943.65986589934,,,,,,,,,,,1751.115060000002,,,,,,
v2_universe_equal_weight_monthly,2025-07-02,,601021.sh,,,交通运输,cyclical_rotation,BUY,REBALANCE_BUY,,100.0,53.956965,5395.6965,1.6187089499999998,0.0,0.02696499999999702,2.696499999999702,54943.65986589934,49546.34465694934,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2025-07-02,,600309.sh,,,基础化工,cyclical_rotation,BUY,REBALANCE_BUY,,100.0,54.006989999999995,5400.699,1.6202096999999998,0.0,0.02698999999999785,2.698999999999785,49546.34465694934,44144.02544724934,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2025-07-02,,000786.sz,,,建筑材料,cyclical_rotation,BUY,REBALANCE_BUY,,200.0,26.53326,5306.652,1.5919956,0.0,0.01325999999999894,2.651999999999788,44144.02544724934,38835.78145164934,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2025-07-02,,002032.sz,,,家用电器,defensive_dividend,BUY,REBALANCE_BUY,,100.0,52.906439999999996,5290.643999999999,1.5871931999999997,0.0,0.026439999999993802,2.64399999999938,38835.78145164934,33543.55025844934,,,,,,,,,,,0.0,,,,,,
v2_universe_equal_weight_monthly,2025-08-04,,600309.sh,,,基础化工,cyclical_rotation,SELL,REBALANCE_SELL,,100.0,60.369800000000005,6036.9800000000005,1.811094,3.0184900000000003,0.030199999999993565,3.0199999999993565,33543.55025844934,39575.70067444934,,,,,,,,,,,566.9191660000006,,,,,,
v2_universe_equal_weight_monthly,2025-09-02,,000708.sz,,,钢铁,cyclical_rotation,SELL,REBALANCE_SELL,,400.0,12.973510000000001,5189.404,1.5568212,2.5947020000000003,0.006489999999999441,2.5959999999997763,39575.70067444934,44760.95315124934,,,,,,,,,,,393.0798101333341,,,,,,
v2_universe_equal_weight_monthly,2025-09-02,,000786.sz,,,建筑材料,cyclical_rotation,SELL,REBALANCE_SELL,,200.0,26.28685,5257.37,1.577211,2.628685,0.013149999999999551,2.62999999999991,44760.95315124934,50014.117255249344,,,,,,,,,,,-415.66889600000064,,,,,,
v2_universe_equal_weight_monthly,2025-09-02,,002532.sz,,,有色金属,cyclical_rotation,SELL,REBALANCE_SELL,,800.0,10.1949,8155.92,2.446776,4.07796,0.005099999999998772,4.079999999999018,50014.117255249344,58163.51251924934,,,,,,,,,,,2010.3272640000007,,,,,,
v2_universe_equal_weight_monthly,2025-09-02,,601021.sh,,,交通运输,cyclical_rotation,SELL,REBALANCE_SELL,,100.0,51.754110000000004,5175.411,1.5526232999999998,2.5877055,0.02588999999999686,2.588999999999686,58163.51251924934,63334.78319044934,,,,,,,,,,,-228.9280787999995,,,,,,
v2_universe_equal_weight_monthly,2025-09-02,,000792.sz,,,基础化工,cyclical_rotation,SELL,REBALANCE_SELL,,300.0,20.059965000000002,6017.989500000001,1.80539685,3.0089947500000003,0.010034999999998462,3.0104999999995385,63334.78319044934,69347.95829884935,,,,,,,,,,,1153.7466083999996,,,,,,
v2_universe_equal_weight_monthly,2025-09-02,,000933.sz,,,有色金属,cyclical_rotation,SELL,REBALANCE_SELL,,300.0,19.320335,5796.1005000000005,1.73883015,2.8980502500000003,0.009664999999998258,2.8994999999994775,69347.95829884935,75139.42191844936,,,,,,,,,,,814.9766196000013,,,,,,
v2_universe_equal_weight_monthly,2025-09-02,,002032.sz,,,家用电器,defensive_dividend,SELL,REBALANCE_SELL,,100.0,51.574200000000005,5157.42,1.547226,2.57871,0.025799999999996714,2.5799999999996714,75139.42191844936,80292.71598244936,,,,,,,,,,,-121.34193600000035,,,,,,
v2_universe_equal_weight_monthly,2025-09-02,,300628.sz,,,通信,defensive_dividend,SELL,REBALANCE_SELL,,200.0,37.52123,7504.246000000001,2.2512738000000003,3.7521230000000005,0.0187699999999964,3.75399999999928,80292.71598244936,87790.95858564936,,,,,,,,,,,1033.0116032000012,,,,,,
