date,variant,symbol,bucket,industry,shares,close,market_value,position_weight,unrealized_pnl,future_return_used
2024-06-20,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,33.39,6678.0,0.1266391848386715,1337.3310000000004,False
2024-06-21,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,29.09,8727.0,0.16486414456274676,424.85100000000034,False
2024-06-21,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,36.84,3684.0000000000005,0.06959545188142079,-110.89649999999978,False
2024-06-21,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,14.76,5904.0,0.11153407923667433,657.3780000000006,False
2024-06-21,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,47.73,4773.0,0.09016804881379516,565.8975000000005,False
2024-06-21,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,33.73,6745.999999999999,0.12744053159393715,1405.3309999999997,False
2024-06-24,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,29.32,8796.0,0.16579805035320333,493.85100000000045,False
2024-06-24,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,36.59,3659.0000000000005,0.06896942544820045,-135.89649999999978,False
2024-06-24,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,14.66,5864.0,0.11053203356880223,617.3780000000008,False
2024-06-24,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,48.11,4811.0,0.09068376764998423,603.8975000000007,False
2024-06-24,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,34.11,6822.0,0.12858962022618842,1481.3310000000001,False
2024-06-25,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,29.08,8724.0,0.16493210184033877,421.85099999999983,False
2024-06-25,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,36.69,3669.0,0.06936449812611221,-125.89650000000034,False
2024-06-25,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,14.67,5868.0,0.11093782365876982,621.3780000000007,False
2024-06-25,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,48.15,4815.0,0.09103026941325437,607.8975000000007,False
2024-06-25,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,33.59,6718.000000000001,0.1270075493080463,1377.331000000001,False
2024-06-26,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,29.28,8784.0,0.16623299999358054,481.8510000000007,False
2024-06-26,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,36.46,3646.0,0.06899880669132452,-148.89650000000003,False
2024-06-26,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,14.79,5916.0,0.11195747130715192,669.3780000000004,False
2024-06-26,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,47.63,4763.0,0.09013749760580876,555.8975000000011,False
2024-06-26,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,33.16,6631.999999999999,0.12550742895690187,1291.3309999999997,False
2024-06-27,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,29.21,8763.0,0.16597064438333273,460.8510000000006,False
2024-06-27,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,36.4,3640.0,0.06894136089870263,-154.89650000000026,False
2024-06-27,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,14.96,5984.0,0.11333656692797707,737.3780000000011,False
2024-06-27,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,47.31,4731.0,0.0896048292340006,523.8975000000011,False
2024-06-27,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,32.9,6580.0,0.12462476777842399,1239.331,False
2024-06-28,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,29.38,8814.0,0.16668087013003816,511.85100000000006,False
2024-06-28,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,36.66,3665.9999999999995,0.06932744155851144,-128.89650000000046,False
2024-06-28,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,15.09,6036.0,0.11414632767244273,789.3780000000006,False
2024-06-28,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,47.47,4747.0,0.08977014868473918,539.8975000000007,False
2024-06-28,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,32.58,6516.0,0.12322357042969465,1175.331,False
2024-07-01,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,30.1,9030.0,0.1705269924892303,727.8510000000008,False
2024-07-01,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,37.21,3721.0,0.07026920698254994,-73.89650000000003,False
2024-07-01,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,15.26,6104.0,0.11527095926403785,857.3780000000006,False
2024-07-01,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,46.1,4610.0,0.08705752329738115,402.89750000000095,False
2024-07-01,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,31.94,6388.0,0.12063415592704355,1047.3310000000006,False
2024-07-02,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,29.48,8844.0,0.16818006677918734,541.8510000000005,False
2024-07-02,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,37.31,3731.0,0.07094977715435866,-63.89649999999989,False
2024-07-02,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,15.04,6016.0,0.11440199929258153,769.3780000000004,False
2024-07-02,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,45.33,4533.0,0.08620084155473273,325.89750000000066,False
2024-07-02,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,31.81,6362.0,0.12098163555508705,1021.331,False
2024-07-03,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,29.73,8919.0,0.1698161913160667,616.8510000000005,False
2024-07-03,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,37.02,3702.0000000000005,0.07048542888800079,-92.8964999999998,False
2024-07-03,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,14.96,5984.0,0.11393430752722762,737.3780000000011,False
2024-07-03,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,44.76,4476.0,0.08522225275599446,268.8975000000006,False
2024-07-03,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,31.7,6340.0,0.12071248491353996,999.3310000000001,False
2024-07-04,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,28.9,8670.0,0.16679975514503084,367.85099999999994,False
2024-07-04,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,36.16,3615.9999999999995,0.06956723351838887,-178.89650000000046,False
2024-07-04,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,14.53,5812.0,0.11181547599802989,565.3780000000005,False
2024-07-04,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,45.04,4504.0,0.08665122228064809,296.8975000000007,False
2024-07-04,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,31.38,6276.0,0.120742244900832,935.331,False
2024-07-05,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,29.01,8703.0,0.16731231582483677,400.8510000000008,False
2024-07-05,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,35.88,3588.0000000000005,0.06897812124319366,-206.89649999999986,False
2024-07-05,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,14.62,5848.0,0.11242587877095776,601.3780000000004,False
2024-07-05,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,44.51,4451.0,0.08556901272392835,243.89750000000063,False
2024-07-05,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,31.63,6326.0,0.1216152717347946,985.331,False
2024-07-08,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,29.49,8847.0,0.16888263138086723,544.8509999999999,False
2024-07-08,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,36.56,3656.0,0.06979031313761169,-138.8964999999999,False
2024-07-08,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,14.81,5924.0,0.11308474152823075,677.378000000001,False
2024-07-08,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,44.46,4446.0,0.08487082390859452,238.89750000000092,False
2024-07-08,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,32.06,6412.0,0.12240029754878723,1071.3310000000006,False
2024-07-09,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,29.7,8910.0,0.1698809516501581,607.8510000000001,False
2024-07-09,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,36.9,3690.0,0.07035473755208567,-104.89650000000026,False
2024-07-09,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,14.99,5996.0,0.11432168194100426,749.3780000000008,False
2024-07-09,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,44.4,4440.0,0.08465448095698114,232.8975000000007,False
2024-07-09,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,31.56,6312.0,0.1203466404956002,971.331,False
2024-07-10,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,29.89,8967.0,0.1699985988602301,664.8510000000006,False
2024-07-10,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,36.98,3697.9999999999995,0.07010759658582925,-96.89650000000043,False
2024-07-10,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,14.86,5944.0,0.1126878188496942,697.3780000000005,False
2024-07-10,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,45.66,4566.0,0.08656335478931758,358.8975000000005,False
2024-07-10,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,32.36,6472.0,0.12269777314859032,1131.3310000000001,False
2024-07-11,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,30.99,9297.0,0.17421696297184908,994.8509999999999,False
2024-07-11,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,37.72,3772.0,0.07068370273527103,-22.89650000000023,False
2024-07-11,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,15.26,6104.0,0.11438317112833891,857.3780000000006,False
2024-07-11,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,45.81,4581.0,0.08584359550113377,373.89750000000106,False
2024-07-11,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,32.55,6509.999999999999,0.12199122608871006,1169.3309999999997,False
2024-07-12,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,30.77,9231.0,0.17310669592165728,928.8510000000002,False
2024-07-12,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,37.57,3757.0,0.07045410644325278,-37.89650000000009,False
2024-07-12,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,15.41,6164.0,0.11559199151349751,917.3780000000008,False
2024-07-12,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,46.11,4611.0,0.08646896055625196,403.8975000000008,False
2024-07-12,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,32.31,6462.0,0.12118031297213189,1121.3310000000006,False
2024-07-15,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,30.78,9234.0,0.17382467161726464,931.8510000000007,False
2024-07-15,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,36.23,3622.9999999999995,0.06820086476817735,-171.89650000000043,False
2024-07-15,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,15.38,6152.0,0.11580781674132684,905.3780000000011,False
2024-07-15,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,45.81,4581.0,0.08623465677698607,373.89750000000106,False
2024-07-15,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,32.16,6431.999999999999,0.12107865365413104,1091.3309999999997,False
2024-07-16,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,31.06,9318.0,0.17456468658256966,1015.851,False
2024-07-16,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,37.33,3733.0,0.06993453262639328,-61.89650000000029,False
2024-07-16,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,15.58,6232.0,0.11675114045745591,985.3780000000007,False
2024-07-16,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,45.77,4577.0,0.08574614407473936,369.8975000000012,False
2024-07-16,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,32.09,6418.000000000001,0.12023568989986394,1077.331000000001,False
2024-07-17,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,31.08,9324.0,0.1740055635333274,1021.8509999999999,False
2024-07-17,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,37.41,3740.9999999999995,0.0698149735283331,-53.89650000000046,False
2024-07-17,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,15.48,6192.0,0.11555581825379273,945.3780000000008,False
2024-07-17,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,46.19,4619.0,0.08620031080656793,411.8975000000006,False
2024-07-17,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,33.04,6608.0,0.12331925823983565,1267.3310000000001,False
2024-07-18,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,31.24,9372.0,0.17468944022870805,1069.8509999999999,False
2024-07-18,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,38.07,3807.0,0.07096059527856291,12.103499999999912,False
2024-07-18,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,15.51,6204.0,0.11563948860210252,957.3780000000006,False
2024-07-18,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,45.8,4580.0,0.08536893259149411,372.89750000000055,False
2024-07-18,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,32.93,6586.0,0.12275977948637123,1245.3310000000001,False
2024-07-19,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,30.33,9099.0,0.17104510823288793,796.8509999999999,False
2024-07-19,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,38.04,3804.0,0.07150847254840155,9.103499999999798,False
2024-07-19,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,15.16,6064.0,0.11399247569229942,817.3780000000008,False
2024-07-19,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,46.21,4621.0,0.08686662766723542,413.89750000000095,False
2024-07-19,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,32.54,6508.0,0.12233889046924218,1167.3310000000001,False
2024-07-22,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,30.33,9099.0,0.17210954001904627,796.8509999999999,False
2024-07-22,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,37.83,3783.0,0.0715562578186671,-11.896500000000287,False
2024-07-22,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,15.32,6128.0,0.11591243666740472,881.3780000000008,False
2024-07-22,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,44.01,4401.0,0.0832458606026841,193.89750000000063,False
2024-07-22,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,31.78,6356.0,0.12022510565568283,1015.3310000000005,False
2024-07-23,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,30.17,9051.0,0.17233272928461105,748.8510000000009,False
2024-07-23,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,37.6,3760.0,0.07159110176888052,-34.896499999999975,False
2024-07-23,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,15.21,6084.0,0.1158404955217737,837.3780000000011,False
2024-07-23,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,43.57,4357.0,0.08295809319335437,149.89750000000086,False
2024-07-23,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,30.84,6168.0,0.11743987119958911,827.3310000000002,False
2024-07-24,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,29.82,8946.0,0.169954900842535,643.8510000000005,False
2024-07-24,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,37.61,3761.0,0.07145097049729199,-33.896500000000174,False
2024-07-24,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,15.09,6036.0,0.11467111351280362,789.3780000000006,False
2024-07-24,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,45.8,4580.0,0.08701022198287618,372.89750000000055,False
2024-07-24,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,31.07,6214.0,0.1180527334937975,873.3310000000004,False
2024-07-25,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,29.36,8808.0,0.165917908830573,505.85100000000017,False
2024-07-25,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,37.61,3761.0,0.07084664567572492,-33.896500000000174,False
2024-07-25,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,14.87,5948.0,0.1120435651367221,701.3780000000004,False
2024-07-25,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,47.67,4767.0,0.08979685188412143,559.897500000001,False
2024-07-25,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,33.51,6702.0,0.12624680120146461,1361.331,False
2024-07-26,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,29.44,8832.0,0.1661509141616328,529.8510000000008,False
2024-07-26,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,37.84,3784.0000000000005,0.07118603478120682,-10.896499999999776,False
2024-07-26,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,15.1,6040.0,0.11362675742031954,793.3780000000006,False
2024-07-26,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,46.98,4698.0,0.0883805474107055,490.8975000000005,False
2024-07-26,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,33.51,6702.0,0.12608055103161947,1361.331,False
2024-07-29,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,29.41,8823.0,0.16694262256222486,520.8510000000003,False
2024-07-29,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,37.85,3785.0,0.07161711735215019,-9.896499999999975,False
2024-07-29,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,15.07,6028.0,0.11405759138672691,781.3780000000008,False
2024-07-29,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,45.8,4580.0,0.08665955019097699,372.89750000000055,False
2024-07-29,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,32.67,6534.0,0.12363176876590472,1193.3310000000006,False
2024-07-30,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,29.72,8916.0,0.1667773603438417,613.851,False
2024-07-30,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,39.08,3908.0,0.0731007093117691,113.10349999999971,False
2024-07-30,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,15.13,6052.0,0.11320509026479698,805.3780000000011,False
2024-07-30,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,47.44,4744.0,0.08873842501919975,536.8975000000006,False
2024-07-30,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,33.7,6740.000000000001,0.12607440654076862,1399.3310000000008,False
2024-07-31,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,29.7,8910.0,0.16668383526289504,607.8510000000001,False
2024-07-31,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,39.03,3903.0,0.0730153769956318,108.1035,False
2024-07-31,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,15.02,6008.0,0.11239466692025515,761.3780000000006,False
2024-07-31,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,46.73,4673.0,0.08742015288254866,465.8975000000005,False
2024-07-31,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,34.3,6859.999999999999,0.12833345790162287,1519.3309999999997,False
2024-08-01,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,29.27,8781.0,0.16511072367682303,478.8510000000002,False
2024-08-01,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,38.34,3834.0000000000005,0.07209139216227532,39.103500000000224,False
2024-08-01,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,14.9,5960.0,0.1120669528657175,713.3780000000008,False
2024-08-01,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,46.41,4641.0,0.08726555843117365,433.8975000000005,False
2024-08-01,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,34.33,6866.0,0.12910263395570742,1525.331,False
2024-08-02,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,29.09,8727.0,0.16426523093510303,424.85100000000034,False
2024-08-02,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,38.52,3852.0000000000005,0.07250483207998361,57.103500000000196,False
2024-08-02,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,14.76,5904.0,0.11112890150576925,657.3780000000006,False
2024-08-02,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,45.86,4586.0,0.08632065418452875,378.8975000000008,False
2024-08-02,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,34.79,6958.0,0.13096797030439405,1617.3310000000001,False
2024-08-05,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,28.69,8607.0,0.16316435009003044,304.85100000000074,False
2024-08-05,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,37.42,3742.0,0.07093772487938815,-52.896499999999946,False
2024-08-05,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,14.59,5836.0,0.1106340359155824,589.3780000000006,False
2024-08-05,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,45.93,4593.0,0.08707027535302775,385.89750000000083,False
2024-08-05,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,34.36,6872.0,0.13027366257914363,1531.3310000000001,False
2024-08-06,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,28.57,8571.0,0.16250037530270764,268.85100000000045,False
2024-08-06,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,37.22,3722.0,0.07056660796601072,-72.89650000000023,False
2024-08-06,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,14.7,5880.0,0.11148083149923241,633.3780000000004,False
2024-08-06,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,46.41,4641.0,0.08799022771903701,433.8975000000005,False
2024-08-06,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,34.15,6830.0,0.1294921903298907,1489.331,False
2024-08-07,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,28.92,8676.0,0.163810946285326,373.85100000000085,False
2024-08-07,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,37.34,3734.0000000000005,0.07050139158937382,-60.896499999999776,False
2024-08-07,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,14.82,5928.0,0.11192615140380503,681.3780000000008,False
2024-08-07,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,46.93,4693.0,0.08860820319467899,485.89750000000083,False
2024-08-07,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,34.16,6831.999999999999,0.1289945118742908,1491.3309999999997,False
2024-08-08,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,29.32,8796.0,0.16635620327290457,493.85100000000045,False
2024-08-08,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,37.13,3713.0000000000005,0.07022289481040185,-81.89649999999986,False
2024-08-08,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,14.75,5900.0,0.11158499310028842,653.3780000000007,False
2024-08-08,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,45.69,4569.0,0.08641217516529115,361.8975000000006,False
2024-08-08,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,33.98,6795.999999999999,0.12853078188297626,1455.3309999999997,False
2024-08-09,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,29.11,8733.0,0.16549020881711138,430.85100000000017,False
2024-08-09,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,37.14,3714.0,0.07038023995726,-80.89650000000006,False
2024-08-09,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,14.66,5864.0,0.11112270519907719,617.3780000000008,False
2024-08-09,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,45.57,4557.0,0.08635507632881903,349.89750000000083,False
2024-08-09,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,34.01,6802.0,0.12889779003480953,1461.331,False
2024-08-12,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,28.93,8679.0,0.16466349303355668,376.8510000000003,False
2024-08-12,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,37.3,3729.9999999999995,0.0707679259148711,-64.8965000000004,False
2024-08-12,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,14.7,5880.0,0.11155908964596303,633.3780000000004,False
2024-08-12,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,45.36,4536.0,0.0860598691554572,328.8975000000008,False
2024-08-12,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,33.91,6781.999999999999,0.1286724057787281,1441.3309999999997,False
2024-08-13,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,28.85,8655.0,0.16431414386397863,352.8510000000008,False
2024-08-13,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,37.01,3701.0,0.07026304407170247,-93.89650000000032,False
2024-08-13,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,14.66,5864.0,0.11132734137705035,617.3780000000008,False
2024-08-13,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,45.93,4593.0,0.08719755780095366,385.89750000000083,False
2024-08-13,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,33.8,6759.999999999999,0.12833779462975106,1419.3309999999997,False
2024-08-14,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,29.75,8925.0,0.16769540652868759,622.8510000000003,False
2024-08-14,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,37.84,3784.0000000000005,0.0710990944879052,-10.896499999999776,False
2024-08-14,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,14.97,5988.0,0.11251093493487745,741.378000000001,False
2024-08-14,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,45.84,4584.0,0.08613061552128895,376.8975000000012,False
2024-08-14,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,34.2,6840.000000000001,0.12851950483543118,1499.3310000000008,False
2024-08-15,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,30.14,9042.0,0.16879954982438772,739.8510000000006,False
2024-08-15,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,38.13,3813.0000000000005,0.07118255734133935,18.10350000000014,False
2024-08-15,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,15.1,6040.0,0.11275705385305262,793.3780000000006,False
2024-08-15,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,46.31,4631.0,0.08645329741614018,423.89750000000106,False
2024-08-15,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,34.7,6940.000000000001,0.12955860161261346,1599.3310000000008,False
2024-08-16,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,30.41,9123.0,0.1696339954265016,820.8510000000003,False
2024-08-16,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,38.59,3859.0000000000005,0.07175464083644302,64.10350000000022,False
2024-08-16,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,15.33,6132.0,0.11401903540012141,885.3780000000007,False
2024-08-16,repair_best_baseline,002032.sz,defensive_dividend,家用电器,100.0,46.82,4682.0,0.08705758704229753,474.89750000000083,False
2024-08-16,repair_best_baseline,000651.sz,defensive_dividend,家用电器,200.0,34.42,6884.0,0.12800180034155836,1543.3310000000006,False
2024-08-19,repair_best_baseline,600036.sh,defensive_dividend,银行,300.0,30.47,9141.0,0.16982027945256775,838.851,False
2024-08-19,repair_best_baseline,601318.sh,defensive_dividend,非银金融,100.0,38.44,3844.0,0.07141331957287719,49.103499999999656,False
2024-08-19,repair_best_baseline,601166.sh,defensive_dividend,银行,400.0,15.22,6088.0,0.11310205243487939,841.378000000001,False
