date,nav,cash,invested_value,exposure,holdings_count
2023-04-04,49974.721410449994,43397.721410449994,6577.0,0.13160653655239213,2
2023-04-06,49877.721410449994,43397.721410449994,6480.0,0.12991772311881034,2
2023-04-07,49977.247534149996,41554.247534149996,8423.0,0.1685366925068147,3
2023-04-10,50024.247534149996,41554.247534149996,8470.0,0.16931788917400095,3
2023-04-11,49924.247534149996,41554.247534149996,8370.0,0.16765400408438036,3
2023-04-12,49928.247534149996,41554.247534149996,8374.0,0.16772068745798335,3
2023-04-13,49903.836069549994,39788.836069549994,10115.0,0.20268982901240146,4
2023-04-14,50000.836069549994,39788.836069549994,10212.0,0.20423658488020774,4
2023-04-17,50346.712471449995,37132.712471449995,13214.0,0.2624600366407883,5
2023-04-18,50573.712471449995,37132.712471449995,13441.0,0.2657704831850687,5
2023-04-19,50496.712471449995,37132.712471449995,13364.0,0.2646508920269965,5
2023-04-20,50535.712471449995,37132.712471449995,13403.0,0.2652183840798126,5
2023-04-21,50140.712471449995,37132.712471449995,13008.0,0.2594298995533166,5
2023-04-24,49960.712471449995,37132.712471449995,12828.0,0.2567617506922174,5
2023-04-25,49849.352028949994,34180.352028949994,15669.0,0.31432705466061495,6
2023-04-26,49840.352028949994,34180.352028949994,15660.0,0.31420323818948587,6
2023-04-27,50195.352028949994,34180.352028949994,16015.0,0.31905344524256757,6
2023-04-28,50517.82214214999,32266.822142149995,18250.999999999996,0.3612784404807529,7
2023-05-04,50634.82214214999,32266.822142149995,18367.999999999996,0.36275431062904645,7
2023-05-05,50877.457511399996,28058.457511399996,22819.0,0.4485090473494474,8
2023-05-08,51321.457511399996,28058.457511399996,23263.0,0.45328018976921314,8
2023-05-09,51068.457511399996,28058.457511399996,23010.0,0.4505716663727994,8
2023-05-10,50741.457511399996,28058.457511399996,22683.0,0.4470309114574379,8
2023-05-11,50660.457511399996,28058.457511399996,22602.0,0.4461467801571655,8
2023-05-12,50381.457511399996,28058.457511399996,22323.0,0.4430796785692215,8
2023-05-15,50762.457511399996,28058.457511399996,22704.0,0.4472596700997236,8
2023-05-16,50649.457511399996,28058.457511399996,22591.0,0.4460264948526902,8
2023-05-17,50443.457511399996,28058.457511399996,22385.0,0.44376418874422097,8
2023-05-18,50401.457511399996,28058.457511399996,22343.0,0.4433006723058827,8
2023-05-19,50384.457511399996,28058.457511399996,22326.0,0.44311283881440056,8
2023-05-22,50785.457511399996,28058.457511399996,22727.0,0.44750999820959353,8
2023-05-23,50367.457511399996,28058.457511399996,22309.0,0.44292487852797924,8
2023-05-24,49890.457511399996,28058.457511399996,21832.0,0.43759871304069275,8
2023-05-25,49847.457511399996,28058.457511399996,21789.0,0.4371135678287485,8
2023-05-26,49726.3711507,27046.371150699997,22680.0,0.4560960205856633,7
2023-05-29,49723.873269899996,25172.873269899996,24551.0,0.49374673341993613,8
2023-05-30,49548.873269899996,25172.873269899996,24376.0,0.49195871452455325,8
2023-05-31,49270.873269899996,25172.873269899996,24098.0,0.4890922039882268,8
2023-06-01,49221.873269899996,25172.873269899996,24049.0,0.4885835991680221,8
2023-06-02,49747.873269899996,25172.873269899996,24575.0,0.4939909665418628,8
2023-06-05,49578.873269899996,25172.873269899996,24406.0,0.4922661285006897,8
2023-06-06,49569.873269899996,25172.873269899996,24397.0,0.49217394337811304,8
2023-06-07,49653.873269899996,25172.873269899996,24481.0,0.49303303826733486,8
2023-06-08,50000.873269899996,25172.873269899996,24828.0,0.4965513275334372,8
2023-06-09,49900.873269899996,25172.873269899996,24728.0,0.49554243001426246,8
2023-06-12,49846.873269899996,25172.873269899996,24674.0,0.4949959422008397,8
2023-06-13,49943.873269899996,25172.873269899996,24771.0,0.4959767510648579,8
2023-06-14,49997.873269899996,25172.873269899996,24825.0,0.49652111932819526,8
2023-06-15,50236.873269899996,25172.873269899996,25064.0,0.49891640081464594,8
2023-06-16,50197.873269899996,25172.873269899996,25025.0,0.4985270962665597,8
2023-06-19,49917.873269899996,25172.873269899996,24745.0,0.49571422777181895,8
2023-06-20,49776.873269899996,25172.873269899996,24604.0,0.49428576734003105,8
2023-06-21,49678.873269899996,25172.873269899996,24506.0,0.4932881602781433,8
2023-06-26,49377.873269899996,25172.873269899996,24205.0,0.4901993220261878,8
2023-06-27,49707.873269899996,25172.873269899996,24535.0,0.49358378031547917,8
2023-06-28,49888.873269899996,25172.873269899996,24716.0,0.49542109051623295,8
2023-06-29,49637.873269899996,25172.873269899996,24465.0,0.4928696253156232,8
2023-06-30,49688.873269899996,25172.873269899996,24516.0,0.49339013720101893,8
2023-07-03,50237.873269899996,25172.873269899996,25065.0,0.4989263750346232,8
2023-07-04,50163.873269899996,25172.873269899996,24991.0,0.4981872086618845,8
2023-07-05,50022.873269899996,25172.873269899996,24850.0,0.49677274365910645,8
