date,ts_code,bucket,stock_valuation_quantile,stock_valuation_quantile_source_field,stock_valuation_metric,industry_valuation_quantile,industry_valuation_quantile_source_field,industry_valuation_metric,max_source_date_used,signal_date,pass_or_fail,warning_reason
2023-04-03,600018.sh,defensive_dividend,5.996530577341249,stock_pe_ttm_q_blended,pe_ttm,14.966020579085903,industry_pe_ttm_q_blended,pe_ttm,2023-04-03,2023-04-03,PASS,
2023-04-03,601866.sh,defensive_dividend,24.148346289949565,stock_pe_ttm_q_blended,pe_ttm,14.966020579085903,industry_pe_ttm_q_blended,pe_ttm,2023-04-03,2023-04-03,PASS,
2023-04-03,601919.sh,defensive_dividend,66.43449990437942,stock_pe_ttm_q_blended,pe_ttm,14.966020579085903,industry_pe_ttm_q_blended,pe_ttm,2023-04-03,2023-04-03,PASS,
2023-04-03,600153.sh,defensive_dividend,72.68616620637711,stock_pe_ttm_q_blended,pe_ttm,14.966020579085903,industry_pe_ttm_q_blended,pe_ttm,2023-04-03,2023-04-03,PASS,
2023-04-03,600377.sh,defensive_dividend,65.79839968774395,stock_pe_ttm_q_blended,pe_ttm,14.966020579085903,industry_pe_ttm_q_blended,pe_ttm,2023-04-03,2023-04-03,PASS,
2023-04-03,601298.sh,defensive_dividend,74.86238532110092,stock_pe_ttm_q_blended,pe_ttm,14.966020579085903,industry_pe_ttm_q_blended,pe_ttm,2023-04-03,2023-04-03,PASS,
2023-04-03,002120.sz,cyclical_rotation,5.277007636558199,stock_pb_q_blended,pb,74.36571998006976,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,601018.sh,cyclical_rotation,7.660045836516424,stock_pb_q_blended,pb,74.36571998006976,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,002352.sz,cyclical_rotation,15.93662947568001,stock_pb_q_blended,pb,74.36571998006976,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,601006.sh,defensive_dividend,92.75250918596335,stock_pe_ttm_q_blended,pe_ttm,14.966020579085903,industry_pe_ttm_q_blended,pe_ttm,2023-04-03,2023-04-03,PASS,
2023-04-03,001965.sz,defensive_dividend,84.03669724770643,stock_pe_ttm_q_blended,pe_ttm,14.966020579085903,industry_pe_ttm_q_blended,pe_ttm,2023-04-03,2023-04-03,PASS,
2023-04-03,600025.sh,defensive_dividend,31.19266055045872,stock_pe_ttm_q_blended,pe_ttm,82.69209384810794,industry_pe_ttm_q_blended,pe_ttm,2023-04-03,2023-04-03,PASS,
2023-04-03,601985.sh,defensive_dividend,34.31192660550459,stock_pe_ttm_q_blended,pe_ttm,82.69209384810794,industry_pe_ttm_q_blended,pe_ttm,2023-04-03,2023-04-03,PASS,
2023-04-03,600900.sh,defensive_dividend,82.2588991688882,stock_pe_ttm_q_blended,pe_ttm,82.69209384810794,industry_pe_ttm_q_blended,pe_ttm,2023-04-03,2023-04-03,PASS,
2023-04-03,600236.sh,defensive_dividend,43.66690838772057,stock_pe_ttm_q_blended,pe_ttm,82.69209384810794,industry_pe_ttm_q_blended,pe_ttm,2023-04-03,2023-04-03,PASS,
2023-04-03,600674.sh,defensive_dividend,96.85763555292785,stock_pe_ttm_q_blended,pe_ttm,82.69209384810794,industry_pe_ttm_q_blended,pe_ttm,2023-04-03,2023-04-03,PASS,
2023-04-03,603260.sh,cyclical_rotation,13.944954128440369,stock_pb_q_blended,pb,75.41205779770803,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,002064.sz,cyclical_rotation,16.99713713140567,stock_pb_q_blended,pb,75.41205779770803,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,601216.sh,cyclical_rotation,47.27190547369919,stock_pb_q_blended,pb,75.41205779770803,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,000651.sz,defensive_dividend,43.53762575452716,stock_pe_ttm_q_blended,pe_ttm,55.8659001043107,industry_pe_ttm_q_blended,pe_ttm,2023-04-03,2023-04-03,PASS,
2023-04-03,000333.sz,defensive_dividend,33.410260264021446,stock_pe_ttm_q_blended,pe_ttm,55.8659001043107,industry_pe_ttm_q_blended,pe_ttm,2023-04-03,2023-04-03,PASS,
2023-04-03,002032.sz,defensive_dividend,35.42703533026114,stock_pe_ttm_q_blended,pe_ttm,55.8659001043107,industry_pe_ttm_q_blended,pe_ttm,2023-04-03,2023-04-03,PASS,
2023-04-03,600585.sh,cyclical_rotation,13.805253042921207,stock_pb_q_blended,pb,20.814221652786674,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,000877.sz,cyclical_rotation,21.665822784810125,stock_pb_q_blended,pb,20.814221652786674,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,000786.sz,cyclical_rotation,35.99612521668196,stock_pb_q_blended,pb,20.814221652786674,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,600176.sh,cyclical_rotation,57.07028907280796,stock_pb_q_blended,pb,20.814221652786674,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,002080.sz,cyclical_rotation,58.751814480439016,stock_pb_q_blended,pb,20.814221652786674,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,002271.sz,cyclical_rotation,59.267777065983346,stock_pb_q_blended,pb,20.814221652786674,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,002532.sz,cyclical_rotation,19.591750715038387,stock_pb_q_blended,pb,57.878852587372776,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,600489.sh,cyclical_rotation,55.140174379611004,stock_pb_q_blended,pb,57.878852587372776,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,603993.sh,cyclical_rotation,53.30181086519114,stock_pb_q_blended,pb,57.878852587372776,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,600346.sh,defensive_dividend,28.832459346363684,stock_pb_q_blended,pb,95.32019704433498,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,601233.sh,cyclical_rotation,9.550979550979552,stock_pb_q_blended,pb,95.32019704433498,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,000932.sz,cyclical_rotation,35.585233441910965,stock_pb_q_blended,pb,56.32094811018578,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,000708.sz,cyclical_rotation,52.509486116346274,stock_pb_q_blended,pb,56.32094811018578,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,601166.sh,defensive_dividend,13.084249084249086,stock_pb_q_blended,pb,13.453768951526799,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,600036.sh,defensive_dividend,19.828504828504826,stock_pb_q_blended,pb,13.453768951526799,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,600000.sh,defensive_dividend,4.886799276672694,stock_pb_q_blended,pb,13.453768951526799,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,600926.sh,defensive_dividend,2.385321100917431,stock_pb_q_blended,pb,13.453768951526799,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,601229.sh,defensive_dividend,20.91743119266055,stock_pb_q_blended,pb,13.453768951526799,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,601939.sh,defensive_dividend,22.36785536337106,stock_pb_q_blended,pb,13.453768951526799,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,601838.sh,defensive_dividend,40.550458715596335,stock_pb_q_blended,pb,13.453768951526799,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,601169.sh,defensive_dividend,21.972706155632984,stock_pb_q_blended,pb,13.453768951526799,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,601998.sh,defensive_dividend,44.73079206745042,stock_pb_q_blended,pb,13.453768951526799,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,601009.sh,defensive_dividend,48.53809523809524,stock_pb_q_blended,pb,13.453768951526799,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,600919.sh,defensive_dividend,46.055045871559635,stock_pb_q_blended,pb,13.453768951526799,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,601328.sh,defensive_dividend,52.58957932948964,stock_pb_q_blended,pb,13.453768951526799,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,601318.sh,defensive_dividend,17.324934159014877,stock_pb_q_blended,pb,16.229482525446652,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,601601.sh,defensive_dividend,17.1806534272902,stock_pb_q_blended,pb,16.229482525446652,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,601688.sh,defensive_dividend,0.1350985835290768,stock_pb_q_blended,pb,16.229482525446652,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,601336.sh,defensive_dividend,13.96694056028062,stock_pb_q_blended,pb,16.229482525446652,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,601211.sh,defensive_dividend,26.972477064220186,stock_pb_q_blended,pb,16.229482525446652,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,600999.sh,defensive_dividend,25.61904761904762,stock_pb_q_blended,pb,16.229482525446652,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,600030.sh,defensive_dividend,37.0787269681742,stock_pb_q_blended,pb,16.229482525446652,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,000776.sz,defensive_dividend,42.53932664246565,stock_pb_q_blended,pb,16.229482525446652,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,601881.sh,defensive_dividend,46.972477064220186,stock_pb_q_blended,pb,16.229482525446652,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-04-03,601319.sh,defensive_dividend,55.22935779816513,stock_pb_q_blended,pb,16.229482525446652,industry_pb_q_blended,pb,2023-04-03,2023-04-03,PASS,
2023-05-04,600233.sh,cyclical_rotation,16.261423387395396,stock_pb_q_blended,pb,76.61058618906594,industry_pb_q_blended,pb,2023-05-04,2023-05-04,PASS,
2023-05-04,600018.sh,cyclical_rotation,31.606689734717413,stock_pb_q_blended,pb,76.61058618906594,industry_pb_q_blended,pb,2023-05-04,2023-05-04,PASS,
2023-05-04,600377.sh,cyclical_rotation,52.80120340337517,stock_pb_q_blended,pb,76.61058618906594,industry_pb_q_blended,pb,2023-05-04,2023-05-04,PASS,
2023-05-04,603260.sh,cyclical_rotation,0.3546099290780142,stock_pb_q_blended,pb,67.46862219715132,industry_pb_q_blended,pb,2023-05-04,2023-05-04,PASS,
2023-05-04,600309.sh,cyclical_rotation,47.34610162223969,stock_pb_q_blended,pb,67.46862219715132,industry_pb_q_blended,pb,2023-05-04,2023-05-04,PASS,
2023-05-04,000408.sz,cyclical_rotation,48.63742774915959,stock_pb_q_blended,pb,67.46862219715132,industry_pb_q_blended,pb,2023-05-04,2023-05-04,PASS,
2023-05-04,601216.sh,cyclical_rotation,35.33841019132234,stock_pb_q_blended,pb,67.46862219715132,industry_pb_q_blended,pb,2023-05-04,2023-05-04,PASS,
2023-05-04,002032.sz,defensive_dividend,33.04935767410412,stock_pe_ttm_q_blended,pe_ttm,49.492095526404306,industry_pe_ttm_q_blended,pe_ttm,2023-05-04,2023-05-04,PASS,
2023-05-04,600176.sh,cyclical_rotation,49.54633589962932,stock_pb_q_blended,pb,12.84271141822968,industry_pb_q_blended,pb,2023-05-04,2023-05-04,PASS,
2023-05-04,002466.sz,cyclical_rotation,13.401267920178661,stock_pb_q_blended,pb,50.66441028533822,industry_pb_q_blended,pb,2023-05-04,2023-05-04,PASS,
2023-05-04,603799.sh,cyclical_rotation,0.1773049645390071,stock_pb_q_blended,pb,50.66441028533822,industry_pb_q_blended,pb,2023-05-04,2023-05-04,PASS,
2023-05-04,002756.sz,cyclical_rotation,5.673758865248227,stock_pb_q_blended,pb,50.66441028533822,industry_pb_q_blended,pb,2023-05-04,2023-05-04,PASS,
2023-05-04,002460.sz,cyclical_rotation,16.64094906255185,stock_pb_q_blended,pb,50.66441028533822,industry_pb_q_blended,pb,2023-05-04,2023-05-04,PASS,
2023-05-04,600111.sh,cyclical_rotation,33.950641658440276,stock_pb_q_blended,pb,50.66441028533822,industry_pb_q_blended,pb,2023-05-04,2023-05-04,PASS,
2023-05-04,600256.sh,defensive_dividend,73.91619047619048,stock_pb_q_blended,pb,99.29411764705883,industry_pb_q_blended,pb,2023-05-04,2023-05-04,PASS,
2023-05-04,000708.sz,cyclical_rotation,49.159874608150474,stock_pb_q_blended,pb,52.89432614111785,industry_pb_q_blended,pb,2023-05-04,2023-05-04,PASS,
2023-06-01,600018.sh,cyclical_rotation,6.115026921194322,stock_pb_q_blended,pb,36.17832704929479,industry_pb_q_blended,pb,2023-06-01,2023-06-01,PASS,
2023-06-01,600233.sh,cyclical_rotation,11.425419629113831,stock_pb_q_blended,pb,36.17832704929479,industry_pb_q_blended,pb,2023-06-01,2023-06-01,PASS,
2023-06-01,600377.sh,cyclical_rotation,56.04594330400782,stock_pb_q_blended,pb,36.17832704929479,industry_pb_q_blended,pb,2023-06-01,2023-06-01,PASS,
2023-06-01,603260.sh,cyclical_rotation,0.684931506849315,stock_pb_q_blended,pb,64.731043150398,industry_pb_q_blended,pb,2023-06-01,2023-06-01,PASS,
2023-06-01,600309.sh,cyclical_rotation,38.99249982310904,stock_pb_q_blended,pb,64.731043150398,industry_pb_q_blended,pb,2023-06-01,2023-06-01,PASS,
2023-06-01,000792.sz,cyclical_rotation,59.49724814548935,stock_pb_q_blended,pb,64.731043150398,industry_pb_q_blended,pb,2023-06-01,2023-06-01,PASS,
2023-06-01,000408.sz,cyclical_rotation,49.86403792286145,stock_pb_q_blended,pb,64.731043150398,industry_pb_q_blended,pb,2023-06-01,2023-06-01,PASS,
2023-06-01,601216.sh,cyclical_rotation,34.868593771819576,stock_pb_q_blended,pb,64.731043150398,industry_pb_q_blended,pb,2023-06-01,2023-06-01,PASS,
2023-06-01,002032.sz,defensive_dividend,24.753872633390706,stock_pe_ttm_q_blended,pe_ttm,41.210123210123214,industry_pe_ttm_q_blended,pe_ttm,2023-06-01,2023-06-01,PASS,
2023-06-01,600176.sh,cyclical_rotation,41.97270845096932,stock_pb_q_blended,pb,6.245496439044826,industry_pb_q_blended,pb,2023-06-01,2023-06-01,PASS,
2023-06-01,002466.sz,cyclical_rotation,12.82055488196277,stock_pb_q_blended,pb,44.306940371456506,industry_pb_q_blended,pb,2023-06-01,2023-06-01,PASS,
2023-06-01,603799.sh,cyclical_rotation,0.3424657534246575,stock_pb_q_blended,pb,44.306940371456506,industry_pb_q_blended,pb,2023-06-01,2023-06-01,PASS,
2023-06-01,002756.sz,cyclical_rotation,6.164383561643835,stock_pb_q_blended,pb,44.306940371456506,industry_pb_q_blended,pb,2023-06-01,2023-06-01,PASS,
2023-06-01,002460.sz,cyclical_rotation,16.612311952873807,stock_pb_q_blended,pb,44.306940371456506,industry_pb_q_blended,pb,2023-06-01,2023-06-01,PASS,
2023-06-01,600111.sh,cyclical_rotation,29.554531490015357,stock_pb_q_blended,pb,44.306940371456506,industry_pb_q_blended,pb,2023-06-01,2023-06-01,PASS,
2023-06-01,000807.sz,cyclical_rotation,55.60662834433326,stock_pb_q_blended,pb,44.306940371456506,industry_pb_q_blended,pb,2023-06-01,2023-06-01,PASS,
2023-06-01,600256.sh,defensive_dividend,65.93116454502592,stock_pb_q_blended,pb,93.70786516853933,industry_pb_q_blended,pb,2023-06-01,2023-06-01,PASS,
2023-06-01,000708.sz,cyclical_rotation,47.6809967006451,stock_pb_q_blended,pb,41.98058930316995,industry_pb_q_blended,pb,2023-06-01,2023-06-01,PASS,
2023-07-03,600018.sh,cyclical_rotation,6.7678369457332135,stock_pb_q_blended,pb,47.97238740607569,industry_pb_q_blended,pb,2023-07-03,2023-07-03,PASS,
2023-07-03,600233.sh,cyclical_rotation,10.956637403564777,stock_pb_q_blended,pb,47.97238740607569,industry_pb_q_blended,pb,2023-07-03,2023-07-03,PASS,
2023-07-03,600989.sh,cyclical_rotation,10.099337748344372,stock_pb_q_blended,pb,68.3644493615452,industry_pb_q_blended,pb,2023-07-03,2023-07-03,PASS,
2023-07-03,603260.sh,cyclical_rotation,5.298013245033113,stock_pb_q_blended,pb,68.3644493615452,industry_pb_q_blended,pb,2023-07-03,2023-07-03,PASS,
2023-07-03,000792.sz,cyclical_rotation,58.94299387341905,stock_pb_q_blended,pb,68.3644493615452,industry_pb_q_blended,pb,2023-07-03,2023-07-03,PASS,
2023-07-03,600309.sh,cyclical_rotation,45.280226067867076,stock_pb_q_blended,pb,68.3644493615452,industry_pb_q_blended,pb,2023-07-03,2023-07-03,PASS,
2023-07-03,000408.sz,cyclical_rotation,50.11365521818483,stock_pb_q_blended,pb,68.3644493615452,industry_pb_q_blended,pb,2023-07-03,2023-07-03,PASS,
2023-07-03,601216.sh,cyclical_rotation,35.88821278753515,stock_pb_q_blended,pb,68.3644493615452,industry_pb_q_blended,pb,2023-07-03,2023-07-03,PASS,
2023-07-03,002032.sz,defensive_dividend,44.68579002177411,stock_pe_ttm_q_blended,pe_ttm,65.35919174791579,industry_pe_ttm_q_blended,pe_ttm,2023-07-03,2023-07-03,PASS,
2023-07-03,600176.sh,cyclical_rotation,51.727332028701895,stock_pb_q_blended,pb,11.16516848753054,industry_pb_q_blended,pb,2023-07-03,2023-07-03,PASS,
2023-07-03,002372.sz,cyclical_rotation,56.59687456783294,stock_pb_q_blended,pb,11.16516848753054,industry_pb_q_blended,pb,2023-07-03,2023-07-03,PASS,
2023-07-03,002466.sz,cyclical_rotation,14.794035261163287,stock_pb_q_blended,pb,49.01576545429401,industry_pb_q_blended,pb,2023-07-03,2023-07-03,PASS,
2023-07-03,002756.sz,cyclical_rotation,6.125827814569536,stock_pb_q_blended,pb,49.01576545429401,industry_pb_q_blended,pb,2023-07-03,2023-07-03,PASS,
2023-07-03,603799.sh,cyclical_rotation,1.490066225165563,stock_pb_q_blended,pb,49.01576545429401,industry_pb_q_blended,pb,2023-07-03,2023-07-03,PASS,
2023-07-03,002460.sz,cyclical_rotation,16.56564177647633,stock_pb_q_blended,pb,49.01576545429401,industry_pb_q_blended,pb,2023-07-03,2023-07-03,PASS,
2023-07-03,600111.sh,cyclical_rotation,32.88724473332411,stock_pb_q_blended,pb,49.01576545429401,industry_pb_q_blended,pb,2023-07-03,2023-07-03,PASS,
2023-07-03,600256.sh,defensive_dividend,67.17647058823529,stock_pb_q_blended,pb,97.63440860215053,industry_pb_q_blended,pb,2023-07-03,2023-07-03,PASS,
2023-07-03,000708.sz,cyclical_rotation,48.387873470780335,stock_pb_q_blended,pb,45.89595722122344,industry_pb_q_blended,pb,2023-07-03,2023-07-03,PASS,
2023-08-01,600018.sh,cyclical_rotation,15.901471529110687,stock_pb_q_blended,pb,71.237616081411,industry_pb_q_blended,pb,2023-08-01,2023-08-01,PASS,
2023-08-01,600233.sh,cyclical_rotation,14.813831060062213,stock_pb_q_blended,pb,71.237616081411,industry_pb_q_blended,pb,2023-08-01,2023-08-01,PASS,
2023-08-01,600803.sh,defensive_dividend,34.076393934990065,stock_pe_ttm_q_blended,pe_ttm,97.88803649181008,industry_pe_ttm_q_blended,pe_ttm,2023-08-01,2023-08-01,PASS,
2023-08-01,600989.sh,cyclical_rotation,25.44,stock_pb_q_blended,pb,70.00351381568439,industry_pb_q_blended,pb,2023-08-01,2023-08-01,PASS,
2023-08-01,603260.sh,cyclical_rotation,8.16,stock_pb_q_blended,pb,70.00351381568439,industry_pb_q_blended,pb,2023-08-01,2023-08-01,PASS,
2023-08-01,000792.sz,cyclical_rotation,59.7171969224371,stock_pb_q_blended,pb,70.00351381568439,industry_pb_q_blended,pb,2023-08-01,2023-08-01,PASS,
2023-08-01,601216.sh,cyclical_rotation,45.266228580555364,stock_pb_q_blended,pb,70.00351381568439,industry_pb_q_blended,pb,2023-08-01,2023-08-01,PASS,
2023-08-01,002032.sz,defensive_dividend,42.94146581406788,stock_pe_ttm_q_blended,pe_ttm,65.20711838332983,industry_pe_ttm_q_blended,pe_ttm,2023-08-01,2023-08-01,PASS,
2023-08-01,603868.sh,defensive_dividend,68.0,stock_pe_ttm_q_blended,pe_ttm,65.20711838332983,industry_pe_ttm_q_blended,pe_ttm,2023-08-01,2023-08-01,PASS,
2023-08-01,600176.sh,cyclical_rotation,57.24293785310734,stock_pb_q_blended,pb,19.15990143062496,industry_pb_q_blended,pb,2023-08-01,2023-08-01,PASS,
2023-08-01,002466.sz,cyclical_rotation,10.30724070450098,stock_pb_q_blended,pb,55.31980286124991,industry_pb_q_blended,pb,2023-08-01,2023-08-01,PASS,
2023-08-01,002460.sz,cyclical_rotation,16.285714285714285,stock_pb_q_blended,pb,55.31980286124991,industry_pb_q_blended,pb,2023-08-01,2023-08-01,PASS,
2023-08-01,603799.sh,cyclical_rotation,9.92,stock_pb_q_blended,pb,55.31980286124991,industry_pb_q_blended,pb,2023-08-01,2023-08-01,PASS,
2023-08-01,600111.sh,cyclical_rotation,38.15358112579004,stock_pb_q_blended,pb,55.31980286124991,industry_pb_q_blended,pb,2023-08-01,2023-08-01,PASS,
2023-08-01,000408.sz,cyclical_rotation,46.522167487684726,stock_pb_q_blended,pb,55.31980286124991,industry_pb_q_blended,pb,2023-08-01,2023-08-01,PASS,
2023-08-01,600256.sh,defensive_dividend,67.50821376585569,stock_pb_q_blended,pb,98.76543209876543,industry_pb_q_blended,pb,2023-08-01,2023-08-01,PASS,
2023-08-01,000708.sz,cyclical_rotation,49.63881856540084,stock_pb_q_blended,pb,67.5061491774477,industry_pb_q_blended,pb,2023-08-01,2023-08-01,PASS,
2023-09-01,600018.sh,cyclical_rotation,7.925802879291252,stock_pb_q_blended,pb,38.35138794854434,industry_pb_q_blended,pb,2023-09-01,2023-09-01,PASS,
2023-09-01,002352.sz,cyclical_rotation,6.031222576324419,stock_pb_q_blended,pb,38.35138794854434,industry_pb_q_blended,pb,2023-09-01,2023-09-01,PASS,
2023-09-01,601018.sh,cyclical_rotation,2.3083532449979485,stock_pb_q_blended,pb,38.35138794854434,industry_pb_q_blended,pb,2023-09-01,2023-09-01,PASS,
2023-09-01,601872.sh,defensive_dividend,20.41158025231532,stock_pe_ttm_q_blended,pe_ttm,29.42809364548495,industry_pe_ttm_q_blended,pe_ttm,2023-09-01,2023-09-01,PASS,
2023-09-01,600233.sh,cyclical_rotation,14.288836846213897,stock_pb_q_blended,pb,38.35138794854434,industry_pb_q_blended,pb,2023-09-01,2023-09-01,PASS,
2023-09-01,601866.sh,cyclical_rotation,8.787878787878787,stock_pb_q_blended,pb,38.35138794854434,industry_pb_q_blended,pb,2023-09-01,2023-09-01,PASS,
2023-09-01,601919.sh,defensive_dividend,77.83003846497898,stock_pe_ttm_q_blended,pe_ttm,29.42809364548495,industry_pe_ttm_q_blended,pe_ttm,2023-09-01,2023-09-01,PASS,
2023-09-01,601298.sh,defensive_dividend,62.945736434108525,stock_pe_ttm_q_blended,pe_ttm,29.42809364548495,industry_pe_ttm_q_blended,pe_ttm,2023-09-01,2023-09-01,PASS,
2023-09-01,600377.sh,defensive_dividend,69.72471324296143,stock_pe_ttm_q_blended,pe_ttm,29.42809364548495,industry_pe_ttm_q_blended,pe_ttm,2023-09-01,2023-09-01,PASS,
2023-09-01,601598.sh,defensive_dividend,91.20370370370371,stock_pe_ttm_q_blended,pe_ttm,29.42809364548495,industry_pe_ttm_q_blended,pe_ttm,2023-09-01,2023-09-01,PASS,
2023-09-01,600803.sh,defensive_dividend,27.85491632550456,stock_pe_ttm_q_blended,pe_ttm,90.15538847117796,industry_pe_ttm_q_blended,pe_ttm,2023-09-01,2023-09-01,PASS,
2023-09-01,002064.sz,cyclical_rotation,11.63996460899748,stock_pb_q_blended,pb,65.875423155044,industry_pb_q_blended,pb,2023-09-01,2023-09-01,PASS,
2023-09-01,600989.sh,cyclical_rotation,28.24074074074074,stock_pb_q_blended,pb,65.875423155044,industry_pb_q_blended,pb,2023-09-01,2023-09-01,PASS,
2023-09-01,603260.sh,cyclical_rotation,1.0802469135802468,stock_pb_q_blended,pb,65.875423155044,industry_pb_q_blended,pb,2023-09-01,2023-09-01,PASS,
2023-09-01,000792.sz,cyclical_rotation,53.92452830188679,stock_pb_q_blended,pb,65.875423155044,industry_pb_q_blended,pb,2023-09-01,2023-09-01,PASS,
2023-09-01,002601.sz,cyclical_rotation,55.57520037718057,stock_pb_q_blended,pb,65.875423155044,industry_pb_q_blended,pb,2023-09-01,2023-09-01,PASS,
2023-09-01,601216.sh,cyclical_rotation,38.146693748589485,stock_pb_q_blended,pb,65.875423155044,industry_pb_q_blended,pb,2023-09-01,2023-09-01,PASS,
2023-09-01,000333.sz,defensive_dividend,42.66467065868263,stock_pe_ttm_q_blended,pe_ttm,52.28612916609045,industry_pe_ttm_q_blended,pe_ttm,2023-09-01,2023-09-01,PASS,
2023-09-01,000651.sz,defensive_dividend,46.71048227597748,stock_pe_ttm_q_blended,pe_ttm,52.28612916609045,industry_pe_ttm_q_blended,pe_ttm,2023-09-01,2023-09-01,PASS,
2023-09-01,002032.sz,defensive_dividend,30.800444691495276,stock_pe_ttm_q_blended,pe_ttm,52.28612916609045,industry_pe_ttm_q_blended,pe_ttm,2023-09-01,2023-09-01,PASS,
2023-09-01,600690.sh,defensive_dividend,54.81958179936957,stock_pe_ttm_q_blended,pe_ttm,52.28612916609045,industry_pe_ttm_q_blended,pe_ttm,2023-09-01,2023-09-01,PASS,
2023-09-01,600585.sh,cyclical_rotation,18.651094561047167,stock_pb_q_blended,pb,17.620627397878582,industry_pb_q_blended,pb,2023-09-01,2023-09-01,PASS,
2023-09-01,002271.sz,cyclical_rotation,47.204919882645,stock_pb_q_blended,pb,17.620627397878582,industry_pb_q_blended,pb,2023-09-01,2023-09-01,PASS,
2023-09-01,000786.sz,cyclical_rotation,53.86685511343046,stock_pb_q_blended,pb,17.620627397878582,industry_pb_q_blended,pb,2023-09-01,2023-09-01,PASS,
2023-09-01,600176.sh,cyclical_rotation,57.13136288998357,stock_pb_q_blended,pb,17.620627397878582,industry_pb_q_blended,pb,2023-09-01,2023-09-01,PASS,
2023-09-01,002080.sz,cyclical_rotation,55.34613724643936,stock_pb_q_blended,pb,17.620627397878582,industry_pb_q_blended,pb,2023-09-01,2023-09-01,PASS,
2023-09-01,002466.sz,cyclical_rotation,6.120602667772479,stock_pb_q_blended,pb,45.62559241706161,industry_pb_q_blended,pb,2023-09-01,2023-09-01,PASS,
2023-09-01,002460.sz,cyclical_rotation,5.236184105749324,stock_pb_q_blended,pb,45.62559241706161,industry_pb_q_blended,pb,2023-09-01,2023-09-01,PASS,
2023-09-01,603799.sh,cyclical_rotation,0.30864197530864196,stock_pb_q_blended,pb,45.62559241706161,industry_pb_q_blended,pb,2023-09-01,2023-09-01,PASS,
2023-09-01,600111.sh,cyclical_rotation,24.89957120288874,stock_pb_q_blended,pb,45.62559241706161,industry_pb_q_blended,pb,2023-09-01,2023-09-01,PASS,
2023-09-01,000408.sz,cyclical_rotation,46.582306960777494,stock_pb_q_blended,pb,45.62559241706161,industry_pb_q_blended,pb,2023-09-01,2023-09-01,PASS,
2023-09-01,600362.sh,cyclical_rotation,31.980562729373386,stock_pb_q_blended,pb,45.62559241706161,industry_pb_q_blended,pb,2023-09-01,2023-09-01,PASS,
