date,benchmark_close,market_regime,max_total_exposure,current_total_exposure,current_cash,effective_universe_size,holdings_count,decision_scope_size,candidates_seen,passed_base_filter_count,passed_bucket_filter_count,passed_valuation_filter_count,passed_quality_filter_count,passed_price_trigger_count,raw_buy_signal_count,unique_raw_buy_intent_count,repeated_blocked_buy_signal_count,raw_sell_signal_count,account_feasible_buy_signal_count,user_visible_buy_recommendation_count,user_visible_blocked_buy_count,pending_buy_intent_count,blocked_by_universe_count,blocked_by_market_regime_count,blocked_by_cash_count,blocked_by_cash_one_lot_count,blocked_by_position_limit_count,blocked_by_single_name_limit_count,blocked_by_min_trade_amount_count,blocked_by_lot_size_count,blocked_by_price_too_high_for_account_lot_count,blocked_by_price_too_high_for_remaining_capacity_count,blocked_by_lot_size_accumulation_required_count,blocked_by_existing_position_count,blocked_by_hard_add_ban_count,blocked_by_max_positions_count,blocked_by_daily_new_position_count,blocked_by_daily_add_count,blocked_by_unknown_count,executable_buy_count,executable_sell_count,executed_buy_count,executed_sell_count
2023-04-03,4090.5676,risk_on,0.95,0.0,100000.0,28,1,4821,4821,4820,1277,186,9,1977,2,2,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,1,0,17,1,0,1,0
2023-04-04,4103.1052,risk_on,0.95,0.027563366373168828,97231.7867851,28,2,4826,4826,4825,1277,216,14,2185,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,18,1,0,1,0
2023-04-06,4096.64,neutral,0.7,0.06487153318297877,93409.73101225,28,3,4825,4825,4824,1276,231,16,2257,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,19,1,0,1,0
2023-04-07,4123.2799,risk_on,0.95,0.10277022274454047,89722.78325965001,28,3,4825,4825,4824,1276,200,12,2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,19,0,0,0,0
2023-04-10,4104.8118,risk_on,0.95,0.10313793698736078,89722.78325965001,28,3,4835,4835,4834,1279,206,12,2365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,19,0,0,0,0
2023-04-11,4100.1479,neutral,0.7,0.1021596900104768,89722.78325965001,28,3,4835,4835,4834,1279,205,12,2401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,18,0,0,0,0
2023-04-12,4097.2876,neutral,0.7,0.10227647373494135,89722.78325965001,28,4,4834,4834,4833,1278,198,12,2296,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,20,1,0,1,0
2023-04-13,4068.9786,neutral,0.7,0.12859687709069295,87074.66606275001,28,4,4835,4835,4834,1279,202,12,2388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,20,0,0,0,0
2023-04-14,4091.9988,neutral,0.7,0.1295637896974652,87074.66606275001,28,5,4834,4834,4833,1279,202,12,2356,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,22,1,0,1,0
2023-04-17,4149.3836,risk_on,0.95,0.17267322170147248,83090.48066560001,28,5,4835,4835,4834,1280,174,9,2279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,23,0,0,0,0
2023-04-18,4162.032,risk_on,0.95,0.17498973219666955,83090.48066560001,28,5,4842,4842,4841,1281,174,10,2391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,24,0,0,0,0
2023-04-19,4124.5589,risk_on,0.95,0.17419438336217738,83090.48066560001,28,5,4842,4842,4841,1281,183,10,2473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,24,0,0,0,0
2023-04-20,4113.0192,risk_on,0.95,0.1749078083078465,83090.48066560001,28,5,4844,4844,4843,1281,178,9,2603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,24,0,0,0,0
2023-04-21,4032.5672,neutral,0.7,0.17096450808922065,83090.48066560001,28,5,4843,4843,4842,1280,195,9,3021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,24,0,0,0,0
2023-04-24,3982.6429,neutral,0.7,0.16911580480240607,83090.48066560001,28,6,4845,4845,4844,1281,224,11,3144,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,25,1,0,1,0
2023-04-25,3962.6658,neutral,0.7,0.19754447209852374,80138.12022310002,28,6,4846,4846,4845,1280,307,29,3375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,25,0,0,0,0
2023-04-26,3959.2323,neutral,0.7,0.19741588649023667,80138.12022310002,28,6,4839,4839,4838,1279,350,27,3351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,25,0,0,0,0
2023-04-27,3988.4185,neutral,0.7,0.20022730240270054,80138.12022310002,28,7,4839,4839,4838,1279,309,23,3292,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,26,1,0,1,0
2023-04-28,4029.0858,neutral,0.7,0.2414412068091428,76311.06044950002,28,7,4835,4835,4834,1278,287,17,3018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,26,0,0,0,0
2023-05-04,4030.2471,neutral,0.7,0.242247166098483,76311.06044950002,23,8,4826,4826,4825,1278,316,5,2933,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,23,1,0,1,0
2023-05-05,4016.8774,neutral,0.7,0.2861592468272238,72102.69581875001,23,8,4843,4843,4842,1281,324,5,3049,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,22,0,0,0,0
2023-05-08,4062.6624,neutral,0.7,0.2910583406370373,72102.69581875001,23,8,4844,4844,4843,1281,253,5,2976,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,22,0,0,0,0
2023-05-09,4027.8754,neutral,0.7,0.28920630886372767,72102.69581875001,23,8,4840,4840,4839,1281,287,6,3126,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,22,0,0,0,0
2023-05-10,3996.8695,neutral,0.7,0.2857703356642554,72102.69581875001,23,8,4843,4843,4842,1283,298,5,3089,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,22,0,0,0,0
2023-05-11,3990.6637,neutral,0.7,0.2849628778869513,72102.69581875001,23,8,4846,4846,4845,1283,295,6,2992,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,22,0,0,0,0
2023-05-12,3937.7622,neutral,0.7,0.2823866982835589,72102.69581875001,23,8,4848,4848,4847,1284,327,6,3095,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,22,0,0,0,0
2023-05-15,3998.8872,neutral,0.7,0.285465982552591,72102.69581875001,23,8,4848,4848,4847,1284,314,6,2991,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,22,0,0,0,0
2023-05-16,3978.2054,neutral,0.7,0.2842459718107052,72102.69581875001,23,8,4852,4852,4851,1284,324,6,3080,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,22,0,0,0,0
2023-05-17,3960.165,neutral,0.7,0.28248667456612375,72102.69581875001,23,8,4855,4855,4854,1285,314,6,2924,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,22,0,0,0,0
2023-05-18,3956.0701,neutral,0.7,0.28232241310265577,72102.69581875001,23,8,4857,4857,4856,1286,311,6,2842,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,22,0,0,0,0
2023-05-19,3944.5403,neutral,0.7,0.28153577366704413,72102.69581875001,23,8,4861,4861,4860,1287,323,5,2841,2,2,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,21,0,0,0,0
2023-05-22,3969.3277,neutral,0.7,0.28438804753527575,72102.69581875001,23,8,4862,4862,4861,1286,317,5,2784,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,21,0,0,0,0
2023-05-23,3913.1882,neutral,0.7,0.28086218677888203,72102.69581875001,23,8,4865,4865,4864,1286,331,5,2941,2,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,21,0,0,0,0
2023-05-24,3859.0935,neutral,0.7,0.27690278424930337,72102.69581875001,23,8,4868,4868,4867,1286,334,5,2964,4,3,1,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,19,0,0,0,0
2023-05-25,3850.4996,neutral,0.7,0.2766416275326156,72102.69581875001,23,7,4869,4869,4868,1287,331,5,2931,5,1,4,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,19,1,1,1,1
2023-05-26,3850.9511,neutral,0.7,0.2913449897877501,70584.56627770001,23,8,4869,4869,4868,1287,319,5,2883,4,3,1,0,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,18,1,0,1,0
2023-05-29,3833.9416,neutral,0.7,0.3293479038904107,66837.57051610001,23,8,4866,4866,4865,1287,327,5,2921,4,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,17,0,0,0,0
2023-05-30,3837.7531,neutral,0.7,0.32792499586230395,66837.57051610001,23,8,4867,4867,4866,1287,332,5,2877,4,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,17,0,0,0,0
2023-05-31,3798.5434,neutral,0.7,0.3256058021799429,66837.57051610001,23,8,4867,4867,4866,1286,340,5,2892,4,2,2,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,16,0,0,0,0
2023-06-01,3806.8679,neutral,0.7,0.3251427669990269,66837.57051610001,13,8,4869,4869,4868,1287,338,5,2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0
2023-06-02,3861.8337,neutral,0.7,0.32924021680337545,66837.57051610001,13,8,4871,4871,4870,1287,309,5,2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0
2023-06-05,3844.2492,neutral,0.7,0.32828972699743003,66837.57051610001,13,8,4872,4872,4871,1287,310,5,2711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0
2023-06-06,3808.1629,neutral,0.7,0.3277492432714759,66837.57051610001,13,8,4873,4873,4872,1288,328,5,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0
2023-06-07,3789.3418,neutral,0.7,0.3290045306911852,66837.57051610001,13,8,4873,4873,4872,1288,322,5,2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0
2023-06-08,3820.1867,neutral,0.7,0.33215570199366806,66837.57051610001,13,8,4872,4872,4871,1288,295,5,3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0
2023-06-09,3836.7026,neutral,0.7,0.3315746342840706,66837.57051610001,13,8,4877,4877,4876,1288,290,5,2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0
2023-06-12,3844.4324,neutral,0.7,0.33036250035441694,66837.57051610001,13,8,4878,4878,4877,1287,293,5,2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0
2023-06-13,3864.9074,neutral,0.7,0.3312736850833857,66837.57051610001,13,8,4877,4877,4876,1287,290,5,2777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0
2023-06-14,3864.0247,neutral,0.7,0.3312335380467844,66837.57051610001,13,8,4877,4877,4876,1287,294,5,2764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0
2023-06-15,3925.4994,neutral,0.7,0.33303539529537785,66837.57051610001,13,8,4878,4878,4877,1285,288,5,2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0
2023-06-16,3963.3509,neutral,0.7,0.33280236913921785,66837.57051610001,13,8,4878,4878,4877,1285,283,5,2643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0
2023-06-19,3930.9079,neutral,0.7,0.3303893353460393,66837.57051610001,13,8,4881,4881,4880,1285,292,5,2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0
2023-06-20,3924.2377,neutral,0.7,0.32908535601435557,66837.57051610001,13,8,4883,4883,4882,1285,299,5,2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0
2023-06-21,3864.0323,neutral,0.7,0.32820870984960315,66837.57051610001,13,8,4888,4888,4887,1285,306,5,2971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0
2023-06-26,3809.6962,neutral,0.7,0.32534712558143075,66837.57051610001,13,8,4888,4888,4887,1286,313,5,3257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0
2023-06-27,3845.4334,neutral,0.7,0.32817494693634436,66837.57051610001,13,8,4890,4890,4889,1286,300,5,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0
2023-06-28,3840.7986,neutral,0.7,0.32963714167781827,66837.57051610001,13,8,4896,4896,4895,1286,295,5,3066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0
2023-06-29,3821.8435,neutral,0.7,0.32758692850414123,66837.57051610001,13,8,4897,4897,4896,1286,287,5,2872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0
2023-06-30,3842.4516,neutral,0.7,0.3283774735255082,66837.57051610001,13,8,4901,4901,4900,1286,279,5,2701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0
2023-07-03,3892.8821,neutral,0.7,0.33259583852133734,66837.57051610001,13,8,4902,4902,4901,1287,267,5,2628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0
2023-07-04,3899.0133,risk_off,0.4,0.331741711269211,66837.57051610001,13,8,4903,4903,4902,1286,266,5,2532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,11,0,0,0,0
