date,market_regime,nav_before,nav_after,daily_pnl,daily_return,exposure,holdings_count,defensive_daily_pnl,cyclical_daily_pnl,realized_pnl_today,unrealized_pnl_today,fees_today,tax_today,slippage_today,trade_count,buy_count,sell_count
2023-04-25,neutral,49972.72207325,49861.36163075,-111.36044250000123,-0.0022284245860525495,0.31425134588255554,6,-100.50086268380352,-10.859579816197707,0.0,-111.36044250000123,0.8854424999999999,0.0,1.4749999999999375,1,1,0
2023-04-26,neutral,49861.36163075,49852.36163075,-9.0,-0.00018050048586016975,0.314127545571293,6,-8.093103448275862,-0.906896551724138,0.0,-9.0,0.0,0.0,0.0,0,0,0
2023-04-27,neutral,49852.36163075,50207.36163075,355.0,0.007121026735492275,0.3189771276527595,6,319.97658445207617,35.023415547923825,0.0,355.0,0.0,0.0,0.0,0,0,0
2023-04-28,neutral,50207.36163075,50529.831743949995,322.4701131999973,0.006422765561186096,0.36119257417050893,7,294.2003098401816,28.26980335981566,0.0,322.4701131999973,0.5738868,0.0,0.9560000000000457,1,1,0
2023-05-04,neutral,50529.831743949995,50646.831743949995,117.0,0.0023154638747438254,0.36266829271495626,7,106.75740418118467,10.24259581881533,0.0,117.0,0.0,0.0,0.0,0,0,0
2023-05-05,neutral,50646.831743949995,50889.4671132,242.63536925000517,0.004790731441537586,0.44840320196791916,8,225.11211720022172,17.523252049783448,0.0,242.63536925000517,1.2621307499999996,0.0,2.102499999999452,1,1,0
2023-05-08,neutral,50889.4671132,51333.4671132,444.0,0.008724791694366804,0.45317414365760034,8,411.36276490564416,32.63723509435585,0.0,444.0,0.0,0.0,0.0,0,0,0
2023-05-09,neutral,51333.4671132,51080.4671132,-253.0,-0.0049285585842485016,0.45046573182283706,8,-234.11021295089094,-18.889787049109085,0.0,-253.0,0.0,0.0,0.0,0,0,0
2023-05-10,neutral,51080.4671132,50753.4671132,-327.0,-0.006401664246243708,0.44692513221624985,8,-302.52149186615526,-24.478508133844727,0.0,-327.0,0.0,0.0,0.0,0,0,0
2023-05-11,neutral,50753.4671132,50672.4671132,-81.0,-0.0015959500819784085,0.44604104137081296,8,-74.98646137509955,-6.013538624900451,0.0,-81.0,0.0,0.0,0.0,0,0,0
2023-05-12,neutral,50672.4671132,50393.4671132,-279.0,-0.005505948612620866,0.4429740853086241,8,-257.9778255610805,-21.0221744389195,0.0,-279.0,0.0,0.0,0.0,0,0,0
2023-05-15,neutral,50393.4671132,50774.4671132,381.0,0.007560503807847771,0.4471538805002558,8,352.9418604651163,28.058139534883722,0.0,381.0,0.0,0.0,0.0,0,0,0
2023-05-16,neutral,50774.4671132,50661.4671132,-113.0,-0.0022255280345546556,0.4459207616218806,8,-104.85675711566553,-8.14324288433447,0.0,-113.0,0.0,0.0,0.0,0,0,0
2023-05-17,neutral,50661.4671132,50455.4671132,-206.0,-0.004066206759068098,0.44365856230758605,8,-191.11020772838953,-14.889792271610453,0.0,-206.0,0.0,0.0,0.0,0,0,0
2023-05-18,neutral,50455.4671132,50413.4671132,-42.0,-0.0008324172265766636,0.44319506829058825,8,-38.98106789598532,-3.0189321040146795,0.0,-42.0,0.0,0.0,0.0,0,0,0
2023-05-19,neutral,50413.4671132,50396.4671132,-17.0,-0.00033721148283310213,0.4430072439373891,8,-15.796918391113499,-1.2030816088865,0.0,-17.0,0.0,0.0,0.0,0,0,0
2023-05-22,neutral,50396.4671132,50797.4671132,401.0,0.007956906961340725,0.4474041973264896,8,373.298587583051,27.701412416949,0.0,401.0,0.0,0.0,0.0,0,0,0
2023-05-23,neutral,50797.4671132,50379.4671132,-418.0,-0.008228756742309705,0.44281929282564375,8,-389.0328566946076,-28.96714330539244,0.0,-418.0,0.0,0.0,0.0,0,0,0
2023-05-24,neutral,50379.4671132,49902.4671132,-477.0,-0.009468143022001527,0.43749339988493446,8,-443.26566507878346,-33.734334921216565,0.0,-477.0,0.0,0.0,0.0,0,0,0
2023-05-25,neutral,49902.4671132,49859.4671132,-43.0,-0.0008616808444051018,0.43700828070485914,8,-39.960851805957134,-3.0391481940428657,0.0,-43.0,0.0,0.0,0.0,0,0,0
2023-05-26,neutral,49859.4671132,49738.3807525,-121.0863606999992,-0.002428553045404336,0.4559858937277534,7,-121.0863606999992,-0.0,-204.9119752,83.8256145000008,1.2397511999999997,0.7806095000000001,2.0659999999999457,2,1,1
2023-05-29,neutral,49738.3807525,49735.8828717,-2.4978808000014396,-5.022038840449965e-05,0.493627509605739,8,-2.4978808000014396,-0.0,0.0,-2.4978808000014396,0.5618807999999998,0.0,0.935999999999737,1,1,0
2023-05-30,neutral,49735.8828717,49560.8828717,-175.0,-0.0035185863785998257,0.49183950300286233,8,-175.0,-0.0,0.0,-175.0,0.0,0.0,0.0,0,0,0
2023-05-31,neutral,49560.8828717,49282.8828717,-278.0,-0.005609262464505896,0.4889730185373944,8,-278.0,-0.0,0.0,-278.0,0.0,0.0,0.0,0,0,0
2023-06-01,neutral,49282.8828717,49233.8828717,-49.0,-0.0009942600177746007,0.48846441916169775,8,-49.0,-0.0,0.0,-49.0,0.0,0.0,0.0,0,0,0
2023-06-02,neutral,49233.8828717,49759.8828717,526.0,0.010683699300555242,0.493871741285319,8,526.0,0.0,0.0,526.0,0.0,0.0,0.0,0,0,0
2023-06-05,neutral,49759.8828717,49590.8828717,-169.0,-0.003396310245258145,0.4921469146484536,8,-169.0,-0.0,0.0,-169.0,0.0,0.0,0.0,0,0,0
2023-06-06,neutral,49590.8828717,49581.8828717,-9.0,-0.00018148497221322964,0.4920547302152809,8,-9.0,-0.0,0.0,-9.0,0.0,0.0,0.0,0,0,0
2023-06-07,neutral,49581.8828717,49665.8828717,84.0,0.0016941672065452144,0.49291381899403347,8,84.0,0.0,0.0,84.0,0.0,0.0,0.0,0,0,0
2023-06-08,neutral,49665.8828717,50012.8828717,347.0,0.006986687438868086,0.49643209058138554,8,347.0,0.0,0.0,347.0,0.0,0.0,0.0,0,0,0
2023-06-09,neutral,50012.8828717,49912.8828717,-100.0,-0.001999484817872505,0.4954231969241848,8,-100.0,-0.0,0.0,-100.0,0.0,0.0,0.0,0,0,0
2023-06-12,neutral,49912.8828717,49858.8828717,-54.0,-0.0010818850143119532,0.49487671160809366,8,-54.0,-0.0,0.0,-54.0,0.0,0.0,0.0,0,0,0
2023-06-13,neutral,49858.8828717,49955.8828717,97.0,0.0019454908416140506,0.4958575161932083,8,97.0,0.0,0.0,97.0,0.0,0.0,0.0,0,0,0
2023-06-14,neutral,49955.8828717,50009.8828717,54.0,0.0010809537715244944,0.4964018824776767,8,54.0,0.0,0.0,54.0,0.0,0.0,0.0,0,0,0
2023-06-15,neutral,50009.8828717,50248.8828717,239.0,0.0047790553841758196,0.49879715861536017,8,239.0,0.0,0.0,239.0,0.0,0.0,0.0,0,0,0
2023-06-16,neutral,50248.8828717,50209.8828717,-39.0,-0.0007761366575965148,0.4984078545641249,8,-39.0,-0.0,0.0,-39.0,0.0,0.0,0.0,0,0,0
2023-06-19,neutral,50209.8828717,49929.8828717,-280.0,-0.005576591379738461,0.49559499395552037,8,-280.0,-0.0,0.0,-280.0,0.0,0.0,0.0,0,0,0
2023-06-20,neutral,49929.8828717,49788.8828717,-141.0,-0.002823960159536406,0.49416654041830116,8,-141.0,-0.0,0.0,-141.0,0.0,0.0,0.0,0,0,0
2023-06-21,neutral,49788.8828717,49690.8828717,-98.0,-0.0019683108828236675,0.4931689393258231,8,-98.0,-0.0,0.0,-98.0,0.0,0.0,0.0,0,0,0
2023-06-26,neutral,49690.8828717,49389.8828717,-301.0,-0.006057449226192474,0.4900801255770798,8,-301.0,-0.0,0.0,-301.0,0.0,0.0,0.0,0,0,0
2023-06-27,neutral,49389.8828717,49719.8828717,330.0,0.006681530321852359,0.4934645574952681,8,330.0,0.0,0.0,330.0,0.0,0.0,0.0,0,0,0
2023-06-28,neutral,49719.8828717,49900.8828717,181.0,0.003640394738399981,0.49530185795604514,8,181.0,0.0,0.0,181.0,0.0,0.0,0.0,0,0,0
2023-06-29,neutral,49900.8828717,49649.8828717,-251.0,-0.005029971125868561,0.4927504071504031,8,-251.0,-0.0,0.0,-251.0,0.0,0.0,0.0,0,0,0
2023-06-30,neutral,49649.8828717,49700.8828717,51.0,0.0010271927555557147,0.49327091559493336,8,51.0,0.0,0.0,51.0,0.0,0.0,0.0,0,0,0
2023-07-03,neutral,49700.8828717,50249.8828717,549.0,0.011046081443205189,0.4988071328245074,8,549.0,0.0,0.0,549.0,0.0,0.0,0.0,0,0,0
2023-07-04,risk_off,50249.8828717,50175.8828717,-74.0,-0.0014726402485144045,0.4980679675114461,8,-74.0,-0.0,0.0,-74.0,0.0,0.0,0.0,0,0,0
2023-07-05,risk_off,50175.8828717,50034.8828717,-141.0,-0.002810114978156692,0.4966535059894243,8,-141.0,-0.0,0.0,-141.0,0.0,0.0,0.0,0,0,0
2023-07-06,risk_off,50034.8828717,49903.8828717,-131.0,-0.0026181734118557176,0.4953321981688503,8,-131.0,-0.0,0.0,-131.0,0.0,0.0,0.0,0,0,0
2023-07-07,risk_off,49903.8828717,49931.8828717,28.0,0.0005610785852472919,0.49561519768015616,8,28.0,0.0,0.0,28.0,0.0,0.0,0.0,0,0,0
2023-07-10,risk_off,49931.8828717,49919.8828717,-12.0,-0.0002403274082580464,0.49549395104896127,8,-12.0,-0.0,0.0,-12.0,0.0,0.0,0.0,0,0,0
2023-07-11,risk_off,49919.8828717,50045.8828717,126.0,0.0025240443837545633,0.4967641406933481,8,126.0,0.0,0.0,126.0,0.0,0.0,0.0,0,0,0
2023-07-12,risk_off,50045.8828717,50158.8828717,113.0,0.0022579279955894107,0.4978978511917878,8,113.0,0.0,0.0,113.0,0.0,0.0,0.0,0,0,0
2023-07-13,risk_off,50158.8828717,50500.8828717,342.0,0.006818333671321832,0.5012981666937696,8,342.0,0.0,0.0,342.0,0.0,0.0,0.0,0,0,0
2023-07-14,risk_off,50500.8828717,50418.8828717,-82.0,-0.001623733989132924,0.5004870906047739,8,-82.0,-0.0,0.0,-82.0,0.0,0.0,0.0,0,0,0
2023-07-17,risk_off,50418.8828717,50239.8828717,-179.0,-0.0035502571616967,0.49870737286518274,8,-179.0,-0.0,0.0,-179.0,0.0,0.0,0.0,0,0,0
2023-07-18,risk_off,50239.8828717,50217.8828717,-22.0,-0.0004378991100791866,0.49848776110207554,8,-22.0,-0.0,0.0,-22.0,0.0,0.0,0.0,0,0,0
2023-07-19,risk_off,50217.8828717,50324.8828717,107.0,0.0021307150736197054,0.4995540687912337,8,107.0,0.0,0.0,107.0,0.0,0.0,0.0,0,0,0
2023-07-20,risk_off,50324.8828717,50215.8828717,-109.0,-0.002165926551242819,0.49846778685447823,8,-109.0,-0.0,0.0,-109.0,0.0,0.0,0.0,0,0,0
2023-07-21,risk_off,50215.8828717,50124.8828717,-91.0,-0.0018121756463488283,0.49755727237979985,8,-91.0,-0.0,0.0,-91.0,0.0,0.0,0.0,0,0,0
2023-07-24,risk_off,50124.8828717,49936.8828717,-188.0,-0.0037506322055895097,0.4956656999115045,8,-188.0,-0.0,0.0,-188.0,0.0,0.0,0.0,0,0,0
2023-07-25,neutral,49936.8828717,50650.8828717,714.0,0.014298049035908783,0.5027750466760084,8,714.0,0.0,0.0,714.0,0.0,0.0,0.0,0,0,0
2023-07-26,neutral,50650.8828717,50616.8828717,-34.0,-0.0006712617445607588,0.5024410543901565,8,-34.0,-0.0,0.0,-34.0,0.0,0.0,0.0,0,0,0
2023-07-27,neutral,50616.8828717,50724.8828717,108.0,0.002133675443305163,0.5035004233444778,8,108.0,0.0,0.0,108.0,0.0,0.0,0.0,0,0,0
2023-07-28,risk_on,50724.8828717,51524.8828717,800.0,0.015771352336553728,0.5112093134804043,8,800.0,0.0,0.0,800.0,0.0,0.0,0.0,0,0,0
2023-07-31,risk_on,51524.8828717,51809.8828717,285.0,0.005531308061576128,0.5138980928780157,8,285.0,0.0,0.0,285.0,0.0,0.0,0.0,0,0,0
2023-08-01,risk_on,51809.8828717,51752.8828717,-57.0,-0.001100176198837442,0.513362706109811,8,-57.0,-0.0,0.0,-57.0,0.0,0.0,0.0,0,0,0
2023-08-02,risk_on,51752.8828717,51438.8828717,-314.0,-0.006067294855408034,0.5103921106817835,8,-314.0,-0.0,0.0,-314.0,0.0,0.0,0.0,0,0,0
2023-08-03,risk_on,51438.8828717,51703.8828717,265.0,0.005151744851476826,0.5129015177797239,8,265.0,0.0,0.0,265.0,0.0,0.0,0.0,0,0,0
2023-08-04,risk_on,51703.8828717,51674.8828717,-29.0,-0.000560886308518873,0.5126281575861563,8,-29.0,-0.0,0.0,-29.0,0.0,0.0,0.0,0,0,0
2023-08-07,risk_on,51674.8828717,51532.8828717,-142.0,-0.0027479501086158627,0.5112851936810501,8,-142.0,-0.0,0.0,-142.0,0.0,0.0,0.0,0,0,0
2023-08-08,risk_on,51532.8828717,51460.8828717,-72.0,-0.001397166158533308,0.5106014225506034,8,-72.0,-0.0,0.0,-72.0,0.0,0.0,0.0,0,0,0
2023-08-09,risk_on,51460.8828717,51355.8828717,-105.0,-0.0020403847377003102,0.5096008195474272,8,-105.0,-0.0,0.0,-105.0,0.0,0.0,0.0,0,0,0
2023-08-10,risk_on,51355.8828717,51325.8828717,-30.0,-0.0005841589769753856,0.5093141810213964,8,-30.0,-0.0,0.0,-30.0,0.0,0.0,0.0,0,0,0
2023-08-11,risk_off,51325.8828717,50678.8828717,-647.0,-0.012605725684589092,0.5030497626504769,8,-647.0,-0.0,0.0,-647.0,0.0,0.0,0.0,0,0,0
2023-08-14,risk_off,50678.8828717,50421.8828717,-257.0,-0.005071145720607693,0.5005168106120969,8,-257.0,-0.0,0.0,-257.0,0.0,0.0,0.0,0,0,0
2023-08-15,risk_off,50421.8828717,50444.8828717,23.0,0.00045615115283426035,0.500744546562741,8,23.0,0.0,0.0,23.0,0.0,0.0,0.0,0,0,0
2023-08-16,risk_off,50444.8828717,50262.8828717,-182.0,-0.0036078981581321805,0.49893676142718646,8,-182.0,-0.0,0.0,-182.0,0.0,0.0,0.0,0,0,0
2023-08-17,risk_off,50262.8828717,50188.8828717,-74.0,-0.0014722593646068983,0.49819797870215204,8,-74.0,-0.0,0.0,-74.0,0.0,0.0,0.0,0,0,0
2023-08-18,risk_off,50188.8828717,50005.8828717,-183.0,-0.0036462258079704777,0.49636159936788227,8,-183.0,-0.0,0.0,-183.0,0.0,0.0,0.0,0,0,0
2023-08-21,risk_off,50005.8828717,49615.8828717,-390.0,-0.007799082379979617,0.49240280704417333,8,-390.0,-0.0,0.0,-390.0,0.0,0.0,0.0,0,0,0
2023-08-22,risk_off,49615.8828717,49729.8828717,114.0,0.0022976513447274267,0.49356641485210356,8,114.0,0.0,0.0,114.0,0.0,0.0,0.0,0,0,0
2023-08-23,risk_off,49729.8828717,49532.8828717,-197.0,-0.003961400844402705,0.4915522495039538,8,-197.0,-0.0,0.0,-197.0,0.0,0.0,0.0,0,0,0
2023-08-24,risk_off,49532.8828717,49546.8828717,14.0,0.0002826405246038834,0.4916959168366774,8,14.0,0.0,0.0,14.0,0.0,0.0,0.0,0,0,0
2023-08-25,risk_off,49546.8828717,49689.8828717,143.0,0.002886155328283592,0.4931587394414325,8,143.0,0.0,0.0,143.0,0.0,0.0,0.0,0,0,0
2023-08-28,risk_off,49689.8828717,50072.8828717,383.0,0.007707806456072991,0.4970354925193673,8,383.0,0.0,0.0,383.0,0.0,0.0,0.0,0,0,0
2023-08-29,risk_off,50072.8828717,50021.8828717,-51.0,-0.0010185153535232935,0.4965226931521922,8,-51.0,-0.0,0.0,-51.0,0.0,0.0,0.0,0,0,0
2023-08-30,risk_off,50021.8828717,49872.8828717,-149.0,-0.002978696351398182,0.49501850662033864,8,-149.0,-0.0,0.0,-149.0,0.0,0.0,0.0,0,0,0
2023-08-31,risk_off,49872.8828717,49837.8828717,-35.0,-0.0007017841757822364,0.49466386972065757,8,-35.0,-0.0,0.0,-35.0,0.0,0.0,0.0,0,0,0
2023-09-01,risk_off,49837.8828717,50226.8828717,389.0,0.007805307480685344,0.4985776255310828,8,389.0,0.0,0.0,389.0,0.0,0.0,0.0,0,0,0
2023-09-04,risk_off,50226.8828717,50676.3609557,449.4780840000021,0.008948954390583087,0.4496179198801996,7,449.4780840000021,0.0,-244.99691599999946,694.4750000000016,0.8125935000000001,1.3543225000000003,1.3549999999998619,1,0,1
2023-09-05,risk_off,50676.3609557,50421.3609557,-255.0,-0.0050319319538929515,0.44683442836449344,7,-255.0,-0.0,0.0,-255.0,0.0,0.0,0.0,0,0,0
2023-09-06,risk_off,50421.3609557,50572.3609557,151.0,0.0029947624803834225,0.4484860815548622,7,151.0,0.0,0.0,151.0,0.0,0.0,0.0,0,0,0
2023-09-07,risk_off,50572.3609557,50379.3609557,-193.0,-0.0038163138195003925,0.4463732682074776,7,-193.0,-0.0,0.0,-193.0,0.0,0.0,0.0,0,0,0
2023-09-08,risk_off,50379.3609557,50333.3609557,-46.0,-0.0009130723202394152,0.4458673049819169,7,-46.0,-0.0,0.0,-46.0,0.0,0.0,0.0,0,0,0
2023-09-11,risk_off,50333.3609557,50345.3609557,12.0,0.00023841046518951084,0.4459993845263672,7,12.0,0.0,0.0,12.0,0.0,0.0,0.0,0,0,0
2023-09-12,risk_off,50345.3609557,50427.3609557,82.0,0.0016287498677813358,0.44690024567808895,7,82.0,0.0,0.0,82.0,0.0,0.0,0.0,0,0,0
2023-09-13,risk_off,50427.3609557,50345.3609557,-82.0,-0.0016261013554137065,0.4459993845263672,7,-82.0,-0.0,0.0,-82.0,0.0,0.0,0.0,0,0,0
2023-09-14,risk_off,50345.3609557,50417.3609557,72.0,0.0014301218351250753,0.4467905414524338,7,72.0,0.0,0.0,72.0,0.0,0.0,0.0,0,0,0
2023-09-15,risk_off,50417.3609557,50300.3609557,-117.0,-0.0023206291995886866,0.4455037612898209,7,-117.0,-0.0,0.0,-117.0,0.0,0.0,0.0,0,0,0
2023-09-18,risk_off,50300.3609557,50362.3609557,62.0,0.001232595528580878,0.4461863894698276,7,62.0,0.0,0.0,62.0,0.0,0.0,0.0,0,0,0
2023-09-19,risk_off,50362.3609557,50496.3609557,134.0,0.00266071719945516,0.44765602059584375,7,134.0,0.0,0.0,134.0,0.0,0.0,0.0,0,0,0
2023-09-20,risk_off,50496.3609557,50451.3609557,-45.0,-0.0008911533256718854,0.4471633583841145,7,-45.0,-0.0,0.0,-45.0,0.0,0.0,0.0,0,0,0
2023-09-21,risk_off,50451.3609557,50404.3609557,-47.0,-0.0009315903299669052,0.4466478608822459,7,-47.0,-0.0,0.0,-47.0,0.0,0.0,0.0,0,0,0
2023-09-22,risk_off,50404.3609557,50797.3609557,393.0,0.0077969444021997346,0.4509289374299612,7,393.0,0.0,0.0,393.0,0.0,0.0,0.0,0,0,0
2023-09-25,risk_off,50797.3609557,50563.3609557,-234.0,-0.004606538520850909,0.4483879151123594,7,-234.0,-0.0,0.0,-234.0,0.0,0.0,0.0,0,0,0
2023-09-26,risk_off,50563.3609557,50405.3609557,-158.0,-0.003124792280687755,0.44665883892364117,7,-158.0,-0.0,0.0,-158.0,0.0,0.0,0.0,0,0,0
2023-09-27,risk_off,50405.3609557,50355.3609557,-50.0,-0.0009919579793098543,0.4461094027260106,7,-50.0,-0.0,0.0,-50.0,0.0,0.0,0.0,0,0,0
2023-09-28,risk_off,50355.3609557,50316.3609557,-39.0,-0.0007744954908437683,0.44568008445093293,7,-39.0,-0.0,0.0,-39.0,0.0,0.0,0.0,0,0,0
2023-10-09,risk_off,50316.3609557,50119.3609557,-197.0,-0.003915227497740637,0.4435012653023869,7,-197.0,-0.0,0.0,-197.0,0.0,0.0,0.0,0,0,0
2023-10-10,risk_off,50119.3609557,49878.3609557,-241.0,-0.004808521006742633,0.44081239998098554,7,-241.0,-0.0,0.0,-241.0,0.0,0.0,0.0,0,0,0
2023-10-11,risk_off,49878.3609557,49773.3609557,-105.0,-0.0021051212988585748,0.43963275896670373,7,-105.0,-0.0,0.0,-105.0,0.0,0.0,0.0,0,0,0
2023-10-12,risk_off,49773.3609557,50062.3609557,289.0,0.005806318770742043,0.4428676470056823,7,289.0,0.0,0.0,289.0,0.0,0.0,0.0,0,0,0
2023-10-13,risk_off,50062.3609557,49833.3609557,-229.0,-0.004574294852027479,0.44030744824748264,7,-229.0,-0.0,0.0,-229.0,0.0,0.0,0.0,0,0,0
2023-10-16,risk_off,49833.3609557,49738.3609557,-95.0,-0.0019063534583680089,0.43923843850540756,7,-95.0,-0.0,0.0,-95.0,0.0,0.0,0.0,0,0,0
2023-10-17,risk_off,49738.3609557,49894.3609557,156.0,0.003136412157588849,0.4409917188745224,7,156.0,0.0,0.0,156.0,0.0,0.0,0.0,0,0,0
2023-10-18,risk_off,49894.3609557,49784.3609557,-110.0,-0.002204657959196358,0.43975657374574345,7,-110.0,-0.0,0.0,-110.0,0.0,0.0,0.0,0,0,0
2023-10-19,risk_off,49784.3609557,49232.3609557,-552.0,-0.011087819335296688,0.43347504742262805,7,-552.0,-0.0,0.0,-552.0,0.0,0.0,0.0,0,0,0
2023-10-20,risk_off,49232.3609557,49196.3609557,-36.0,-0.0007312263580532594,0.43306048630679367,7,-36.0,-0.0,0.0,-36.0,0.0,0.0,0.0,0,0,0
2023-10-23,risk_off,49196.3609557,48954.3609557,-242.0,-0.0049190630221189425,0.4302578889562142,7,-242.0,-0.0,0.0,-242.0,0.0,0.0,0.0,0,0,0
2023-10-24,risk_off,48954.3609557,49019.1984213,64.83746560000145,0.0013244471857915673,0.39710971674195233,6,64.83746560000145,0.0,-251.1185343999998,315.95600000000127,0.49895040000000007,0.8315840000000002,0.8319999999997663,1,0,1
2023-10-25,risk_off,49019.1984213,49121.1984213,102.0,0.002080817379414319,0.3983616163467807,6,102.0,0.0,0.0,102.0,0.0,0.0,0.0,0,0,0
2023-10-26,risk_off,49121.1984213,49296.1984213,175.0,0.00356261666295414,0.4004974142482639,6,175.0,0.0,0.0,175.0,0.0,0.0,0.0,0,0,0
2023-10-27,risk_off,49296.1984213,49737.1984213,441.0,0.00894592309595727,0.4058129657611793,6,441.0,0.0,0.0,441.0,0.0,0.0,0.0,0,0,0
2023-10-30,risk_off,49737.1984213,49444.1984213,-293.0,-0.005890963087991753,0.402291889343911,6,-293.0,-0.0,0.0,-293.0,0.0,0.0,0.0,0,0,0
2023-10-31,risk_off,49444.1984213,49270.1984213,-174.0,-0.003519118633846489,0.4001810553187491,6,-174.0,-0.0,0.0,-174.0,0.0,0.0,0.0,0,0,0
2023-11-01,risk_off,49270.1984213,49277.1984213,7.0,0.00014207371239190766,0.40026626171739355,6,7.0,0.0,0.0,7.0,0.0,0.0,0.0,0,0,0
2023-11-02,risk_off,49277.1984213,49355.1984213,78.0,0.0015828821949886787,0.4012140693056993,6,78.0,0.0,0.0,78.0,0.0,0.0,0.0,0,0,0
2023-11-03,risk_off,49355.1984213,49279.1984213,-76.0,-0.0015398580581372158,0.4002906019565815,6,-76.0,-0.0,0.0,-76.0,0.0,0.0,0.0,0,0,0
2023-11-06,risk_off,49279.1984213,49392.1984213,113.0,0.0022930567789259714,0.4016626235337722,6,113.0,0.0,0.0,113.0,0.0,0.0,0.0,0,0,0
2023-11-07,risk_off,49392.1984213,49275.1984213,-117.0,-0.00236879514861895,0.40024191950234433,6,-117.0,-0.0,0.0,-117.0,0.0,0.0,0.0,0,0,0
2023-11-08,risk_off,49275.1984213,49224.1984213,-51.0,-0.0010350034425828801,0.3996205246785305,6,-51.0,-0.0,0.0,-51.0,0.0,0.0,0.0,0,0,0
2023-11-09,risk_off,49224.1984213,49119.1984213,-105.0,-0.0021330972035608613,0.3983371192701593,6,-105.0,-0.0,0.0,-105.0,0.0,0.0,0.0,0,0,0
2023-11-10,risk_off,49119.1984213,48882.1984213,-237.0,-0.004824997304867002,0.39542002250818475,6,-237.0,-0.0,0.0,-237.0,0.0,0.0,0.0,0,0,0
2023-11-13,risk_off,48882.1984213,48743.1984213,-139.0,-0.002843570962214169,0.3936959539285029,6,-139.0,-0.0,0.0,-139.0,0.0,0.0,0.0,0,0,0
2023-11-14,risk_off,48743.1984213,48646.1984213,-97.0,-0.001990021236637039,0.3924869901373429,6,-97.0,-0.0,0.0,-97.0,0.0,0.0,0.0,0,0,0
2023-11-15,risk_off,48646.1984213,48861.1984213,215.0,0.004419667044441875,0.39516018075363224,6,215.0,0.0,0.0,215.0,0.0,0.0,0.0,0,0,0
2023-11-16,risk_off,48861.1984213,48775.1984213,-86.0,-0.0017600878156625427,0.39409373251479796,6,-86.0,-0.0,0.0,-86.0,0.0,0.0,0.0,0,0,0
2023-11-17,risk_off,48775.1984213,48683.1984213,-92.0,-0.0018862045256144737,0.39294870962360995,6,-92.0,-0.0,0.0,-92.0,0.0,0.0,0.0,0,0,0
