date,ts_code,name,bucket,side,action,signal_level,shares,price,amount,fee,tax,slippage,slippage_cost,cash_before,cash_after,position_before,position_after,weight_before,weight_after,target_weight,entry_reason,exit_reason,holding_days,realized_pnl,unrealized_pnl_after_trade,market_regime,execution_mode,fill_price_field,execution_adjustment,execution_reason_code
2023-10-20,600803.sh,新奥股份,defensive_dividend,SELL,SELL_ALL,SELL_ALL,100.0,14.432780000000001,1443.278,0.43298339999999996,0.721639,0.00721999999999845,0.721999999999845,18184.600300850005,19626.723678450006,100.0,0.0,0.029444677744714414,0.0,0.0,高股息补充触发 BUY_1。,trend_stop,51,-217.70612240000005,0.0,risk_off,next_bar,open,,
2023-10-24,601866.sh,中远海发,defensive_dividend,SELL,SELL_ALL,SELL_ALL,800.0,2.0789600000000004,1663.1680000000003,0.49895040000000007,0.8315840000000002,0.0010399999999997078,0.8319999999997663,19626.723678450006,21288.561144050007,800.0,0.0,0.03422809693072375,0.0,0.0,高股息补充触发 BUY_1。,trend_stop,116,-251.1185343999998,0.0,risk_off,next_bar,open,,
2023-11-29,600036.sh,招商银行,defensive_dividend,SELL,SELL_ALL,SELL_ALL,100.0,24.20789,2420.7889999999998,0.7262366999999998,1.2103944999999998,0.012109999999999843,1.2109999999999843,21288.561144050007,23707.413512850006,100.0,0.0,0.04980579894190329,0.0,0.0,高股息补充触发 BUY_1。,trend_stop,159,-348.5306312000001,0.0,risk_off,next_bar,open,,
2023-12-08,601166.sh,兴业银行,defensive_dividend,SELL,SELL_ALL,SELL_ALL,400.0,11.43428,4573.7119999999995,1.3721135999999998,2.2868559999999998,0.005720000000000169,2.2880000000000678,23707.413512850006,28277.466543250004,400.0,0.0,0.09511839005331171,0.0,0.0,高股息补充触发 BUY_1。,trend_stop,158,-656.5589695999996,0.0,risk_off,next_bar,open,,
2023-12-21,000651.sz,格力电器,defensive_dividend,SELL,SELL_ALL,SELL_ALL,100.0,24.76761,2476.761,0.7430283,1.2383805,0.012389999999999901,1.23899999999999,28277.466543250004,30752.246134450004,100.0,0.0,0.05196241937906984,0.0,0.0,高股息补充触发 BUY_1。,trend_stop,155,-324.6194087999999,0.0,risk_off,next_bar,open,,
2023-12-21,601318.sh,中国平安,defensive_dividend,SELL,SELL_ALL,SELL_ALL,100.0,33.28335,3328.335,0.9985004999999999,1.6641675,0.0166499999999985,1.66499999999985,30752.246134450004,34077.918466450006,100.0,0.0,0.06982843282175245,0.0,0.0,高股息补充触发 BUY_1。,trend_stop,174,-495.2371679999997,0.0,risk_off,next_bar,open,,
2023-12-21,601018.sh,宁波港,cyclical_rotation,BUY,BUY_1,BUY_1,500.0,3.371685,1685.8425,0.50575275,0.0,0.0016849999999997145,0.8424999999998573,34077.918466450006,32391.570213700004,0.0,500.0,0.0,0.03536895767983247,0.035561,满足 cyclical BUY_1。,,0,0.0,9.157500000000152,risk_off,next_bar,open,,
2024-01-03,000932.sz,华菱钢铁,cyclical_rotation,BUY,BUY_1,BUY_1,400.0,4.952475,1980.9899999999998,0.5942969999999999,0.0,0.002474999999999561,0.9899999999998244,32391.570213700004,30409.985916700003,0.0,400.0,0.0,0.04157937768127969,0.041643,满足 cyclical BUY_1。,,0,0.0,75.00999999999998,risk_off,next_bar,open,,
2024-01-23,600018.sh,上港集团,cyclical_rotation,BUY,BUY_2,BUY_2,400.0,4.712355,1884.9419999999998,0.5654825999999998,0.0,0.002354999999999663,0.9419999999998652,30409.985916700003,28524.478434100005,400.0,800.0,0.0401102814164601,0.0802205628329202,0.080521,满足 cyclical BUY_2。,,167,0.0,-1.9159999999992294,risk_off,next_bar,open,,
2024-04-11,601018.sh,宁波港,cyclical_rotation,BUY,BUY_2,BUY_2,500.0,3.331665,1665.8325,0.49974974999999994,0.0,0.0016650000000000276,0.8325000000000138,28524.478434100005,26858.146184350004,500.0,1000.0,0.03449965815858131,0.06899931631716262,0.069172,满足 cyclical BUY_2。,,71,0.0,38.324999999999946,neutral,next_bar,open,,
2024-05-10,600018.sh,上港集团,defensive_dividend,SELL,REDUCE,SELL_HALF,500.0,5.3773100000000005,2688.655,0.8065964999999999,1.3443275000000001,0.002689999999999415,1.3449999999997075,26858.146184350004,29544.650260350005,800.0,300.0,0.08726363152773488,0.03272386182290059,0.032619,满足 defensive BUY_1。,soft_trim,234,290.30657600000086,170.28150000000036,risk_on,next_bar,open,,
2024-06-24,000932.sz,华菱钢铁,cyclical_rotation,SELL,SELL_ALL,SELL_ALL,400.0,4.31784,1727.1360000000002,0.5181408000000001,0.8635680000000001,0.0021599999999999397,0.8639999999999759,29544.650260350005,31270.404551550004,400.0,0.0,0.035617917902252806,0.0,0.0,满足 cyclical BUY_1。,trend_stop,111,-255.23570879999957,0.0,neutral,next_bar,open,,
2024-07-25,600989.sh,宝丰能源,cyclical_rotation,BUY,BUY_1,BUY_1,100.0,15.127559999999999,1512.7559999999999,0.4538267999999999,0.0,0.007559999999999789,0.7559999999999789,31270.404551550004,29757.194724750003,0.0,100.0,0.0,0.031082917427417932,0.031232,满足 cyclical BUY_1。,,0,0.0,-76.75599999999996,neutral,next_bar,open,,
2024-07-31,300628.sz,亿联网络,defensive_dividend,BUY,BUY_1,BUY_1,100.0,31.005494999999996,3100.5494999999996,0.9301648499999998,0.0,0.015494999999997816,1.5494999999997816,29757.194724750003,26655.7150599,0.0,100.0,0.0,0.06350176411409612,0.063081,高股息补充触发 BUY_1。,,0,0.0,26.450500000000332,neutral,next_bar,open,,
2024-08-01,600233.sh,圆通速递,cyclical_rotation,BUY,BUY_1,BUY_1,200.0,13.856924999999999,2771.3849999999998,0.8314154999999999,0.0,0.00692499999999896,1.384999999999792,26655.7150599,23883.498644400002,0.0,200.0,0.0,0.05641643749094821,0.056918,满足 cyclical BUY_1。,,0,0.0,-37.384999999999735,neutral,next_bar,open,,
2024-09-25,002352.sz,顺丰控股,cyclical_rotation,BUY,BUY_1,BUY_1,100.0,36.6183,3661.83,1.0985489999999998,0.0,0.01829999999999643,1.829999999999643,23883.498644400002,20220.570095400002,0.0,100.0,0.0,0.07728885686065988,0.075899,满足 cyclical BUY_1。,,0,0.0,-35.829999999999984,neutral,next_bar,open,,
2024-09-26,600803.sh,新奥股份,defensive_dividend,BUY,BUY_1,BUY_1,100.0,17.188589999999998,1718.8589999999997,0.5156576999999999,0.0,0.0085899999999981,0.8589999999998099,20220.570095400002,18501.195437700004,0.0,100.0,0.0,0.036051732430169244,0.036118,满足 defensive BUY_1。,,0,0.0,13.141000000000247,neutral,next_bar,open,,
2024-09-27,000786.sz,北新建材,cyclical_rotation,BUY,BUY_1,BUY_1,100.0,28.824405,2882.4404999999997,0.8647321499999998,0.0,0.014405000000000001,1.4405000000000001,18501.195437700004,15617.890205550004,0.0,100.0,0.0,0.05941927205182712,0.058318,满足 cyclical BUY_1。,,0,0.0,156.55950000000018,risk_on,next_bar,open,,
2024-09-30,600176.sh,中国巨石,cyclical_rotation,BUY,BUY_1,BUY_1,200.0,10.915455,2183.091,0.6549272999999999,0.0,0.0054549999999995435,1.0909999999999087,15617.890205550004,13434.144278250003,0.0,200.0,0.0,0.044073563867173475,0.041912,满足 cyclical BUY_1。,,0,0.0,86.90899999999999,risk_on,next_bar,open,,
2024-10-08,601018.sh,宁波港,defensive_dividend,SELL,REDUCE,SELL_HALF,500.0,4.05797,2028.9850000000001,0.6086955,1.0144925,0.002029999999999532,1.014999999999766,13434.144278250003,15461.506090250004,1000.0,500.0,0.07775505914342368,0.03887752957171184,0.035448,满足 cyclical BUY_1。,soft_trim,188,351.524312,239.16249999999994,risk_on,next_bar,open,,
2024-10-10,002532.sz,天山铝业,cyclical_rotation,BUY,BUY_1,BUY_1,300.0,7.133565,2140.0695,0.64202085,0.0,0.0035650000000000404,1.069500000000012,15461.506090250004,13320.794569400005,0.0,300.0,0.0,0.041957617207313364,0.040996,满足 cyclical BUY_1。,,0,0.0,70.93050000000005,risk_on,next_bar,open,,
2024-10-14,601211.sh,国泰海通,defensive_dividend,SELL,SELL_ALL,SELL_ALL,200.0,18.980505,3796.101,1.1388303,1.8980505,0.009494999999997589,1.8989999999995177,13320.794569400005,17113.858688600005,200.0,0.0,0.06956031901889344,0.0,0.0,高股息补充触发 BUY_1。,valuation_reversion_exit,334,1191.7641192000003,0.0,risk_on,next_bar,open,,
2025-01-14,000001.sz,平安银行,defensive_dividend,BUY,BUY_1,BUY_1,200.0,10.6053,2121.06,0.6363179999999999,0.0,0.005300000000000082,1.0600000000000165,17113.858688600005,14992.162370600005,0.0,200.0,0.0,0.04027926265061995,0.040259,高股息补充触发 BUY_1。,,0,0.0,34.93999999999993,risk_on,next_bar,open,,
2025-01-15,603799.sh,华友钴业,cyclical_rotation,BUY,BUY_1,BUY_1,100.0,28.944464999999997,2894.4464999999996,0.8683339499999998,0.0,0.01446499999999773,1.446499999999773,14992.162370600005,12096.847536650006,0.0,100.0,0.0,0.054080411781003535,0.054483,满足 cyclical BUY_1。,,0,0.0,1.553500000000696,risk_on,next_bar,open,,
2025-02-26,600926.sh,杭州银行,defensive_dividend,BUY,BUY_1,BUY_1,200.0,13.46673,2693.346,0.8080037999999999,0.0,0.006729999999999237,1.3459999999998473,12096.847536650006,9402.693532850006,0.0,200.0,0.0,0.05047609017698613,0.050488,高股息补充触发 BUY_1。,,0,0.0,34.654000000000096,risk_on,next_bar,open,,
2025-03-19,600027.sh,华电国际,defensive_dividend,BUY,BUY_1,BUY_1,400.0,5.102549999999999,2041.0199999999995,0.6123059999999998,0.0,0.002549999999999386,1.0199999999997544,9402.693532850006,7361.061226850006,0.0,400.0,0.0,0.03677865161633555,0.03676,高股息补充触发 BUY_1。,,0,0.0,10.980000000000345,risk_on,next_bar,open,,
2025-03-28,600011.sh,华能国际,defensive_dividend,BUY,BUY_1,BUY_1,300.0,6.573285,1971.9855,0.5915956499999999,0.0,0.0032849999999999824,0.9854999999999947,7361.061226850006,5388.484131200006,0.0,300.0,0.0,0.03584642087611004,0.035883,满足 defensive BUY_1。,,0,0.0,-15.985500000000208,risk_on,next_bar,open,,
2025-04-02,600585.sh,海螺水泥,cyclical_rotation,BUY,BUY_1,BUY_1,100.0,23.261625,2326.1625,0.6978487499999999,0.0,0.011624999999998664,1.1624999999998664,5388.484131200006,3061.6237824500063,0.0,100.0,0.0,0.0420724218457184,0.042051,满足 cyclical BUY_1。,,0,0.0,-14.162499999999767,risk_on,next_bar,open,,
2025-04-08,600233.sh,圆通速递,cyclical_rotation,SELL,SELL_ALL,SELL_ALL,200.0,11.964015000000002,2392.8030000000003,0.7178409,1.1964015000000001,0.005984999999999019,1.1969999999998038,3061.6237824500063,5452.512540050007,200.0,0.0,0.046424672418154456,0.0,0.0,满足 cyclical BUY_1。,trend_stop,163,-380.4962423999994,0.0,neutral,next_bar,open,,
2025-04-09,002532.sz,天山铝业,cyclical_rotation,SELL,SELL_ALL,SELL_ALL,300.0,6.406795000000001,1922.0385,0.57661155,0.9610192500000001,0.0032049999999994583,0.9614999999998375,5452.512540050007,7373.0134092500075,300.0,0.0,0.03679281077759766,0.0,0.0,满足 cyclical BUY_1。,cycle_peak_trap_trend_break,121,-219.56863079999994,0.0,neutral,next_bar,open,,
2025-04-11,601688.sh,华泰证券,defensive_dividend,BUY,BUY_1,BUY_1,100.0,15.057525,1505.7525,0.45172575,0.0,0.007524999999999338,0.7524999999999338,7373.0134092500075,5866.809183500008,0.0,100.0,0.0,0.028493748091971013,0.028423,满足 defensive BUY_1。,,0,0.0,-6.7524999999999835,risk_on,next_bar,open,,
2025-04-23,601601.sh,中国太保,defensive_dividend,BUY,BUY_1,BUY_1,100.0,30.065025,3006.5025,0.9019507499999999,0.0,0.015024999999997846,1.5024999999997846,5866.809183500008,2859.4047327500075,0.0,100.0,0.0,0.05644550298012389,0.056117,满足 defensive BUY_1。,,0,0.0,-24.502500000000182,risk_on,next_bar,open,,
2025-05-14,600000.sh,浦发银行,defensive_dividend,SELL,SELL_ALL,SELL_ALL,300.0,11.57421,3472.2630000000004,1.0416789,1.7361315000000002,0.005789999999999296,1.7369999999997887,2859.4047327500075,6328.889922350008,300.0,0.0,0.06362904979365397,0.0,0.0,高股息补充触发 BUY_1。,valuation_reversion_exit,506,1626.5641896000006,0.0,risk_on,next_bar,open,,
2025-05-15,002532.sz,天山铝业,cyclical_rotation,BUY,BUY_1,BUY_1,300.0,7.44372,2233.116,0.6699347999999999,0.0,0.0037199999999995015,1.1159999999998504,6328.889922350008,4095.1039875500082,0.0,300.0,0.0,0.040493226543106164,0.040255,满足 cyclical BUY_1。,,0,0.0,-49.11599999999989,risk_on,next_bar,open,,
2025-06-23,600926.sh,杭州银行,defensive_dividend,SELL,SELL_ALL,SELL_ALL,200.0,16.481755,3296.351,0.9889053,1.6481755,0.008244999999998726,1.6489999999997451,4095.1039875500082,7388.817906750008,200.0,0.0,0.059319851562453334,0.0,0.0,高股息补充触发 BUY_1。,valuation_reversion_exit,78,600.3679192000001,0.0,risk_on,next_bar,open,,
2025-09-02,002532.sz,天山铝业,cyclical_rotation,SELL,SELL_ALL,SELL_ALL,300.0,10.1949,3058.4700000000003,0.917541,1.5292350000000001,0.005099999999998772,1.5299999999996317,7388.817906750008,10444.841130750008,300.0,0.0,0.05074040246669196,0.0,0.0,满足 cyclical BUY_1。,valuation_reversion_exit,77,822.9072240000003,0.0,risk_on,next_bar,open,,
2025-09-02,603799.sh,华友钴业,cyclical_rotation,SELL,SELL_ALL,SELL_ALL,100.0,49.685145000000006,4968.5145,1.49055435,2.48425725,0.024854999999995186,2.4854999999995186,10444.841130750008,15409.380819150008,100.0,0.0,0.08242828126206724,0.0,0.0,满足 cyclical BUY_1。,valuation_reversion_exit,153,2070.0931884000006,0.0,risk_on,next_bar,open,,
2025-09-15,000786.sz,北新建材,cyclical_rotation,SELL,SELL_ALL,SELL_ALL,100.0,25.297345,2529.7345,0.7589203499999999,1.26486725,0.01265499999999875,1.265499999999875,15409.380819150008,17937.09153155001,100.0,0.0,0.04246274996847084,0.0,0.0,满足 cyclical BUY_1。,trend_stop,234,-354.72978759999967,0.0,risk_on,next_bar,open,,
2025-11-04,600023.sh,浙能电力,defensive_dividend,BUY,BUY_1,BUY_1,400.0,5.2226099999999995,2089.044,0.6267131999999999,0.0,0.002609999999999779,1.0439999999999117,17937.09153155001,15847.42081835001,0.0,400.0,0.0,0.0352574770523447,0.03524,高股息补充触发 BUY_1。,,0,0.0,10.956000000000188,risk_on,next_bar,open,,
2025-12-12,600989.sh,宝丰能源,cyclical_rotation,SELL,SELL_ALL,SELL_ALL,100.0,17.741125,1774.1125,0.53223375,0.88705625,0.008874999999999744,0.8874999999999744,15847.42081835001,17620.11402835001,100.0,0.0,0.030343089058482046,0.0,0.0,满足 cyclical BUY_1。,cycle_peak_trap_trend_break,336,259.9372100000001,0.0,risk_on,next_bar,open,,
2025-12-17,000921.sz,海信家电,defensive_dividend,BUY,BUY_1,BUY_1,100.0,25.8129,2581.29,0.7743869999999999,0.0,0.012899999999998357,1.2899999999998357,17620.11402835001,15038.04964135001,0.0,100.0,0.0,0.04384795053577518,0.043826,高股息补充触发 BUY_1。,,0,0.0,13.710000000000022,risk_on,next_bar,open,,
2025-12-29,601688.sh,华泰证券,defensive_dividend,SELL,SELL_ALL,SELL_ALL,100.0,23.838075000000003,2383.8075000000003,0.7151422500000001,1.1919037500000003,0.011924999999997965,1.1924999999997965,15038.04964135001,17419.95009535001,100.0,0.0,0.0399605310005246,0.0,0.0,满足 defensive BUY_1。,valuation_reversion_exit,176,876.1479540000003,0.0,risk_on,next_bar,open,,
2025-12-30,600690.sh,海尔智家,defensive_dividend,BUY,BUY_1,BUY_1,100.0,26.543264999999998,2654.3264999999997,0.7962979499999998,0.0,0.013264999999996974,1.3264999999996974,17419.95009535001,14764.82729740001,0.0,100.0,0.0,0.04489199080486221,0.044954,高股息补充触发 BUY_1。,,0,0.0,-0.3264999999998963,risk_on,next_bar,open,,
2026-01-07,601601.sh,中国太保,defensive_dividend,SELL,SELL_ALL,SELL_ALL,100.0,47.13642,4713.642,1.4140925999999998,2.356821,0.023579999999995493,2.3579999999995493,14764.82729740001,19474.69838380001,100.0,0.0,0.07855830751014894,0.0,0.0,满足 defensive BUY_1。,valuation_reversion_exit,173,1703.3685863999997,0.0,risk_on,next_bar,open,,
2026-02-11,600176.sh,中国巨石,cyclical_rotation,SELL,SELL_ALL,SELL_ALL,200.0,23.988,4797.6,1.43928,2.3988,0.012000000000000455,2.400000000000091,19474.69838380001,24268.46030380001,200.0,0.0,0.07872700599508345,0.0,0.0,满足 cyclical BUY_1。,valuation_reversion_exit,332,2610.6709200000005,0.0,risk_on,next_bar,open,,
2026-03-02,600018.sh,上港集团,cyclical_rotation,SELL,SELL_ALL,SELL_ALL,300.0,5.0574699999999995,1517.2409999999998,0.45517229999999986,0.7586204999999999,0.0025300000000001432,0.759000000000043,24268.46030380001,25784.48751100001,300.0,0.0,0.024747661129991848,0.0,0.0,满足 defensive BUY_1。,valuation_reversion_exit,671,78.30870720000003,0.0,risk_on,next_bar,open,,
2026-03-04,600803.sh,新奥股份,defensive_dividend,SELL,SELL_ALL,SELL_ALL,100.0,24.537725000000002,2453.7725,0.73613175,1.22688625,0.012274999999998926,1.2274999999998926,25784.48751100001,28236.29699300001,100.0,0.0,0.040176060806032254,0.0,0.0,满足 defensive BUY_1。,valuation_reversion_exit,343,732.9504820000003,0.0,risk_on,next_bar,open,,
2026-03-04,601018.sh,宁波港,defensive_dividend,SELL,SELL_ALL,SELL_ALL,500.0,4.167915,2083.9575,0.62518725,1.04197875,0.0020850000000001145,1.0425000000000573,28236.29699300001,30318.587327000012,500.0,0.0,0.03412101294524531,0.0,0.0,满足 cyclical BUY_1。,valuation_reversion_exit,528,406.4528339999999,0.0,risk_on,next_bar,open,,
2026-03-05,000921.sz,海信家电,defensive_dividend,SELL,SELL_ALL,SELL_ALL,100.0,22.968510000000002,2296.851,0.6890552999999999,1.1484255,0.011489999999998446,1.1489999999998446,30318.587327000012,32613.600846200014,100.0,0.0,0.03784401194869165,0.0,0.0,高股息补充触发 BUY_1。,trend_stop,48,-286.27648079999983,0.0,risk_on,next_bar,open,,
2026-03-25,600690.sh,海尔智家,defensive_dividend,SELL,SELL_ALL,SELL_ALL,100.0,23.458265,2345.8265,0.70374795,1.1729132500000001,0.011734999999998053,1.1734999999998053,32613.600846200014,34957.55068500002,100.0,0.0,0.038946126633148614,0.0,0.0,高股息补充触发 BUY_1。,trend_stop,53,-310.37666119999955,0.0,risk_on,next_bar,open,,
