date,benchmark_close,market_regime,max_total_exposure,current_total_exposure,current_cash,effective_universe_size,holdings_count,decision_scope_size,candidates_seen,passed_base_filter_count,passed_bucket_filter_count,passed_valuation_filter_count,passed_quality_filter_count,passed_price_trigger_count,raw_buy_signal_count,unique_raw_buy_intent_count,repeated_blocked_buy_signal_count,raw_sell_signal_count,account_feasible_buy_signal_count,user_visible_buy_recommendation_count,user_visible_blocked_buy_count,pending_buy_intent_count,blocked_by_universe_count,blocked_by_market_regime_count,blocked_by_cash_count,blocked_by_cash_one_lot_count,blocked_by_position_limit_count,blocked_by_single_name_limit_count,blocked_by_min_trade_amount_count,blocked_by_lot_size_count,blocked_by_price_too_high_for_account_lot_count,blocked_by_price_too_high_for_remaining_capacity_count,blocked_by_lot_size_accumulation_required_count,blocked_by_existing_position_count,blocked_by_hard_add_ban_count,blocked_by_max_positions_count,blocked_by_daily_new_position_count,blocked_by_daily_add_count,blocked_by_unknown_count,executable_buy_count,executable_sell_count,executed_buy_count,executed_sell_count
2023-05-30,3837.7531,neutral,0.7,0.6528671979099966,17138.4496657,23,11,4867,4867,4866,1287,332,5,2877,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,6,0,0,0,20,0,0,0,0
2023-05-31,3798.5434,neutral,0.7,0.6504957071211459,17138.4496657,23,11,4867,4867,4866,1286,340,5,2892,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,7,0,0,0,19,0,0,0,0
2023-06-01,3806.8679,neutral,0.7,0.6497385619222305,17138.4496657,13,11,4869,4869,4868,1287,338,5,2863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-06-02,3861.8337,neutral,0.7,0.6546648186444357,17138.4496657,13,11,4871,4871,4870,1287,309,5,2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-06-05,3844.2492,neutral,0.7,0.6534427874788498,17138.4496657,13,11,4872,4872,4871,1287,310,5,2711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-06-06,3808.1629,neutral,0.7,0.652902349566752,17138.4496657,13,11,4873,4873,4872,1288,328,5,3027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-06-07,3789.3418,neutral,0.7,0.653883713767714,17138.4496657,13,11,4873,4873,4872,1288,322,5,2962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-06-08,3820.1867,neutral,0.7,0.6573916876937924,17138.4496657,13,11,4872,4872,4871,1288,295,5,3028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-06-09,3836.7026,neutral,0.7,0.656533423773266,17138.4496657,13,11,4877,4877,4876,1288,290,5,2964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-06-12,3844.4324,neutral,0.7,0.6567122966710484,17138.4496657,13,11,4878,4878,4877,1287,293,5,2847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-06-13,3864.9074,neutral,0.7,0.6574943912091676,17138.4496657,13,11,4877,4877,4876,1287,290,5,2777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-06-14,3864.0247,neutral,0.7,0.6581297812054666,17138.4496657,13,11,4877,4877,4876,1287,294,5,2764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-06-15,3925.4994,neutral,0.7,0.6603183707432037,17138.4496657,13,11,4878,4878,4877,1285,288,5,2733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-06-16,3963.3509,neutral,0.7,0.6601904061667271,17138.4496657,13,11,4878,4878,4877,1285,283,5,2643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-06-19,3930.9079,neutral,0.7,0.6570900684114214,17138.4496657,13,11,4881,4881,4880,1285,292,5,2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-06-20,3924.2377,neutral,0.7,0.6562371860925955,17138.4496657,13,11,4883,4883,4882,1285,299,5,2758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-06-21,3864.0323,neutral,0.7,0.6549012426679208,17138.4496657,13,11,4888,4888,4887,1285,306,5,2971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-06-26,3809.6962,neutral,0.7,0.6515898963686345,17138.4496657,13,11,4888,4888,4887,1286,313,5,3257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-06-27,3845.4334,neutral,0.7,0.6548247879751331,17138.4496657,13,11,4890,4890,4889,1286,300,5,3010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-06-28,3840.7986,neutral,0.7,0.6564508041652894,17138.4496657,13,11,4896,4896,4895,1286,295,5,3066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-06-29,3821.8435,neutral,0.7,0.6543026017137846,17138.4496657,13,11,4897,4897,4896,1286,287,5,2872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-06-30,3842.4516,neutral,0.7,0.6550471076179744,17138.4496657,13,11,4901,4901,4900,1286,279,5,2701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-07-03,3892.8821,neutral,0.7,0.6601230176563447,17138.4496657,13,11,4902,4902,4901,1287,267,5,2628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-07-04,3899.0133,risk_off,0.4,0.6593799761391527,17138.4496657,13,11,4903,4903,4902,1286,266,5,2532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-07-05,3868.8054,risk_off,0.4,0.6583342431305542,17138.4496657,13,11,4906,4906,4905,1288,266,5,2650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-07-06,3842.7547,risk_off,0.4,0.6571518064610095,17138.4496657,13,11,4907,4907,4906,1288,272,5,2664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-07-07,3825.6988,risk_off,0.4,0.6576243939682073,17138.4496657,13,11,4910,4910,4909,1289,268,6,2766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,0
2023-07-10,3844.3269,risk_off,0.4,0.6577542980759871,17138.4496657,13,11,4911,4911,4910,1289,265,6,2762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,0
2023-07-11,3869.4861,risk_off,0.4,0.6590072357152815,17138.4496657,13,11,4910,4910,4909,1289,262,6,2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,0
2023-07-12,3843.4369,risk_off,0.4,0.6595356078799159,17138.4496657,13,11,4915,4915,4914,1289,276,6,2851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,0
2023-07-13,3898.4229,risk_off,0.4,0.6623527751817586,17138.4496657,13,11,4917,4917,4916,1290,263,6,2671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,0
2023-07-14,3899.1027,risk_off,0.4,0.6613118578463405,17138.4496657,13,11,4918,4918,4917,1290,262,6,2658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,0
2023-07-17,3867.1749,risk_off,0.4,0.6601769306025494,17138.4496657,13,11,4921,4921,4920,1290,268,5,2699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,0
2023-07-18,3854.9393,risk_off,0.4,0.6602847051996241,17138.4496657,13,11,4921,4921,4920,1290,267,6,2654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,0
2023-07-19,3850.8663,risk_off,0.4,0.6614256026312926,17138.4496657,13,11,4925,4925,4924,1290,261,6,2690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,0
2023-07-20,3823.6946,risk_off,0.4,0.6602106175092298,17138.4496657,13,11,4927,4927,4926,1290,273,6,2940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,0
2023-07-21,3821.91,risk_off,0.4,0.6595288442398353,17138.4496657,13,11,4927,4927,4926,1289,273,5,3015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,0
2023-07-24,3805.221,risk_off,0.4,0.6578909327893082,17138.4496657,13,11,4928,4928,4927,1290,272,5,2984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,13,0,0,0,0
2023-07-25,3915.1153,neutral,0.7,0.665398297407435,17138.4496657,13,11,4931,4931,4930,1290,240,6,2656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-07-26,3907.0128,neutral,0.7,0.665385231736577,17138.4496657,13,11,4934,4934,4933,1290,222,6,2714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-07-27,3902.3458,neutral,0.7,0.6653394938519217,17138.4496657,13,11,4934,4934,4933,1290,227,6,2829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-07-28,3992.7376,risk_on,0.95,0.6728957022155788,17138.4496657,13,11,4936,4936,4935,1290,190,6,2691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-07-31,4014.6301,risk_on,0.95,0.6744799846053218,17138.4496657,13,11,4937,4937,4936,1290,180,6,2539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,14,0,0,0,0
2023-08-01,3998.001,risk_on,0.95,0.673711509853257,17138.4496657,14,12,4938,4938,4937,1289,137,2,2609,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,1,0,1,0
2023-08-02,3969.895,risk_on,0.95,0.7034906231986365,15478.122216850003,14,12,4938,4938,4937,1289,183,6,2624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,0,0,0,0
2023-08-03,4004.9839,risk_on,0.95,0.7056670613572672,15478.122216850003,14,12,4941,4941,4940,1291,178,6,2668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,0,0,0,0
2023-08-04,4020.5792,risk_on,0.95,0.7059689922055731,15478.122216850003,14,12,4942,4942,4941,1292,179,6,2682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,0,0,0,0
2023-08-07,3990.1531,risk_on,0.95,0.7045884891194639,15478.122216850003,14,12,4943,4943,4942,1292,183,6,2820,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,0,0,0,0
2023-08-08,3979.7322,risk_on,0.95,0.7042328581150809,15478.122216850003,14,12,4944,4944,4943,1292,187,6,2800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,0,0,0,0
2023-08-09,3967.5652,risk_on,0.95,0.703592830370183,15478.122216850003,14,12,4947,4947,4946,1292,195,6,2999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,0,0,0,0
2023-08-10,3975.7166,risk_on,0.95,0.7038877001217221,15478.122216850003,14,12,4949,4949,4948,1292,186,6,2864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,0,0,0,0
2023-08-11,3884.2538,risk_off,0.4,0.6980710573492956,15478.122216850003,14,12,4950,4950,4949,1292,218,6,3263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,0,0,0,0
2023-08-14,3855.9061,risk_off,0.4,0.6962699157002384,15478.122216850003,14,12,4949,4949,4948,1292,223,6,3129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,0,0,0,0
2023-08-15,3846.5357,risk_off,0.4,0.6968944448791964,15478.122216850003,14,12,4951,4951,4950,1292,239,6,3216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,0,0,0,0
2023-08-16,3818.3338,risk_off,0.4,0.6960671352328347,15478.122216850003,14,12,4953,4953,4952,1292,241,6,3415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,0,0,0,0
2023-08-17,3831.1008,risk_off,0.4,0.6954272025635667,15478.122216850003,14,12,4954,4954,4953,1292,213,5,3129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,0,0,0,0
2023-08-18,3784.0038,risk_off,0.4,0.693709487018872,15478.122216850003,14,12,4956,4956,4955,1292,273,5,3334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,0,0,0,0
2023-08-21,3729.555,risk_off,0.4,0.6898241656853252,15478.122216850003,14,12,4956,4956,4955,1291,286,6,3439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,16,0,0,0,0
2023-08-22,3758.2271,risk_off,0.4,0.69056208719866,15478.122216850003,14,12,4957,4957,4956,1291,281,6,3450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,15,0,0,0,0
2023-08-23,3696.6339,risk_off,0.4,0.6884819839773907,15478.122216850003,14,12,4960,4960,4959,1291,297,8,3717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,14,0,0,0,0
2023-08-24,3723.4293,risk_off,0.4,0.6890139999372993,15478.122216850003,14,12,4960,4960,4959,1291,308,7,3796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,15,0,0,0,0
2023-08-25,3709.1517,risk_off,0.4,0.6894009139243455,15478.122216850003,14,12,4961,4961,4960,1291,317,10,3969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,14,0,0,0,0
2023-08-28,3752.6194,risk_off,0.4,0.692400790495766,15478.122216850003,14,12,4963,4963,4962,1292,286,10,3763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,15,0,0,0,0
2023-08-29,3790.1067,risk_off,0.4,0.6919171066096889,15478.122216850003,14,12,4962,4962,4961,1292,268,11,3253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,15,0,0,0,0
2023-08-30,3788.5097,risk_off,0.4,0.690710486442732,15478.122216850003,14,12,4963,4963,4962,1292,257,12,3126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,15,0,0,0,0
2023-08-31,3765.2678,risk_off,0.4,0.6904383123360869,15478.122216850003,14,12,4963,4963,4962,1292,292,15,3222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,15,0,0,0,0
2023-09-01,3791.4912,risk_off,0.4,0.6933332394792255,15478.122216850003,29,11,4964,4964,4963,1292,284,14,3180,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,19,0,1,0,1
2023-09-04,3848.9517,risk_off,0.4,0.6440715083837552,18184.600300850005,29,11,4963,4963,4962,1292,242,14,2876,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,15,0,0,0,18,0,0,0,0
2023-09-05,3820.3174,risk_off,0.4,0.641658747718211,18184.600300850005,29,11,4966,4966,4965,1292,251,15,2985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,18,0,0,0,0
2023-09-06,3812.0283,risk_off,0.4,0.6422298083479283,18184.600300850005,29,11,4967,4967,4966,1292,251,16,2866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,18,0,0,0,0
2023-09-07,3758.4748,risk_off,0.4,0.640397396948629,18184.600300850005,29,11,4967,4967,4966,1292,286,15,3243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,18,0,0,0,0
2023-09-08,3739.9927,risk_off,0.4,0.6397776577510002,18184.600300850005,29,11,4968,4968,4967,1292,283,15,3185,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,16,0,0,0,17,0,0,0,0
