date,nav,cash,invested_value,exposure,holdings_count
2023-10-27,495342.47472244996,281595.47472244996,213747.0,0.43151357072652935,10
2023-10-30,493190.47472244996,281595.47472244996,211595.0,0.429033022422175,10
2023-10-31,491600.47472244996,281595.47472244996,210005.0,0.4271863246644861,10
2023-11-01,491775.47472244996,281595.47472244996,210180.0,0.42739016238787053,10
2023-11-02,492643.47472244996,281595.47472244996,211048.0,0.4283990569831503,10
2023-11-03,492094.47472244996,281595.47472244996,210499.0,0.4277613564320656,10
2023-11-06,494081.47472244996,281595.47472244996,212486.0,0.43006267360937567,10
2023-11-07,492999.47472244996,281595.47472244996,211404.0,0.4288118159132253,10
2023-11-08,491985.47472244996,281595.47472244996,210390.0,0.4276345762416868,10
2023-11-09,491285.47472244996,281595.47472244996,209690.0,0.4268190508145262,10
2023-11-10,489624.47472244996,281595.47472244996,208029.0,0.424874594183479,10
2023-11-13,487729.47472244996,281595.47472244996,206134.0,0.4226400303514643,10
2023-11-14,487650.47472244996,281595.47472244996,206055.0,0.42254649729866006,10
2023-11-15,489458.47472244996,281595.47472244996,207863.0,0.42467954021609255,10
2023-11-16,488499.47472244996,281595.47472244996,206904.0,0.4235500971982751,10
2023-11-17,487700.47472244996,281595.47472244996,206105.0,0.4226056989534288,10
2023-11-20,489590.47472244996,281595.47472244996,207995.0,0.4248346541421438,10
2023-11-21,489910.47472244996,281595.47472244996,208315.0,0.4252103409669229,10
2023-11-22,489046.47472244996,281595.47472244996,207451.0,0.424194858203886,10
2023-11-23,489884.47472244996,281595.47472244996,208289.0,0.4251798347314613,10
2023-11-24,489664.47472244996,281595.47472244996,208069.0,0.4249215753663506,10
2023-11-27,487650.47472244996,281595.47472244996,206055.0,0.42254649729866006,10
2023-11-28,487798.47472244996,281595.47472244996,206203.0,0.42272169899122053,10
2023-11-29,486461.44130405,298527.44130405,187934.0,0.38632866665898147,9
2023-11-30,486982.50757914997,292356.50757914997,194626.0,0.3996570656459712,10
2023-12-01,486617.50757914997,292356.50757914997,194261.0,0.39920676295931007,10
2023-12-04,486449.50757914997,292356.50757914997,194093.0,0.39899927325637025,10
2023-12-05,483105.50757914997,292356.50757914997,190749.0,0.39483921629427604,10
2023-12-06,482316.50757914997,292356.50757914997,189960.0,0.3938492608379713,10
2023-12-07,482641.50757914997,292356.50757914997,190285.0,0.39425742919302176,10
2023-12-08,483112.90530715,326631.90530715,156481.0,0.32390151097394854,9
2023-12-11,484652.90530715,326631.90530715,158021.0,0.3260498353968472,9
2023-12-12,485090.90530715,326631.90530715,158459.0,0.32665836086880845,9
2023-12-13,483848.90530715,326631.90530715,157217.0,0.3249299487413282,9
2023-12-14,483702.90530715,326631.90530715,157071.0,0.32472618683210175,9
2023-12-15,482697.90530715,326631.90530715,156066.0,0.32332023463141446,9
2023-12-18,483290.90530715,326631.90530715,156659.0,0.32415052358669394,9
2023-12-19,482994.05903114995,343420.05903114995,139574.0,0.2889766393399849,8
2023-12-20,480299.05903114995,343420.05903114995,136879.0,0.28498702511745433,8
2023-12-21,481099.51616954996,360743.51616954996,120356.0,0.2501686157538847,7
2023-12-22,481819.51616954996,360743.51616954996,121076.0,0.2512891153985426,7
2023-12-25,481453.51616954996,360743.51616954996,120710.0,0.25071994688162264,7
2023-12-26,481139.51616954996,360743.51616954996,120396.0,0.250230953712755,7
2023-12-27,482245.51616954996,360743.51616954996,121502.0,0.2519505022360473,7
2023-12-28,482708.51616954996,360743.51616954996,121965.0,0.25266800960511776,7
2023-12-29,482396.86891145,333667.86891145,148729.0,0.3083125318280229,7
2024-01-02,482416.86891145,333667.86891145,148749.0,0.3083412077518036,7
2024-01-03,483943.3827582,319301.3827582,164642.0,0.3402092184040929,8
2024-01-04,484879.3827582,319301.3827582,165578.0,0.3414828633424708,8
2024-01-05,485314.3827582,319301.3827582,166013.0,0.34207310950995096,8
2024-01-08,482967.3827582,319301.3827582,163666.0,0.33887588653567563,8
2024-01-09,483421.3827582,319301.3827582,164120.0,0.3394967741468116,8
2024-01-10,483358.3827582,319301.3827582,164057.0,0.33941068542938563,8
2024-01-11,482054.1157959,310212.1157959,171842.0,0.3564786491165595,8
2024-01-12,482638.1157959,310212.1157959,172426.0,0.35725732045770753,8
2024-01-15,483751.1157959,310212.1157959,173539.0,0.3587361234598538,8
2024-01-16,485239.1157959,310212.1157959,175027.0,0.3607025779711036,8
2024-01-17,483448.1157959,310212.1157959,173236.0,0.3583342127930353,8
2024-01-18,482086.1157959,310212.1157959,171874.0,0.3565213648939975,8
2024-01-19,481955.1157959,310212.1157959,171743.0,0.35634646125995334,8
2024-01-22,477533.1157959,310212.1157959,167321.0,0.3503861710640269,8
2024-01-23,478767.1157959,310212.1157959,168555.0,0.3520605205305194,8
2024-01-24,483117.1157959,310212.1157959,172905.0,0.35789458569513044,8
2024-01-25,486630.1157959,310212.1157959,176418.0,0.36252996736846504,8
2024-01-26,488664.1157959,310212.1157959,178452.0,0.36518335239196065,8
2024-01-29,489414.1157959,310212.1157959,179202.0,0.36615617371104286,8
2024-01-30,487425.1157959,310212.1157959,177213.0,0.36356969359413266,8
2024-01-31,486921.1157959,310212.1157959,176709.0,0.362910940329953,8
2024-02-01,486049.1157959,310212.1157959,175837.0,0.3617679660049764,8
2024-02-02,485160.1157959,310212.1157959,174948.0,0.360598479355624,8
2024-02-05,486283.1157959,310212.1157959,176071.0,0.36207508400085914,8
2024-02-06,490764.1157959,310212.1157959,180552.0,0.3678997591484222,8
2024-02-07,491012.1157959,310212.1157959,180800.0,0.3682190198238479,8
2024-02-08,490914.1157959,310212.1157959,180702.0,0.36809289891172686,8
2024-02-19,491470.1157959,310212.1157959,181258.0,0.3688077752326118,8
2024-02-20,493723.1157959,310212.1157959,183511.0,0.3716880861536601,8
2024-02-21,493670.1157959,310212.1157959,183458.0,0.37162063112576127,8
2024-02-22,494373.1157959,310212.1157959,184161.0,0.3725141884050793,8
2024-02-23,493061.1157959,310212.1157959,182849.0,0.370844494003233,8
2024-02-26,490820.1157959,310212.1157959,180608.0,0.367971878469429,8
2024-02-27,492754.1157959,310212.1157959,182542.0,0.37045251201028906,8
2024-02-28,491494.1157959,310212.1157959,181282.0,0.36883859678857267,8
2024-02-29,493614.1157959,310212.1157959,183402.0,0.37154934215016094,8
2024-03-01,493422.1157959,310212.1157959,183210.0,0.3713047999570885,8
2024-03-04,492626.0274399,321807.0274399,170819.0,0.34675187766208676,8
2024-03-05,493693.0274399,321807.0274399,171886.0,0.3481637180321017,8
2024-03-06,493265.0274399,321807.0274399,171458.0,0.34759812770405796,8
2024-03-07,494460.0274399,321807.0274399,172653.0,0.34917483804286975,8
2024-03-08,495097.0274399,321807.0274399,173290.0,0.3500122004288053,8
2024-03-11,495036.0274399,321807.0274399,173229.0,0.3499321067516261,8
2024-03-12,493022.0274399,321807.0274399,171215.0,0.34727657279140806,8
2024-03-13,491800.0274399,321807.0274399,169993.0,0.3456547184125033,8
2024-03-14,491532.0274399,321807.0274399,169725.0,0.34529794708189676,8
2024-03-15,492058.0274399,321807.0274399,170251.0,0.3459978102293931,8
2024-03-18,491986.0274399,321807.0274399,170179.0,0.3459020998737382,8
2024-03-19,490937.0274399,321807.0274399,169130.0,0.3445044691005808,8
2024-03-20,490878.0274399,321807.0274399,169071.0,0.3444256832634457,8
2024-03-21,490253.0274399,321807.0274399,168446.0,0.3435899231048599,8
2024-03-22,489339.0274399,321807.0274399,167532.0,0.34236386350887593,8
2024-03-25,489024.0274399,321807.0274399,167217.0,0.3419402536832418,8
2024-03-26,489599.0274399,321807.0274399,167792.0,0.34271309907901537,8
2024-03-27,489826.0274399,321807.0274399,168019.0,0.34301770544566534,8
2024-03-28,490235.0274399,321807.0274399,168428.0,0.34356582164184163,8
2024-03-29,491148.0274399,321807.0274399,169341.0,0.34478607372748055,8
2024-04-01,492898.0274399,321807.0274399,171091.0,0.34711236498275794,8
2024-04-02,493603.0274399,321807.0274399,171796.0,0.3480448669268292,8
2024-04-03,494316.0274399,321807.0274399,172509.0,0.34898524511421797,8
2024-04-08,492726.0274399,321807.0274399,170919.0,0.3468844560293657,8
2024-04-09,492901.0274399,321807.0274399,171094.0,0.3471163387275789,8
2024-04-10,491875.0274399,321807.0274399,170068.0,0.3457544915121349,8
2024-04-11,492579.0274399,321807.0274399,170772.0,0.3466895472337909,8
2024-04-12,492353.0274399,321807.0274399,170546.0,0.34638966451936365,8
2024-04-15,496301.0274399,321807.0274399,174494.0,0.35158903639612255,8
2024-04-16,495721.0274399,321807.0274399,173914.0,0.35083038720015747,8
2024-04-17,499021.0274399,321807.0274399,177214.0,0.35512331195571295,8
2024-04-18,499938.0274399,321807.0274399,178131.0,0.35630616241012797,8
2024-04-19,500827.0274399,321807.0274399,179020.0,0.3574487601340219,8
2024-04-22,499090.0274399,321807.0274399,177283.0,0.35521246719630817,8
2024-04-23,496443.0274399,321807.0274399,174636.0,0.3517745045198397,8
2024-04-24,497302.0274399,321807.0274399,175495.0,0.3528941977241566,8
2024-04-25,498407.0274399,321807.0274399,176600.0,0.3543288723417833,8
2024-04-26,499521.0274399,321807.0274399,177714.0,0.35576880699257796,8
2024-04-29,498883.0274399,321807.0274399,177076.0,0.35494492748870315,8
2024-04-30,498560.0274399,321807.0274399,176753.0,0.35452701835649486,8
2024-05-06,500840.0274399,321807.0274399,179033.0,0.3574654384457793,8
2024-05-07,499571.14417459996,310696.14417459996,188875.0,0.37807427871372057,9
2024-05-08,498279.14417459996,310696.14417459996,187583.0,0.37646167252440693,9
2024-05-09,500573.14417459996,310696.14417459996,189877.0,0.3793191908309226,9
2024-05-10,501394.06292419997,323054.06292419997,178340.0,0.35568829626720405,9
2024-05-13,502969.06292419997,323054.06292419997,179915.0,0.3577058973647334,9
2024-05-14,500826.06292419997,323054.06292419997,177772.0,0.3549575654310662,9
2024-05-15,500448.06292419997,323054.06292419997,177394.0,0.35447034995691223,9
2024-05-16,500167.06292419997,323054.06292419997,177113.0,0.3541076834698357,9
2024-05-17,501647.06292419997,323054.06292419997,178593.0,0.3560132475588436,9
2024-05-20,502630.06292419997,323054.06292419997,179576.0,0.35727270063247546,9
2024-05-21,502314.06292419997,323054.06292419997,179260.0,0.3568683682802857,9
2024-05-22,502057.06292419997,323054.06292419997,179003.0,0.35653915305445205,9
2024-05-23,500182.06292419997,323054.06292419997,177128.0,0.35412705318631715,9
2024-05-24,499765.06292419997,323054.06292419997,176711.0,0.35358814192820437,9
2024-05-27,503398.06292419997,323054.06292419997,180344.0,0.35825326572056276,9
2024-05-28,502295.06292419997,323054.06292419997,179241.0,0.3568440409438163,9
2024-05-29,501293.06292419997,323054.06292419997,178239.0,0.3555584810216122,9
2024-05-30,500901.06292419997,323054.06292419997,177847.0,0.35505414774277116,9
2024-05-31,499893.06292419997,323054.06292419997,176839.0,0.3537536587636435,9
2024-06-03,498610.06292419997,323054.06292419997,175556.0,0.35209076802504985,9
2024-06-04,499817.06292419997,323054.06292419997,176763.0,0.35365539336700696,9
2024-06-05,499001.06292419997,323054.06292419997,175947.0,0.3525984473238025,9
2024-06-06,498457.06292419997,323054.06292419997,175403.0,0.35189189410016125,9
2024-06-07,499770.06292419997,323054.06292419997,176716.0,0.3535946090208338,9
2024-06-11,496896.06292419997,323054.06292419997,173842.0,0.34985586115726397,9
2024-06-12,496527.06292419997,323054.06292419997,173473.0,0.34937269879785476,9
2024-06-13,495784.06292419997,323054.06292419997,172730.0,0.34839764509818166,9
2024-06-14,497920.92766179994,306624.92766179994,191296.0,0.384189515588975,9
2024-06-17,496107.92766179994,306624.92766179994,189483.0,0.38193906897043545,9
2024-06-18,496891.92766179994,306624.92766179994,190267.0,0.3829142503790112,9
2024-06-19,496024.92766179994,306624.92766179994,189400.0,0.3818356486493696,9
2024-06-20,495430.92766179994,306624.92766179994,188806.0,0.38109449664572853,9
2024-06-21,495135.92766179994,306624.92766179994,188511.0,0.3807257552288984,9
2024-06-24,494457.64627299993,319136.64627299993,175321.0,0.35457233055549064,8
2024-06-25,494648.64627299993,319136.64627299993,175512.0,0.35482155126152665,8
2024-06-26,495554.64627299993,319136.64627299993,176418.0,0.3560011016480546,8
2024-06-27,494641.64627299993,319136.64627299993,175505.0,0.35481242091600235,8
2024-06-28,494993.64627299993,319136.64627299993,175857.0,0.3552712268613868,8
2024-07-01,495962.64627299993,319136.64627299993,176826.0,0.3565308825751105,8
2024-07-02,496164.64627299993,319136.64627299993,177028.0,0.3567928536016562,8
2024-07-03,495686.85630039993,300637.85630039993,195049.0,0.3934923783449988,8
2024-07-04,494439.85630039993,300637.85630039993,193802.0,0.3919627382996698,8
2024-07-05,492940.85630039993,300637.85630039993,192303.0,0.3901137378696195,8
2024-07-08,492230.85630039993,300637.85630039993,191593.0,0.3892340302272195,8
2024-07-09,494938.85630039993,300637.85630039993,194301.0,0.39257576471642036,8
2024-07-10,493725.85630039993,300637.85630039993,193088.0,0.39108342724209805,8
2024-07-11,496065.85630039993,300637.85630039993,195428.0,0.3939557571195864,8
2024-07-12,496852.85630039993,300637.85630039993,196215.0,0.3949157129960572,8
2024-07-15,497585.85630039993,300637.85630039993,196948.0,0.3958070702899955,8
2024-07-16,497358.85630039993,300637.85630039993,196721.0,0.3955313100550931,8
2024-07-17,498677.85630039993,300637.85630039993,198040.0,0.39713012618852306,8
2024-07-18,500476.36868419993,292523.36868419993,207953.0,0.41551012797413045,9
2024-07-19,500593.36868419993,292523.36868419993,208070.0,0.4156467364857589,9
2024-07-22,499594.36868419993,292523.36868419993,207071.0,0.4144782507164172,9
2024-07-23,496239.36868419993,292523.36868419993,203716.0,0.4105196259219855,9
2024-07-24,495797.36868419993,292523.36868419993,203274.0,0.40999410815646375,9
2024-07-25,496605.4802429999,278904.4802429999,217701.0,0.43837816669577256,10
2024-07-26,499440.4802429999,278904.4802429999,220536.0,0.44156612994745537,10
2024-07-29,499076.4802429999,278904.4802429999,220172.0,0.4411588378053769,10
2024-07-30,496358.4802429999,278904.4802429999,217454.0,0.4380986900708175,10
2024-07-31,500066.6022538999,260295.6022538999,239771.0,0.47947813135151257,11
2024-08-01,500276.5201763999,246434.5201763999,253842.0,0.5074033854526975,12
2024-08-02,498490.5201763999,246434.5201763999,252056.0,0.5056385022343162,12
2024-08-05,497111.5201763999,246434.5201763999,250677.0,0.5042671308664247,12
2024-08-06,496118.5201763999,246434.5201763999,249684.0,0.5032749027615868,12
2024-08-07,497779.5201763999,246434.5201763999,251345.0,0.5049323843434338,12
2024-08-08,498996.5201763999,246434.5201763999,252562.0,0.5061398021587745,12
2024-08-09,497240.5201763999,246434.5201763999,250806.0,0.5043957397338106,12
2024-08-12,496448.5201763999,246434.5201763999,250014.0,0.5036050866083035,12
2024-08-13,496062.5201763999,246434.5201763999,249628.0,0.5032188279639273,12
2024-08-14,495031.5201763999,246434.5201763999,248597.0,0.5021841839715878,12
2024-08-15,497427.5201763999,246434.5201763999,250993.0,0.5045820543081166,12
2024-08-16,499478.5201763999,246434.5201763999,253044.0,0.506616380441411,12
2024-08-19,500920.5201763999,246434.5201763999,254486.0,0.5080366839641195,12
2024-08-20,500208.5201763999,246434.5201763999,253774.0,0.5073364202403148,12
2024-08-21,499275.5201763999,246434.5201763999,252841.0,0.5064157760241645,12
2024-08-22,500415.1868203999,270513.1868203999,229902.0,0.4594225076596493,11
2024-08-23,503011.1868203999,270513.1868203999,232498.0,0.4622123843202187,11
2024-08-26,500968.1868203999,270513.1868203999,230455.0,0.4600192308870493,11
2024-08-27,500358.3040543999,277339.3040543999,223019.0,0.4457185944409808,10
2024-08-28,499259.3040543999,277339.3040543999,221920.0,0.44449847643864704,10
2024-08-29,497505.3040543999,277339.3040543999,220166.0,0.44254000551504846,10
2024-08-30,496712.3040543999,277339.3040543999,219373.0,0.44165002197323117,10
2024-09-02,495951.3040543999,277339.3040543999,218612.0,0.44079327589795164,10
2024-09-03,498290.3040543999,277339.3040543999,220951.0,0.44341822066816317,10
2024-09-04,498480.3040543999,277339.3040543999,221141.0,0.44363036653874804,10
2024-09-05,498897.3040543999,277339.3040543999,221558.0,0.4440954044037914,10
2024-09-06,475659.3040543999,277339.3040543999,198320.0,0.4169370772516597,10
2024-09-09,474158.3040543999,277339.3040543999,196819.0,0.4150913277634363,10
2024-09-10,475182.3040543999,277339.3040543999,197843.0,0.41635178396153094,10
2024-09-11,473838.3040543999,277339.3040543999,196499.0,0.4146963179604842,10
2024-09-12,474835.3040543999,277339.3040543999,197496.0,0.4159252656945948,10
2024-09-13,475007.3040543999,277339.3040543999,197668.0,0.4161367589778413,10
2024-09-18,476873.3040543999,277339.3040543999,199534.0,0.4184214094258418,10
2024-09-19,477932.3040543999,277339.3040543999,200593.0,0.41971006834718544,10
2024-09-20,478226.3040543999,277339.3040543999,200887.0,0.42006681417747443,10
2024-09-23,480044.3040543999,277339.3040543999,202705.0,0.4222631084005716,10
2024-09-24,484806.3040543999,277339.3040543999,207467.0,0.4279379171949056,10
2024-09-25,488728.7618666999,225379.76186669988,263349.0,0.5388448983320283,13
2024-09-26,496867.6406319999,206466.64063199988,290401.0,0.5844634994354213,14
2024-09-27,503299.11447124986,192050.11447124986,311249.0,0.618417539492372,15
2024-09-30,525055.0442061499,203544.04420614985,321511.0,0.6123377035375488,16
2024-10-08,538290.2150781498,215708.21507814983,322582.0,0.5992715285622776,16
2024-10-09,517074.2150781498,215708.21507814983,301366.0,0.5828292945422776,16
