date,ts_code,bucket,final_score,valuation_score,quality_score,leader_score,dividend_score,cycle_safety_score,stock_valuation_quantile,stock_valuation_quantile_source_field,stock_valuation_metric,industry_valuation_quantile,industry_valuation_quantile_source_field,industry_valuation_metric,valuation_fallback_used,valuation_fallback_reason,pe_ttm,pb,dividend_yield_ttm,roe,cfo_ttm,debt_to_assets,market_cap,avg_amount_60d,industry,industry_rank_by_market_cap,retained_or_new
2023-04-03,600018.sh,defensive_dividend,92.27773078304612,92.51192853760361,99.5012888888889,91.45405517527483,81.65030425963488,0.0,5.996530577341249,stock_pe_ttm_q_blended,pe_ttm,14.966020579085903,industry_pe_ttm_q_blended,pe_ttm,False,,6.208721612454412,1.038102674945597,0.0385314401622718,14.6794,12786550555.678154,33.2842611564,1147.908336175,2193.3237685333334,交通运输,7.0,
2023-04-03,601866.sh,defensive_dividend,86.38492955808029,83.43602068129945,92.65710841659022,62.56793196432275,100.0,100.0,24.148346289949565,stock_pe_ttm_q_blended,pe_ttm,14.966020579085903,industry_pe_ttm_q_blended,pe_ttm,False,,7.890131439240691,1.0710457076496478,0.09912280701754385,13.87,11212791159.663874,77.4534806426,309.4712378567999,247.97906111666668,交通运输,24.0,
2023-04-03,601919.sh,defensive_dividend,85.77701697696256,62.292943874084514,100.0,93.16324414021987,100.0,100.0,66.43449990437942,stock_pe_ttm_q_blended,pe_ttm,14.966020579085903,industry_pe_ttm_q_blended,pe_ttm,False,,0.9610018450156629,0.5261171482863009,0.4396946564885496,59.84,196798805100.40247,50.4242659489,1054.248129233,2906.2464428499998,交通运输,8.0,
2023-04-03,600153.sh,defensive_dividend,81.34231915129108,59.16711072308567,91.45522806456178,87.9817465256171,100.0,100.0,72.68616620637711,stock_pe_ttm_q_blended,pe_ttm,14.966020579085903,industry_pe_ttm_q_blended,pe_ttm,False,,4.798667339762742,0.6575929999840996,0.0598802395209581,12.62,15475808282.941338,75.1329678538,301.118137206,2451.4692287666667,交通运输,25.0,
2023-04-03,600377.sh,defensive_dividend,80.93920653312723,62.61099398240225,94.13555555555556,71.89794648413192,100.0,100.0,65.79839968774395,stock_pe_ttm_q_blended,pe_ttm,14.966020579085903,industry_pe_ttm_q_blended,pe_ttm,False,,9.320356307211915,1.0867001420259523,0.06676342525399129,11.23,5527921046.440125,51.6299612717,347.10080275,577.0538333333334,交通运输,21.0,
2023-04-03,601298.sh,defensive_dividend,80.50577372071149,58.07900116572377,96.00222222222223,79.31134619373574,97.40377358490568,100.0,74.86238532110092,stock_pe_ttm_q_blended,pe_ttm,14.966020579085903,industry_pe_ttm_q_blended,pe_ttm,False,,7.597394912470198,0.9198681280042825,0.048377358490566055,12.43,6233011262.996757,28.1839767046,344.0283,1066.2501666666667,交通运输,22.0,
2023-04-03,002120.sz,cyclical_rotation,79.11951683804371,63.6330718088616,82.7,89.95644057249532,0.0,100.0,5.277007636558199,stock_pb_q_blended,pb,74.36571998006976,industry_pb_q_blended,pb,False,,23.311131700942216,2.013433444396491,0.004545454545454545,4.62,5920964668.401635,56.2814918076,332.0189444,2787.0271666666663,交通运输,23.0,
2023-04-03,601018.sh,cyclical_rotation,78.45787029673698,62.32240079888459,86.83333333333333,84.1028832192491,63.243243243243256,100.0,7.660045836516424,stock_pb_q_blended,pb,74.36571998006976,industry_pb_q_blended,pb,False,,15.327404254148705,0.8999999999999999,0.027027027027027035,7.1,5836316519.700001,29.7656316312,647.8311336867,965.1861666666666,交通运输,11.0,
2023-04-03,002352.sz,cyclical_rotation,78.30225732445538,57.770279797344614,87.23333333333333,91.92906036092097,0.0,100.0,15.93662947568001,stock_pb_q_blended,pb,74.36571998006976,industry_pb_q_blended,pb,False,,40.438105671515785,2.8940931509103445,0.0035294117647058833,7.34,32702949491.868202,54.6740352213,2496.55321023,1638.3421666666668,交通运输,1.0,
2023-04-03,601006.sh,defensive_dividend,78.11780675488409,49.13393923329255,89.93555555555555,92.93507571043352,100.0,100.0,92.75250918596335,stock_pe_ttm_q_blended,pe_ttm,14.966020579085903,industry_pe_ttm_q_blended,pe_ttm,False,,7.014016616009833,0.7158834100800345,0.07986688851913477,8.53,19617238092.99785,30.9365040629,893.5044442066,2953.0660730666664,交通运输,9.0,
2023-04-03,001965.sz,defensive_dividend,74.69540384042385,53.49184520242102,86.77777777777777,70.27172785729101,96.99582753824755,100.0,84.03669724770643,stock_pe_ttm_q_blended,pe_ttm,14.966020579085903,industry_pe_ttm_q_blended,pe_ttm,False,,9.677185093382564,0.8332331224208446,0.04812239221140472,6.5,3681714451.1196027,42.5876819697,444.71472190670005,458.033,交通运输,16.0,
2023-04-03,600025.sh,defensive_dividend,73.77351183443456,59.09195917039153,89.70222222222222,91.02675793403859,62.63322884012538,100.0,31.19266055045872,stock_pe_ttm_q_blended,pe_ttm,82.69209384810794,industry_pe_ttm_q_blended,pe_ttm,False,,15.630102999933403,2.126364926844127,0.026645768025078367,8.38,18365035869.45,57.0733862733,1148.4,2092.8596666666667,公用事业,6.0,
2023-04-03,601985.sh,defensive_dividend,71.49417939457284,58.036408542815316,90.56077395579733,78.62684090437668,61.09589041095891,100.0,34.31192660550459,stock_pe_ttm_q_blended,pe_ttm,82.69209384810794,industry_pe_ttm_q_blended,pe_ttm,False,,11.510359472939497,1.3475074458325533,0.02568493150684932,10.29,41531511856.624214,66.6017480548,1102.0008512559998,772.5769845666667,公用事业,7.0,
2023-04-03,600900.sh,defensive_dividend,71.21538610095676,33.400831668418206,89.15777777777777,96.85957270275875,91.24412889131624,100.0,82.2588991688882,stock_pe_ttm_q_blended,pe_ttm,82.69209384810794,industry_pe_ttm_q_blended,pe_ttm,False,,15.827613240881643,2.3702617651855524,0.04452758055707265,8.03,49467403566.775955,40.9493004483,4332.8384210305,5802.788,公用事业,1.0,
2023-04-03,600236.sh,defensive_dividend,70.81781251873717,53.35891765170733,100.0,57.291018460900226,67.74269285752287,100.0,43.66690838772057,stock_pe_ttm_q_blended,pe_ttm,82.69209384810794,industry_pe_ttm_q_blended,pe_ttm,False,,12.5263897712623,2.3637096734389473,0.029839183035951795,19.76,6083477080.521633,49.7885732412,396.2429765169628,57.769872145499995,公用事业,16.0,
2023-04-03,600674.sh,defensive_dividend,62.45266799624668,25.482231938757195,90.77555555555556,77.62289981331674,73.28892589508744,100.0,96.85763555292785,stock_pe_ttm_q_blended,pe_ttm,82.69209384810794,industry_pe_ttm_q_blended,pe_ttm,False,,16.601652662933127,1.6804939842316922,0.033305578684429654,9.07,730118659.0394611,36.6731417059,535.7190521461,817.276,公用事业,11.0,
2023-04-03,603260.sh,cyclical_rotation,79.15134354627641,58.39484922038919,100.0,78.9670192906036,0.0,100.0,13.944954128440369,stock_pb_q_blended,pb,75.41205779770803,industry_pb_q_blended,pb,False,,12.547368611150715,4.211162925914466,0.01832746692559777,20.97,1992042563.370459,47.9709750698,974.0202986899001,484.1128333333333,基础化工,4.0,
2023-04-03,002064.sz,cyclical_rotation,78.47437427919382,56.71614856875828,93.81666666666666,86.66874092511927,89.26406926406926,100.0,16.99713713140567,stock_pb_q_blended,pb,75.41205779770803,industry_pb_q_blended,pb,False,,8.137924955854587,1.5142124244744497,0.04329004329004329,11.29,5423622092.3533945,34.0645014591,343.9042920621,1594.0553333333332,基础化工,12.0,
2023-04-03,601216.sh,cyclical_rotation,68.61443084438707,40.065025980496834,94.43333333333334,69.90043559427505,86.91668153639493,100.0,47.27190547369919,stock_pb_q_blended,pb,75.41205779770803,industry_pb_q_blended,pb,False,,8.097229404472237,1.3429047149889928,0.04182292596024684,11.66,5586469974.826457,37.0269491001,326.8443768088607,239.69306766966668,基础化工,13.0,
2023-04-03,000651.sz,defensive_dividend,84.61882204714476,61.47141709144321,96.319951227296,94.71893797967226,100.0,100.0,43.53762575452716,stock_pe_ttm_q_blended,pe_ttm,55.8659001043107,industry_pe_ttm_q_blended,pe_ttm,False,,6.554591745224927,1.7615572568843179,0.13360053440213757,17.94,17891153209.573,71.5001524147,1686.0428788554,3459.5331666666666,家用电器,3.0,
2023-04-03,000333.sz,defensive_dividend,82.76647073941677,66.53509983669608,98.611172948224,92.52022401991289,80.08900154559505,100.0,33.410260264021446,stock_pe_ttm_q_blended,pe_ttm,55.8659001043107,industry_pe_ttm_q_blended,pe_ttm,False,,10.71052654904075,2.2761060372754525,0.03755562596599691,18.36,64564055216.44966,64.3400845368,3169.0649761204,2197.1671666666666,家用电器,1.0,
2023-04-03,002032.sz,defensive_dividend,78.67113097762419,63.42533564734154,100.0,58.460900228168434,88.51564233414688,100.0,35.42703533026114,stock_pe_ttm_q_blended,pe_ttm,55.8659001043107,industry_pe_ttm_q_blended,pe_ttm,False,,17.626720820293354,5.179877437547251,0.0428222764588418,27.89,3159955245.840289,45.3958304691,364.4605723332,102.096,家用电器,6.0,
2023-04-03,600585.sh,cyclical_rotation,89.07382695535402,83.04071108263935,89.18333333333334,92.80854594482471,100.0,100.0,13.805253042921207,stock_pb_q_blended,pb,20.814221652786674,industry_pb_q_blended,pb,False,,8.445993549368017,0.7203463203463204,0.0953525641025641,8.51,9591737667.99,19.6669936648,1322.7059237184,2061.7855,建筑材料,1.0,
2023-04-03,000877.sz,cyclical_rotation,84.77498560135236,78.71739772460043,82.39666111761068,88.4443061605476,82.19081272084802,100.0,21.665822784810125,stock_pb_q_blended,pb,20.814221652786674,industry_pb_q_blended,pb,False,,16.192991032843008,0.8990750865306896,0.03886925795053001,5.65,15252471430.039194,66.3125173408,735.5245969086,1424.1216666666667,建筑材料,3.0,
2023-04-03,000786.sz,cyclical_rotation,84.58859664111752,70.83573138707092,100.0,81.27152043144575,61.66998011928429,100.0,35.99612521668196,stock_pb_q_blended,pb,20.814221652786674,industry_pb_q_blended,pb,False,,13.51318369830004,2.027663046742649,0.02604373757455268,15.83,3676817286.439261,25.7343982676,424.91122226299996,835.5935,建筑材料,5.0,
2023-04-03,600176.sh,cyclical_rotation,81.8921270976443,59.24494126620162,100.0,90.97075295581828,75.05376344086021,100.0,57.07028907280796,stock_pb_q_blended,pb,20.814221652786674,industry_pb_q_blended,pb,False,,8.448354451825526,2.0234954789924573,0.034408602150537634,26.52,4124060977.3086104,40.7869293207,558.437573556,2132.8396666666667,建筑材料,4.0,
2023-04-03,002080.sz,cyclical_rotation,80.10879179836166,58.32010229200454,100.0,83.90375440779921,64.38619484491043,100.0,58.751814480439016,stock_pb_q_blended,pb,20.814221652786674,industry_pb_q_blended,pb,False,,10.746233050584818,2.22367642254909,0.02774137177806902,21.89,3031190857.510092,51.052311352,384.1224883776,1141.1473333333333,建筑材料,6.0,
2023-04-03,002271.sz,cyclical_rotation,77.99624455972236,58.03632286995516,85.26666666666667,92.32524372536818,0.0,100.0,59.267777065983346,stock_pb_q_blended,pb,20.814221652786674,industry_pb_q_blended,pb,False,,25.23484807827395,3.0477232329636297,0.009410288582183185,6.16,2435789605.1509542,45.159724777,802.8863840908,2227.5425,建筑材料,2.0,
2023-04-03,002532.sz,cyclical_rotation,82.06231683136699,63.17905344241114,95.03998571721601,90.15349512549263,69.079754601227,100.0,19.591750715038387,stock_pb_q_blended,pb,57.878852587372776,industry_pb_q_blended,pb,False,,11.443268349563215,1.3280676934564475,0.030674846625766874,12.03,3156955817.3286037,60.0312946337,303.302929058,3685.31262705,有色金属,20.0,
2023-04-03,600489.sh,cyclical_rotation,72.42177039021503,43.6274204268962,85.95,92.41651109728272,0.0,100.0,55.140174379611004,stock_pb_q_blended,pb,57.878852587372776,industry_pb_q_blended,pb,False,,23.630934714980782,1.7439694408034832,0.024540481400437634,6.57,3662904854.352454,43.6514889353,443.0443683496,3509.1021189499997,有色金属,10.0,
2023-04-03,603993.sh,cyclical_rotation,71.04025833265284,44.638520359827126,96.58009770572801,70.19912881144991,0.0,100.0,53.30181086519114,stock_pb_q_blended,pb,57.878852587372776,industry_pb_q_blended,pb,False,,19.296013690123836,2.309096731817913,0.013145756457564575,13.41,15453761072.670666,62.4059446696,1170.6788395986,86.38625183333333,有色金属,4.0,
2023-04-03,600346.sh,defensive_dividend,79.63748668443677,56.98771121351766,87.730145052576,89.15162829288529,100.0,100.0,28.832459346363684,stock_pb_q_blended,pb,95.32019704433498,industry_pb_q_blended,pb,False,,11.911247391391246,1.8631234478523397,0.06702057067020573,10.59,21655298577.571056,76.9057967107,1060.7923377502,1747.717,石油石化,5.0,
2023-04-03,601233.sh,cyclical_rotation,70.7279152618766,51.852872577010515,68.8,88.93383115536194,0.0,100.0,9.550979550979552,stock_pb_q_blended,pb,95.32019704433498,industry_pb_q_blended,pb,False,,10.575941344445761,0.9405485323124227,0.023255813953488372,5.28,-1948222899.3890977,59.1920410864,342.1378560567,2190.8293333333336,石油石化,11.0,
2023-04-03,000932.sz,cyclical_rotation,78.31478372864207,55.08369495736538,97.36666666666667,84.69819539514624,100.0,100.0,35.585233441910965,stock_pb_q_blended,pb,56.32094811018578,industry_pb_q_blended,pb,False,,5.350531791952127,0.683406119782924,0.05870445344129554,13.42,9457476637.360523,51.8819618334,341.28644545060007,1334.45314945,钢铁,5.0,
2023-04-03,000708.sz,cyclical_rotation,74.24169186563446,45.77535598642595,100.0,79.65774735532045,100.0,100.0,52.509486116346274,stock_pb_q_blended,pb,56.32094811018578,industry_pb_q_blended,pb,False,,11.223224456283466,2.2283258546820908,0.05063291139240506,20.96,13434365873.00857,59.8593926603,797.450532028,551.8908333333334,钢铁,3.0,
2023-04-03,601166.sh,defensive_dividend,89.86685564026934,89.42174477241741,80.21111111111111,96.70607757726611,100.0,100.0,13.084249084249086,stock_pb_q_blended,pb,13.453768951526799,industry_pb_q_blended,pb,False,,2.9646015745126233,0.4101920960668871,0.07937116564417177,13.85,-344644856075.52014,91.827723246,2708.9639807424,5975.086558966666,银行,8.0,
2023-04-03,600036.sh,defensive_dividend,89.25003548572984,86.04961690028955,82.0,96.88446380419,100.0,100.0,19.828504828504826,stock_pb_q_blended,pb,13.453768951526799,industry_pb_q_blended,pb,False,,5.05266738303662,0.8453072454906757,0.05504520795660036,17.06,570220709038.61,90.5883589876,6973.2873086765,5688.121333333333,银行,5.0,
2023-04-03,600000.sh,defensive_dividend,87.29983955779828,93.52046967620561,69.07333333333334,92.30450114084215,100.0,100.0,4.886799276672694,stock_pb_q_blended,pb,13.453768951526799,industry_pb_q_blended,pb,False,,3.4705531209971303,0.3096318825380615,0.06677524429967426,6.69,-111657177565.28694,91.6819331002,1802.2235302025997,2247.9436666666666,银行,11.0,
2023-04-03,600926.sh,defensive_dividend,85.172263490548,94.77120876408324,76.88222222222223,89.51254926363825,77.55395683453234,100.0,2.385321100917431,stock_pb_q_blended,pb,13.453768951526799,industry_pb_q_blended,pb,False,,5.017544459469883,0.7191433362195305,0.03597122302158272,11.71,-7459316569.945679,93.7832026379,577.0165591547,2097.767333333333,银行,20.0,
2023-04-03,601229.sh,defensive_dividend,85.15221045974371,85.50515371821169,72.585,89.66604438913089,100.0,100.0,20.91743119266055,stock_pb_q_blended,pb,13.453768951526799,industry_pb_q_blended,pb,False,,2.738696090234687,0.31430641420003064,0.09195402298850579,8.9475,-12418373106.468933,92.46524838,617.9898948749999,2097.2257953499998,银行,19.0,
2023-04-03,601939.sh,defensive_dividend,85.15112518444313,84.77994163285643,77.8,80.92097075295581,100.0,100.0,22.36785536337106,stock_pb_q_blended,pb,13.453768951526799,industry_pb_q_blended,pb,False,,3.5184945111155526,0.4204231830726771,0.07964989059080964,12.3,977542921970.26,91.6873268876,11425.5016711102,835.76438935,银行,2.0,
2023-04-03,601838.sh,defensive_dividend,83.89505302447867,75.6886399567438,80.25777777777778,88.84463804190001,100.0,100.0,40.550458715596335,stock_pb_q_blended,pb,13.453768951526799,industry_pb_q_blended,pb,False,,4.418787536395152,0.8062427207446516,0.05635062611806798,13.88,-46624141793.978836,93.6199929448,417.65531386799995,2181.5371666666665,银行,23.0,
2023-04-03,601169.sh,defensive_dividend,82.37608370089995,84.97751623672548,71.79166666666666,73.97635345364033,100.0,100.0,21.972706155632984,stock_pb_q_blended,pb,13.453768951526799,industry_pb_q_blended,pb,False,,3.134769929236028,0.31981566820276497,0.08789625360230545,8.4375,-6748395092.186642,90.2805944498,733.6615542384,559.4491123333333,银行,17.0,
2023-04-03,601998.sh,defensive_dividend,82.17606801294049,73.59847328081675,75.46666666666667,91.84401576436424,100.0,100.0,44.73079206745042,stock_pb_q_blended,pb,13.453768951526799,industry_pb_q_blended,pb,False,,3.309443076170233,0.3733333333333333,0.07190476190476189,10.8,195250026191.43002,91.9762907306,2055.263433594,2117.132284,银行,10.0,
2023-04-03,601009.sh,defensive_dividend,82.08034710389802,71.69482169549434,78.14222222222222,90.29661895872225,100.0,100.0,48.53809523809524,stock_pb_q_blended,pb,13.453768951526799,industry_pb_q_blended,pb,False,,3.989966355633206,0.5953651643197259,0.06474333800841515,12.52,54772144318.81908,93.0420084461,737.5080544527001,2133.1095,银行,16.0,
2023-04-03,600919.sh,defensive_dividend,81.5419543792168,72.93634637876214,77.9711111111111,84.1526654221116,100.0,100.0,46.055045871559635,stock_pb_q_blended,pb,13.453768951526799,industry_pb_q_blended,pb,False,,3.136686400910846,0.4635888099042917,0.07662835249042146,12.41,-23684271739.529037,92.7188885437,770.9772857166,1258.3155118833336,银行,15.0,
2023-04-03,601328.sh,defensive_dividend,75.93085533023962,69.66907964979714,74.75111111111111,60.808960796515244,100.0,100.0,52.58957932948964,stock_pb_q_blended,pb,13.453768951526799,industry_pb_q_blended,pb,False,,3.0801026664339535,0.33420822397200345,0.09293193717277487,10.34,368219644613.6967,92.0446726574,2836.8361578389995,52.00459073333334,银行,7.0,
2023-04-03,601318.sh,defensive_dividend,88.56480003559415,86.46868816285857,79.19999999999999,96.93839452395768,100.0,100.0,17.324934159014877,stock_pb_q_blended,pb,16.229482525446652,industry_pb_q_blended,pb,False,,6.3103456582516575,0.8158398978071109,0.06315240083507306,13.2,499416195321.2,89.2279521959,7004.988508312,5788.666833333333,非银金融,2.0,
2023-04-03,601601.sh,defensive_dividend,86.61696055710853,86.54082852872091,82.0,93.0553827006845,88.84681583476765,100.0,17.1806534272902,stock_pb_q_blended,pb,16.229482525446652,industry_pb_q_blended,pb,False,,5.981026067098258,0.9785263157894736,0.04302925989672978,19.2,148634275479.75,90.2636752318,2235.767354142,2429.8585,非银金融,5.0,
2023-04-03,601688.sh,defensive_dividend,84.99918565701545,95.06360595060147,70.31777777777778,94.78531425015558,82.06896551724137,100.0,0.1350985835290768,stock_pb_q_blended,pb,16.229482525446652,industry_pb_q_blended,pb,False,,9.523879398103048,0.6314643440391943,0.038793103448275856,7.49,67164729165.92589,80.1721755106,1052.768327132,4347.776456683333,非银金融,12.0,
2023-04-03,601336.sh,defensive_dividend,84.94445928666491,88.1476849622257,73.11777777777777,81.04957477701721,100.0,100.0,13.96694056028062,stock_pb_q_blended,pb,16.229482525446652,industry_pb_q_blended,pb,False,,3.8450225534883713,0.8035172832019405,0.05433962264150945,9.29,89375010090.0,91.9340607242,826.6798489999999,976.9296666666667,非银金融,17.0,
2023-04-03,601211.sh,defensive_dividend,83.66761547626018,81.64491671025591,70.92444444444445,92.09707529558183,100.0,100.0,26.972477064220186,stock_pb_q_blended,pb,16.229482525446652,industry_pb_q_blended,pb,False,,10.138119709946528,0.8236905266206612,0.051908396946564885,7.88,50732458118.99814,80.9638721141,1166.774365788,2362.1145,非银金融,9.0,
2023-04-03,600999.sh,defensive_dividend,80.26897162058113,82.3216314328422,70.39555555555556,86.96950840074673,86.46153846153845,100.0,25.61904761904762,stock_pb_q_blended,pb,16.229482525446652,industry_pb_q_blended,pb,False,,14.008853303418219,1.1287528971095597,0.04153846153846154,7.54,62503842403.12412,81.1571988444,1130.54848478,1449.0735,非银金融,11.0,
2023-04-03,600030.sh,defensive_dividend,75.9636665164385,76.5917917582789,72.15333333333334,96.83053308442231,64.92979719188766,100.0,37.0787269681742,stock_pb_q_blended,pb,16.229482525446652,industry_pb_q_blended,pb,False,,13.369304775661286,1.1906894312145644,0.02808112324492979,8.67,78522711376.4373,80.2558936906,2849.9911552167,6383.618604050001,非银金融,3.0,
2023-04-03,000776.sz,defensive_dividend,75.86147021990224,73.86149192113318,69.91333333333333,95.74777017216346,73.36891260840561,100.0,42.53932664246565,stock_pb_q_blended,pb,16.229482525446652,industry_pb_q_blended,pb,False,,14.407369087831619,1.0465800178408595,0.0333555703802535,7.23,50021766929.680275,79.7826536384,1142.4010408336,5858.53259005,非银金融,10.0,
2023-04-03,601881.sh,defensive_dividend,75.02394150369258,71.64491671025591,71.45333333333333,92.91018460900229,72.87846481876332,100.0,46.972477064220186,stock_pb_q_blended,pb,16.229482525446652,industry_pb_q_blended,pb,False,,12.241663769197672,1.0973263405627278,0.03304904051172708,8.22,30798599446.71271,83.5863488257,950.8774155440001,2854.7226739000002,非银金融,14.0,
2023-04-03,601319.sh,defensive_dividend,73.81480430931977,67.51647634328344,76.71111111111111,86.29744866210329,71.1304347826087,100.0,55.22935779816513,stock_pb_q_blended,pb,16.229482525446652,industry_pb_q_blended,pb,False,,8.018855953399818,0.9181636726546906,0.03195652173913044,11.6,71120984855.60399,78.6161364879,2034.3035668179998,1306.69712795,非银金融,6.0,
2023-05-04,600233.sh,cyclical_rotation,75.74689616323045,56.581453351852865,80.56666666666666,89.86324077911313,0.0,100.0,16.261423387395396,stock_pb_q_blended,pb,76.61058618906594,industry_pb_q_blended,pb,False,,14.088155288865249,2.0199871651265227,0.009264978381717106,3.34,7741906377.160242,30.2708639156,557.2128873703001,1852.9298333333334,交通运输,14.0,
2023-05-04,600018.sh,cyclical_rotation,72.94640329067649,48.14155686082576,80.22783333333334,93.16411106506422,78.11395793499042,100.0,31.606689734717413,stock_pb_q_blended,pb,76.61058618906594,industry_pb_q_blended,pb,False,,7.969351352274533,1.0513347692008843,0.036321223709369015,3.1367,14391879383.606083,32.2002017336,1217.7607704250001,2287.6549946,交通运输,6.0,
2023-05-04,600377.sh,cyclical_rotation,65.74972316173174,36.48457434306398,81.28333333333333,79.17530045586408,100.0,100.0,52.80120340337517,stock_pb_q_blended,pb,76.61058618906594,industry_pb_q_blended,pb,False,,9.802330061880388,1.2175662990473224,0.057499999999999996,3.77,5994878383.675852,50.8258046651,403.0198,661.9265,交通运输,19.0,
2023-05-04,603260.sh,cyclical_rotation,74.6154878054727,69.444084550289,65.76666666666667,76.98093659345213,0.0,100.0,0.3546099290780142,stock_pb_q_blended,pb,67.46862219715132,industry_pb_q_blended,pb,False,,20.439934891009695,2.6297703592607107,0.02130060657356468,3.46,-2465728482.2901983,51.781044651,838.0665004749001,387.45033333333333,基础化工,4.0,
2023-05-04,600309.sh,cyclical_rotation,70.48764171043469,43.598764119050074,82.30941122183467,87.35391628677993,0.0,100.0,47.34610162223969,stock_pb_q_blended,pb,67.46862219715132,industry_pb_q_blended,pb,False,,18.01805505659249,3.3198603641314786,0.0,5.14,36452956313.028305,63.9289232651,2686.9951625308,1037.3638333333333,基础化工,1.0,
2023-05-04,000408.sz,cyclical_rotation,69.87499360683952,42.88853474924413,87.18333333333334,79.61873186904268,100.0,100.0,48.63742774915959,stock_pb_q_blended,pb,67.46862219715132,industry_pb_q_blended,pb,False,,5.469931655915308,2.726450825205656,0.14332998996990973,7.31,4780128264.059517,16.121724144,315.1387535562,837.6296666666666,基础化工,13.0,
2023-05-04,601216.sh,cyclical_rotation,68.84745346072273,50.20299440605463,80.3,68.45627849150435,88.59723746539116,100.0,35.33841019132234,stock_pb_q_blended,pb,67.46862219715132,industry_pb_q_blended,pb,False,,7.758266325539852,1.2036257474607361,0.042873273415869474,3.18,3496849907.322571,30.1735267671,318.8370535462829,183.91250770366668,基础化工,12.0,
2023-05-04,002032.sz,defensive_dividend,76.64169407146781,66.75062723277485,86.10888888888888,58.97223373394115,93.00236406619385,100.0,33.04935767410412,stock_pe_ttm_q_blended,pe_ttm,49.492095526404306,industry_pe_ttm_q_blended,pe_ttm,False,,17.346331590314755,4.609550012452912,0.045626477541371155,6.07,3548361437.9304585,43.7657742107,341.269804161,121.25233333333333,家用电器,6.0,
2023-05-04,600176.sh,cyclical_rotation,80.2106505098476,66.97029511700052,80.48333333333333,91.50849564857023,76.93106004447739,100.0,49.54633589962932,stock_pb_q_blended,pb,12.84271141822968,industry_pb_q_blended,pb,False,,9.482733524500725,1.8974712169050285,0.03558191252779837,3.29,1677043800.3578548,42.327705461,540.0231446072,2475.8953333333334,建筑材料,4.0,
2023-05-04,002466.sz,cyclical_rotation,84.48032619777324,69.83031801549954,91.01666666666667,93.97016162453377,0.0,100.0,13.401267920178661,stock_pb_q_blended,pb,50.66441028533822,industry_pb_q_blended,pb,False,,4.399079206034886,2.131492867554572,0.0,9.61,21397084930.77977,25.7330824464,1129.3245712623002,2814.5248333333334,有色金属,4.0,
2023-05-04,603799.sh,cyclical_rotation,83.25765069151129,77.10349764110136,76.68365552494934,91.22668876916701,0.0,100.0,0.1773049645390071,stock_pb_q_blended,pb,50.66441028533822,industry_pb_q_blended,pb,False,,21.43260838014797,3.1083128847668444,0.006009615384615384,3.08,3569681663.4019566,70.7802431512,798.4527827327998,1961.7183333333332,有色金属,8.0,
2023-05-04,002756.sz,cyclical_rotation,82.53491092918658,74.08044799571128,87.16666666666667,80.55532532117697,100.0,100.0,5.673758865248227,stock_pb_q_blended,pb,50.66441028533822,industry_pb_q_blended,pb,False,,5.002143064068969,2.438220320081972,0.09205020920502092,7.3,7572748981.170108,17.327872032,322.11317015,911.324,有色金属,14.0,
2023-05-04,002460.sz,cyclical_rotation,81.83171086503106,68.04849338719428,83.85,93.24906755076668,0.0,100.0,16.64094906255185,stock_pb_q_blended,pb,50.66441028533822,industry_pb_q_blended,pb,False,,6.535916064289253,2.7399843809093034,0.004778591908251034,5.31,8186661188.210505,36.68922693,1266.3393282342,2290.3265,有色金属,2.0,
2023-05-04,600111.sh,cyclical_rotation,77.9961558526868,58.52816245945566,82.56666666666666,94.71612101118939,0.0,100.0,33.950641658440276,stock_pb_q_blended,pb,50.66441028533822,industry_pb_q_blended,pb,False,,16.54811549717714,4.262600273970974,0.0181781045751634,4.54,3771799646.173159,32.410333684,884.9681181216,3897.964,有色金属,7.0,
2023-05-04,600256.sh,defensive_dividend,72.93781456652283,33.25366946778711,92.06666666666666,91.19353501864899,100.0,100.0,73.91619047619048,stock_pb_q_blended,pb,99.29411764705883,industry_pb_q_blended,pb,False,,3.8808290172171565,1.4752404451221812,0.055788005578800565,9.9,10317662289.111301,49.5279718879,470.76464346629996,2968.835020516667,石油石化,8.0,
2023-05-04,000708.sz,cyclical_rotation,70.7324964458837,49.159622202014205,79.73749950192001,80.67136344799005,94.02511566424323,100.0,49.159874608150474,stock_pb_q_blended,pb,52.89432614111785,industry_pb_q_blended,pb,False,,11.504476601462157,2.038172292970681,0.04626569729015202,3.99,11271884793.36693,65.9765640565,763.6345917458,628.1615,钢铁,3.0,
2023-06-01,600018.sh,cyclical_rotation,85.88470449681908,80.35648802116046,80.22783333333334,93.42575477510783,84.66723404255318,100.0,6.115026921194322,stock_pb_q_blended,pb,36.17832704929479,industry_pb_q_blended,pb,False,,7.161749781202734,0.9447941520543319,0.04041702127659574,3.1367,14391879383.606083,32.2002017336,1094.35480325,2406.5506450833336,交通运输,5.0,
2023-06-01,600233.sh,cyclical_rotation,83.84898020315114,77.43577203180473,80.56666666666666,88.6650236188129,0.0,100.0,11.425419629113831,stock_pb_q_blended,pb,36.17832704929479,industry_pb_q_blended,pb,False,,12.810913518378404,1.8368537505490978,0.010190217391304345,3.34,7741906377.160242,30.2708639156,506.69558682880006,1582.36,交通运输,13.0,
