date,ts_code,name,bucket,side,action,signal_level,shares,price,amount,fee,tax,slippage,slippage_cost,cash_before,cash_after,position_before,position_after,weight_before,weight_after,target_weight,entry_reason,exit_reason,holding_days,realized_pnl,unrealized_pnl_after_trade,market_regime,execution_mode,fill_price_field,execution_adjustment,execution_reason_code
2023-12-08,601166.sh,兴业银行,defensive_dividend,SELL,SELL_ALL,SELL_ALL,400.0,11.43428,4573.7119999999995,1.3721135999999998,2.2868559999999998,0.005720000000000169,2.2880000000000678,30290.706538100003,34860.759568500005,400.0,0.0,0.09459060986371252,0.0,0.0,高股息补充触发 BUY_1。,trend_stop,158,-656.5589695999996,0.0,risk_off,next_bar,open,,
2023-12-21,601318.sh,中国平安,defensive_dividend,SELL,SELL_ALL,SELL_ALL,100.0,33.28335,3328.335,0.9985004999999999,1.6641675,0.0166499999999985,1.66499999999985,34860.759568500005,38186.43190050001,100.0,0.0,0.06902859150606214,0.0,0.0,高股息补充触发 BUY_1。,trend_stop,174,-495.2371679999997,0.0,risk_off,next_bar,open,,
2023-12-28,601018.sh,宁波港,cyclical_rotation,BUY,BUY_2,BUY_2,500.0,3.371685,1685.8425,0.50575275,0.0,0.0016849999999997145,0.8424999999998573,38186.43190050001,36500.083647750005,500.0,1000.0,0.03492929334536589,0.06985858669073178,0.070031,满足 cyclical BUY_2。,,21,0.0,-26.682500000000164,risk_off,next_bar,open,,
2023-12-28,000333.sz,美的集团,defensive_dividend,BUY,BUY_1,BUY_1,100.0,46.513245,4651.3245,1.3953973499999999,0.0,0.02324499999999574,2.324499999999574,36500.083647750005,31847.363750400007,0.0,100.0,0.0,0.09637168235169496,0.096655,高股息补充触发 BUY_1。,,0,0.0,58.67550000000037,risk_off,next_bar,open,,
2024-01-03,000932.sz,华菱钢铁,cyclical_rotation,BUY,BUY_1,BUY_1,400.0,4.952475,1980.9899999999998,0.5942969999999999,0.0,0.002474999999999561,0.9899999999998244,31847.363750400007,29865.779453400006,0.0,400.0,0.0,0.04108202107835752,0.041144,满足 cyclical BUY_1。,,0,0.0,75.00999999999998,risk_off,next_bar,open,,
2024-02-19,600018.sh,上港集团,cyclical_rotation,BUY,BUY_2,BUY_2,400.0,4.8924449999999995,1956.9779999999998,0.5870933999999999,0.0,0.0024449999999998084,0.9779999999999234,29865.779453400006,27908.214360000005,400.0,800.0,0.03940135881927443,0.07880271763854886,0.078602,满足 cyclical BUY_2。,,175,0.0,178.0860000000004,neutral,next_bar,open,,
2024-05-10,600018.sh,上港集团,defensive_dividend,SELL,REDUCE,SELL_HALF,500.0,5.3773100000000005,2688.655,0.8065964999999999,1.3443275000000001,0.002689999999999415,1.3449999999997075,27908.214360000005,30594.718436000006,800.0,300.0,0.08350960143811921,0.03131610053929471,0.031215,满足 defensive BUY_1。,soft_trim,229,292.80782600000066,171.78225000000032,risk_on,next_bar,open,,
2024-06-24,000932.sz,华菱钢铁,cyclical_rotation,SELL,SELL_ALL,SELL_ALL,400.0,4.31784,1727.1360000000002,0.5181408000000001,0.8635680000000001,0.0021599999999999397,0.8639999999999759,30594.718436000006,32320.472727200005,400.0,0.0,0.03437721540945203,0.0,0.0,满足 cyclical BUY_1。,trend_stop,111,-255.23570879999957,0.0,neutral,next_bar,open,,
2024-07-25,600989.sh,宝丰能源,cyclical_rotation,BUY,BUY_1,BUY_1,100.0,15.127559999999999,1512.7559999999999,0.4538267999999999,0.0,0.007559999999999789,0.7559999999999789,32320.472727200005,30807.262900400005,0.0,100.0,0.0,0.030308783078155915,0.030454,满足 cyclical BUY_1。,,0,0.0,-76.75599999999996,neutral,next_bar,open,,
2024-07-31,300628.sz,亿联网络,defensive_dividend,BUY,BUY_1,BUY_1,100.0,31.005494999999996,3100.5494999999996,0.9301648499999998,0.0,0.015494999999997816,1.5494999999997816,30807.262900400005,27705.783235550007,0.0,100.0,0.0,0.06188071512893403,0.061471,高股息补充触发 BUY_1。,,0,0.0,26.450500000000332,neutral,next_bar,open,,
2024-08-01,600233.sh,圆通速递,cyclical_rotation,BUY,BUY_1,BUY_1,200.0,13.856924999999999,2771.3849999999998,0.8314154999999999,0.0,0.00692499999999896,1.384999999999792,27705.783235550007,24933.566820050008,0.0,200.0,0.0,0.05483896723467104,0.055326,满足 cyclical BUY_1。,,0,0.0,-37.384999999999735,neutral,next_bar,open,,
2024-10-08,601018.sh,宁波港,defensive_dividend,SELL,REDUCE,SELL_HALF,500.0,4.05797,2028.9850000000001,0.6086955,1.0144925,0.002029999999999532,1.014999999999766,24933.566820050008,26960.928632050007,1000.0,500.0,0.07322005191906515,0.036610025959532576,0.033381,满足 cyclical BUY_1。,soft_trim,204,344.02056200000015,231.65875000000003,risk_on,next_bar,open,,
2025-04-08,600233.sh,圆通速递,cyclical_rotation,SELL,SELL_ALL,SELL_ALL,200.0,11.964015000000002,2392.8030000000003,0.7178409,1.1964015000000001,0.005984999999999019,1.1969999999998038,26960.928632050007,29351.81738965001,200.0,0.0,0.04626641211839179,0.0,0.0,满足 cyclical BUY_1。,trend_stop,163,-380.4962423999994,0.0,neutral,next_bar,open,,
2025-04-09,000786.sz,北新建材,cyclical_rotation,BUY,BUY_1,BUY_1,100.0,27.753869999999996,2775.3869999999997,0.8326160999999999,0.0,0.013869999999997162,1.3869999999997162,29351.81738965001,26575.59777355001,0.0,100.0,0.0,0.05307193214426051,0.053543,满足 cyclical BUY_1。,,0,0.0,162.61300000000034,neutral,next_bar,open,,
2025-05-14,600000.sh,浦发银行,defensive_dividend,SELL,SELL_ALL,SELL_ALL,300.0,11.57421,3472.2630000000004,1.0416789,1.7361315000000002,0.005789999999999296,1.7369999999997887,26575.59777355001,30045.08296315001,300.0,0.0,0.06432427841140687,0.0,0.0,高股息补充触发 BUY_1。,valuation_reversion_exit,506,1626.5641896000006,0.0,risk_on,next_bar,open,,
2025-05-15,002532.sz,天山铝业,cyclical_rotation,BUY,BUY_1,BUY_1,300.0,7.44372,2233.116,0.6699347999999999,0.0,0.0037199999999995015,1.1159999999998504,30045.08296315001,27811.29702835001,0.0,300.0,0.0,0.04137845699512424,0.041135,满足 cyclical BUY_1。,,0,0.0,-49.11599999999989,risk_on,next_bar,open,,
2025-09-02,002532.sz,天山铝业,cyclical_rotation,SELL,SELL_ALL,SELL_ALL,300.0,10.1949,3058.4700000000003,0.917541,1.5292350000000001,0.005099999999998772,1.5299999999996317,27811.29702835001,30867.32025235001,300.0,0.0,0.055809157021608234,0.0,0.0,满足 cyclical BUY_1。,valuation_reversion_exit,77,822.9072240000003,0.0,risk_on,next_bar,open,,
2025-09-23,000786.sz,北新建材,cyclical_rotation,SELL,SELL_ALL,SELL_ALL,100.0,24.267860000000002,2426.786,0.7280357999999999,1.213393,0.012139999999998707,1.2139999999998707,30867.32025235001,33292.16482355001,100.0,0.0,0.04456471817177997,0.0,0.0,满足 cyclical BUY_1。,trend_stop,115,-350.54242879999964,0.0,risk_on,next_bar,open,,
2025-11-04,600023.sh,浙能电力,defensive_dividend,BUY,BUY_1,BUY_1,400.0,5.2226099999999995,2089.044,0.6267131999999999,0.0,0.002609999999999779,1.0439999999999117,33292.16482355001,31202.49411035001,0.0,400.0,0.0,0.0382642676645767,0.038245,高股息补充触发 BUY_1。,,0,0.0,10.956000000000188,risk_on,next_bar,open,,
2025-12-12,600989.sh,宝丰能源,cyclical_rotation,SELL,SELL_ALL,SELL_ALL,100.0,17.741125,1774.1125,0.53223375,0.88705625,0.008874999999999744,0.8874999999999744,31202.49411035001,32975.18732035001,100.0,0.0,0.032468228200662495,0.0,0.0,满足 cyclical BUY_1。,cycle_peak_trap_trend_break,336,259.9372100000001,0.0,risk_on,next_bar,open,,
2025-12-17,000921.sz,海信家电,defensive_dividend,BUY,BUY_1,BUY_1,100.0,25.8129,2581.29,0.7743869999999999,0.0,0.012899999999998357,1.2899999999998357,32975.18732035001,30393.12293335001,0.0,100.0,0.0,0.04707618145741925,0.047053,高股息补充触发 BUY_1。,,0,0.0,13.710000000000022,risk_on,next_bar,open,,
2025-12-30,600690.sh,海尔智家,defensive_dividend,BUY,BUY_1,BUY_1,100.0,26.543264999999998,2654.3264999999997,0.7962979499999998,0.0,0.013264999999996974,1.3264999999996974,30393.12293335001,27738.00013540001,0.0,100.0,0.0,0.04885462248325255,0.048922,高股息补充触发 BUY_1。,,0,0.0,-0.3264999999998963,risk_on,next_bar,open,,
2026-03-02,600018.sh,上港集团,cyclical_rotation,SELL,SELL_ALL,SELL_ALL,300.0,5.0574699999999995,1517.2409999999998,0.45517229999999986,0.7586204999999999,0.0025300000000001432,0.759000000000043,27738.00013540001,29254.02734260001,300.0,0.0,0.027814786907565395,0.0,0.0,满足 defensive BUY_1。,valuation_reversion_exit,666,79.80945719999995,0.0,risk_on,next_bar,open,,
2026-03-04,601018.sh,宁波港,defensive_dividend,SELL,SELL_ALL,SELL_ALL,500.0,4.167915,2083.9575,0.62518725,1.04197875,0.0020850000000001145,1.0425000000000573,29254.02734260001,31336.31767660001,500.0,0.0,0.038712223984008476,0.0,0.0,满足 cyclical BUY_1。,valuation_reversion_exit,544,398.949084,0.0,risk_on,next_bar,open,,
2026-03-05,000921.sz,海信家电,defensive_dividend,SELL,SELL_ALL,SELL_ALL,100.0,22.968510000000002,2296.851,0.6890552999999999,1.1484255,0.011489999999998446,1.1489999999998446,31336.31767660001,33631.33119580001,100.0,0.0,0.042860239681740325,0.0,0.0,高股息补充触发 BUY_1。,trend_stop,48,-286.27648079999983,0.0,risk_on,next_bar,open,,
2026-03-25,600690.sh,海尔智家,defensive_dividend,SELL,SELL_ALL,SELL_ALL,100.0,23.458265,2345.8265,0.70374795,1.1729132500000001,0.011734999999998053,1.1734999999998053,33631.33119580001,35975.28103460001,100.0,0.0,0.044100840238888106,0.0,0.0,高股息补充触发 BUY_1。,trend_stop,53,-310.37666119999955,0.0,risk_on,next_bar,open,,
