date,ts_code,name,bucket,intended_action,intended_signal_level,intended_target_weight,current_weight,close,stock_valuation_quantile,stock_valuation_quantile_source_field,industry_valuation_quantile,industry_valuation_quantile_source_field,valuation_fallback_used,valuation_fallback_reason,reason_code,reason_detail,lot_notional,minimum_lot_order_value,max_single_position_value,remaining_single_name_capacity,execution_eligible_for_new_buy,execution_ineligible_reason,pending_add_state,pending_reason,pending_until_condition,repeated_blocked_signal_suppressed,user_visible_action,rule_path
2023-04-03,601318.sh,中国平安,defensive_dividend,BUY_1,BUY_1,0.04,0.0,38.32,17.324934159014877,stock_pb_q_blended,16.229482525446652,industry_pb_q_blended,False,,DAILY_NEW_POSITION_LIMIT,买入请求不满足 100 股整手、现金或单票上限。,3832.0,3832.0,6000.0,6000.0,False,DAILY_NEW_POSITION_LIMIT,False,,,False,True,hard_filter -> bucket -> valuation -> market_state -> grid -> account_constraints
2023-05-05,000651.sz,格力电器,defensive_dividend,BUY_1,BUY_1,0.04,0.0,27.83,40.50590263960737,stock_pe_ttm_q_blended,45.80469706793458,industry_pe_ttm_q_blended,False,,MAX_POSITIONS_LIMIT,买入请求不满足 100 股整手、现金或单票上限。,2783.0,2783.0,6111.68509602,6111.68509602,False,MAX_POSITIONS_LIMIT,False,,,False,True,hard_filter -> bucket -> valuation -> market_state -> grid -> account_constraints
2023-05-08,000651.sz,格力电器,defensive_dividend,BUY_1,BUY_1,0.04,0.0,27.29,38.49708346590307,stock_pe_ttm_q_blended,44.20372503840247,industry_pe_ttm_q_blended,False,,MAX_POSITIONS_LIMIT,买入请求不满足 100 股整手、现金或单票上限。,2729.0,2729.0,6159.32509602,6159.32509602,False,MAX_POSITIONS_LIMIT,False,,,True,False,hard_filter -> bucket -> valuation -> market_state -> grid -> account_constraints
2023-05-09,000651.sz,格力电器,defensive_dividend,BUY_1,BUY_1,0.04,0.0,27.35,38.69671675013912,stock_pe_ttm_q_blended,42.425812642437336,industry_pe_ttm_q_blended,False,,MAX_POSITIONS_LIMIT,买入请求不满足 100 股整手、现金或单票上限。,2735.0,2735.0,6132.44509602,6132.44509602,False,MAX_POSITIONS_LIMIT,False,,,True,False,hard_filter -> bucket -> valuation -> market_state -> grid -> account_constraints
2023-05-10,000651.sz,格力电器,defensive_dividend,BUY_1,BUY_1,0.04,0.0,27.27,38.38497801790349,stock_pe_ttm_q_blended,44.80563947633434,industry_pe_ttm_q_blended,False,,MAX_POSITIONS_LIMIT,买入请求不满足 100 股整手、现金或单票上限。,2727.0,2727.0,6095.00509602,6095.00509602,False,MAX_POSITIONS_LIMIT,False,,,True,False,hard_filter -> bucket -> valuation -> market_state -> grid -> account_constraints
2023-05-11,000651.sz,格力电器,defensive_dividend,BUY_1,BUY_1,0.04,0.0,26.69,37.238280526218276,stock_pe_ttm_q_blended,43.83389651784216,industry_pe_ttm_q_blended,False,,MAX_POSITIONS_LIMIT,买入请求不满足 100 股整手、现金或单票上限。,2669.0,2669.0,6087.44509602,6087.44509602,False,MAX_POSITIONS_LIMIT,False,,,False,True,hard_filter -> bucket -> valuation -> market_state -> grid -> account_constraints
2023-05-12,000651.sz,格力电器,defensive_dividend,BUY_1,BUY_1,0.04,0.0,26.95,37.62222222222222,stock_pe_ttm_q_blended,44.69684775318578,industry_pe_ttm_q_blended,False,,MAX_POSITIONS_LIMIT,买入请求不满足 100 股整手、现金或单票上限。,2695.0,2695.0,6058.1650960199995,6058.1650960199995,False,MAX_POSITIONS_LIMIT,False,,,True,False,hard_filter -> bucket -> valuation -> market_state -> grid -> account_constraints
2023-05-15,000651.sz,格力电器,defensive_dividend,BUY_1,BUY_1,0.04,0.0,27.15,38.21548874963645,stock_pe_ttm_q_blended,46.30244918480213,industry_pe_ttm_q_blended,False,,MAX_POSITIONS_LIMIT,买入请求不满足 100 股整手、现金或单票上限。,2715.0,2715.0,6100.88509602,6100.88509602,False,MAX_POSITIONS_LIMIT,False,,,True,False,hard_filter -> bucket -> valuation -> market_state -> grid -> account_constraints
2023-05-16,000651.sz,格力电器,defensive_dividend,BUY_1,BUY_1,0.04,0.0,26.54,36.580836108028116,stock_pe_ttm_q_blended,43.512084230677196,industry_pe_ttm_q_blended,False,,MAX_POSITIONS_LIMIT,买入请求不满足 100 股整手、现金或单票上限。,2654.0,2654.0,6084.92509602,6084.92509602,False,MAX_POSITIONS_LIMIT,False,,,True,False,hard_filter -> bucket -> valuation -> market_state -> grid -> account_constraints
2023-05-17,000651.sz,格力电器,defensive_dividend,BUY_1,BUY_1,0.04,0.0,26.7,37.3613025909199,stock_pe_ttm_q_blended,43.6372964052522,industry_pe_ttm_q_blended,False,,MAX_POSITIONS_LIMIT,买入请求不满足 100 股整手、现金或单票上限。,2670.0,2670.0,6061.64509602,6061.64509602,False,MAX_POSITIONS_LIMIT,False,,,True,False,hard_filter -> bucket -> valuation -> market_state -> grid -> account_constraints
2023-05-18,000651.sz,格力电器,defensive_dividend,BUY_1,BUY_1,0.04,0.0,27.02,37.88448949424559,stock_pe_ttm_q_blended,46.270223752151466,industry_pe_ttm_q_blended,False,,MAX_POSITIONS_LIMIT,买入请求不满足 100 股整手、现金或单票上限。,2702.0,2702.0,6057.68509602,6057.68509602,False,MAX_POSITIONS_LIMIT,False,,,True,False,hard_filter -> bucket -> valuation -> market_state -> grid -> account_constraints
2023-05-19,000651.sz,格力电器,defensive_dividend,BUY_1,BUY_1,0.04,0.0,27.5,39.87283999472365,stock_pe_ttm_q_blended,49.293312307361475,industry_pe_ttm_q_blended,False,,MAX_POSITIONS_LIMIT,买入请求不满足 100 股整手、现金或单票上限。,2750.0,2750.0,6056.84509602,6056.84509602,False,MAX_POSITIONS_LIMIT,False,,,False,True,hard_filter -> bucket -> valuation -> market_state -> grid -> account_constraints
2023-05-19,600018.sh,上港集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,4.88,18.24661324863447,stock_pe_ttm_q_blended,20.36115040075436,industry_pe_ttm_q_blended,False,,MAX_POSITIONS_LIMIT,买入请求不满足 100 股整手、现金或单票上限。,488.0,1464.0,6056.84509602,6056.84509602,False,MAX_POSITIONS_LIMIT,False,,,False,True,hard_filter -> bucket -> valuation -> market_state -> grid -> account_constraints
2023-05-22,000651.sz,格力电器,defensive_dividend,BUY_1,BUY_1,0.04,0.0,27.88,41.41306755260244,stock_pe_ttm_q_blended,53.66126952285427,industry_pe_ttm_q_blended,False,,MAX_POSITIONS_LIMIT,买入请求不满足 100 股整手、现金或单票上限。,2788.0,2788.0,6094.88509602,6094.88509602,False,MAX_POSITIONS_LIMIT,False,,,True,False,hard_filter -> bucket -> valuation -> market_state -> grid -> account_constraints
2023-05-22,600018.sh,上港集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,4.86,17.972582972582973,stock_pe_ttm_q_blended,20.627836290379584,industry_pe_ttm_q_blended,False,,MAX_POSITIONS_LIMIT,买入请求不满足 100 股整手、现金或单票上限。,486.00000000000006,1458.0000000000002,6094.88509602,6094.88509602,False,MAX_POSITIONS_LIMIT,False,,,True,False,hard_filter -> bucket -> valuation -> market_state -> grid -> account_constraints
2023-05-23,000651.sz,格力电器,defensive_dividend,BUY_1,BUY_1,0.04,0.0,27.73,40.71172951748491,stock_pe_ttm_q_blended,52.80451127819549,industry_pe_ttm_q_blended,False,,MAX_POSITIONS_LIMIT,买入请求不满足 100 股整手、现金或单票上限。,2773.0,2773.0,6051.68509602,6051.68509602,False,MAX_POSITIONS_LIMIT,False,,,True,False,hard_filter -> bucket -> valuation -> market_state -> grid -> account_constraints
2023-05-23,600018.sh,上港集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,4.77,16.88490661282181,stock_pe_ttm_q_blended,20.22043238660449,industry_pe_ttm_q_blended,False,,MAX_POSITIONS_LIMIT,买入请求不满足 100 股整手、现金或单票上限。,476.99999999999994,1430.9999999999998,6051.68509602,6051.68509602,False,MAX_POSITIONS_LIMIT,False,,,True,False,hard_filter -> bucket -> valuation -> market_state -> grid -> account_constraints
2023-05-24,000651.sz,格力电器,defensive_dividend,BUY_1,BUY_1,0.04,0.0,27.17,38.495153813737886,stock_pe_ttm_q_blended,48.00400801603207,industry_pe_ttm_q_blended,False,,MAX_POSITIONS_LIMIT,买入请求不满足 100 股整手、现金或单票上限。,2717.0,2717.0,5999.96509602,5999.96509602,False,MAX_POSITIONS_LIMIT,False,,,True,False,hard_filter -> bucket -> valuation -> market_state -> grid -> account_constraints
2023-05-24,600018.sh,上港集团,defensive_dividend,BUY_1,BUY_1,0.04,0.0,4.67,16.27216375955024,stock_pe_ttm_q_blended,19.67836546383259,industry_pe_ttm_q_blended,False,,MAX_POSITIONS_LIMIT,买入请求不满足 100 股整手、现金或单票上限。,467.0,1401.0,5999.96509602,5999.96509602,False,MAX_POSITIONS_LIMIT,False,,,False,True,hard_filter -> bucket -> valuation -> market_state -> grid -> account_constraints
2023-05-24,600999.sh,招商证券,defensive_dividend,BUY_1,BUY_1,0.04,0.0,12.77,17.845872076641307,stock_pb_q_blended,15.837535014005601,industry_pb_q_blended,False,,MAX_POSITIONS_LIMIT,买入请求不满足 100 股整手、现金或单票上限。,1277.0,1277.0,5999.96509602,5999.96509602,False,MAX_POSITIONS_LIMIT,False,,,False,True,hard_filter -> bucket -> valuation -> market_state -> grid -> account_constraints
